#{"t_start": 1642253755.1703806, "env_id": null}
r,l,t
0.047823,15,1.459767
0.252914,22,3.090202
1.212719,97,7.025534
1.719328,34,9.120943
1.608689,138,14.310291
2.851292,126,19.035264
3.375738,219,26.685234
1.956342,72,29.894962
-0.000623,12,31.234747
-2.912989,43,33.569245
0.303208,20,35.142818
0.364081,19,36.666775
0.292223,30,38.651423
3.643011,203,46.078583
-0.143142,8,47.28283
12.72709,46,49.657228
1.947465,82,53.314359
-0.132503,12,54.650966
-0.27056,6,55.802974
0.060257,28,57.625702
8.874362,525,74.828176
-1.401202,50,77.478643
0.066338,13,78.842526
0.091067,19,80.402035
3.174068,96,84.31838
0.117055,52,86.911557
0.724441,52,89.58229
0.150699,21,92.075852
0.433223,23,93.746933
3.839537,65,96.75106
0.356806,18,98.371048
46.196648,50,100.872737
3.06819,121,105.573937
0.384741,21,107.16683
0.717931,36,109.345908
0.449428,18,110.863435
1.744364,82,114.352799
0.553631,25,116.085898
1.036927,61,118.890326
3.660149,172,125.182753
2.239265,47,127.591605
1.28485,49,130.042424
0.434115,25,131.77378
-0.57048,65,134.852814
0.767983,35,136.898994
0.081361,29,138.770918
0.372787,45,141.117667
1.793379,61,143.908964
0.081432,15,145.439203
0.458397,37,147.511593
0.510326,48,149.94125
0.125386,27,151.726209
1.113486,46,154.228245
-0.251288,9,155.468829
0.049963,17,156.962877
0.356172,24,158.656948
0.901323,34,160.652021
3.219565,319,171.386767
-1.900352,34,173.441004
0.804885,64,176.335287
0.450287,21,177.938129
8.238181,179,184.558372
-0.012853,16,186.034526
1.661478,39,188.189083
-0.052971,24,189.888773
0.365818,23,191.527302
0.566655,26,194.278007
-0.035913,17,195.771343
1.289141,48,198.211226
0.488561,38,200.325752
0.851103,59,203.207609
-0.104488,26,204.960007
1.705175,36,207.031099
0.648942,21,208.623348
0.137327,18,210.133549
7.586738,207,217.497351
0.168712,21,219.104383
0.524835,54,221.684104
5.117906,114,226.14234
6.836763,74,229.504249
-0.424064,39,231.699787
0.484357,29,233.555751
0.951067,33,235.529203
0.100446,16,237.088757
4.615357,152,242.740973
0.037878,13,244.114426
6.830784,393,257.174888
-0.108924,17,258.671742
1.36608,111,263.020983
-0.119981,33,264.967016
0.175057,20,266.64292
-1.462987,47,269.089424
-0.047942,34,271.122509
0.169687,36,273.184001
0.791748,33,275.251228
-0.193777,8,276.465365
0.240181,27,278.280051
0.951139,32,280.205714
9.414794,209,287.502139
0.084767,12,288.947631
0.301951,29,292.688151
0.210849,16,294.148849
0.376265,26,295.905875
0.832974,31,297.90764
65.709234,42,300.191734
12.765324,316,310.666811
-0.090151,18,312.184229
0.810322,30,314.047479
1.6231,64,317.095659
-0.089823,15,318.510068
-0.512535,36,320.589784
0.418075,17,322.063197
1.426233,32,324.010896
1.148961,43,326.406594
1.907507,37,328.502844
0.552913,34,330.486526
2.236347,246,339.042518
-0.1011,9,340.400176
0.514914,31,342.325258
0.302328,17,343.806907
0.372213,35,345.84969
2.725779,74,349.030464
0.1957,20,350.712409
-0.143192,28,352.505218
3.396669,53,355.077043
0.88469,37,357.166997
0.011535,43,359.559592
1.753273,67,362.55875
-0.071501,23,364.222838
-0.161907,12,365.549464
18.664186,36,367.622741
0.099601,24,369.42723
-0.037701,22,371.079756
