#{"t_start": 1642424169.9052927, "env_id": null}
r,l,t
48.153225,500,13.069065
46.797969,500,26.267342
60.003887,500,39.049262
22.384226,500,52.031217
25.054415,500,66.292794
35.416533,500,79.525669
47.152646,500,93.379768
30.396384,500,106.288974
47.962285,500,120.920281
48.595098,500,133.59393
59.742367,500,146.612563
23.465457,500,159.286031
44.67828,500,173.224999
31.404457,500,186.667866
39.348016,500,200.127177
32.089574,500,213.676486
31.43954,500,227.86408
64.702683,500,240.701976
45.226661,500,253.558857
46.364075,500,266.445577
30.304079,500,280.5532
32.942511,500,294.113179
32.554468,500,306.92532
41.542441,500,321.439382
58.478337,500,336.18938
35.998504,500,348.950212
48.629758,500,362.254783
44.743426,500,376.86779
49.530094,500,391.035062
65.504367,500,403.629361
30.164316,500,416.388683
59.881884,500,430.468658
44.773434,500,444.63756
43.537326,500,457.363114
30.727358,500,470.278569
32.539246,500,483.948503
33.16491,500,498.702795
35.784405,500,511.549491
42.178955,500,524.791171
21.46362,500,538.115877
33.375352,500,552.420084
50.302234,500,565.296004
67.313376,500,578.197928
33.220791,500,591.490597
36.537997,500,604.851516
47.418321,500,619.961756
62.078649,500,633.356356
47.754186,500,646.217933
36.656399,500,658.97541
44.248073,500,673.277501
45.215816,500,686.413922
58.1584,500,699.550647
27.109003,500,712.473224
40.551165,500,728.20373
23.559436,500,741.272387
57.828026,500,754.678976
32.529185,500,767.52552
38.694265,500,783.0681
39.445485,500,795.813152
28.172593,500,808.630417
50.344249,500,821.73474
73.475861,500,836.18635
38.917682,500,849.178883
16.948761,500,861.72698
64.200974,500,874.59694
31.432249,500,888.733559
27.340565,500,901.819201
34.360467,500,914.733875
32.342472,500,927.689109
39.698659,500,941.991491
26.172374,500,956.322389
51.035536,500,970.112152
43.095489,500,984.281018
62.137512,500,998.711324
42.709394,500,1011.443236
40.286495,500,1024.262352
79.734736,500,1037.426517
23.175636,500,1053.47026
43.007224,500,1067.322764
27.837563,500,1080.616372
37.52538,500,1093.413822
80.825206,500,1107.355452
53.825442,500,1121.541912
49.55656,500,1134.454784
45.363735,500,1148.155791
36.624269,500,1160.920329
25.098732,500,1174.97866
47.716874,500,1189.532146
34.793588,500,1202.731255
23.813417,500,1215.526868
72.759204,500,1231.303568
42.39385,500,1245.541985
47.27944,500,1258.379142
33.719432,500,1270.950881
77.775726,500,1284.986864
52.442956,500,1297.893043
46.095381,500,1310.986895
32.126628,500,1323.704784
32.416028,500,1338.130763
40.207238,500,1350.762484
69.827228,500,1364.052605
38.047657,500,1376.975029
35.395432,500,1391.496215
47.518376,500,1404.477312
41.006363,500,1417.751585
39.533126,500,1430.952332
38.574007,500,1445.287316
40.841022,500,1457.985347
53.926592,500,1470.7318
27.838053,500,1484.886267
41.926397,500,1499.074521
61.089223,500,1512.490355
37.390744,500,1526.181252
41.568826,500,1539.545625
84.24198,500,1553.610583
68.76609,500,1567.247504
37.372142,500,1580.261093
82.027156,500,1593.517903
50.728299,500,1607.906987
34.200136,500,1620.608442
29.349114,500,1633.650456
48.508616,500,1647.291994
29.877727,500,1661.328612
58.655427,500,1674.848243
26.959347,500,1687.716792
66.748064,500,1701.230202
46.857537,500,1715.646289
76.449035,500,1728.690396
59.689039,500,1741.825065
49.81256,500,1756.524633
61.174344,500,1769.559459
47.41401,500,1783.485774
33.015072,500,1796.62692
46.573173,500,1811.149188
51.970063,500,1823.901322
93.958421,500,1837.991546
56.936305,500,1850.999753
55.88442,500,1865.832675
76.837378,500,1879.910467
35.295853,500,1894.126447
39.397739,500,1907.239269
84.937157,500,1920.225075
34.533325,500,1933.469799
27.229216,500,1947.352258
34.904091,500,1960.902173
54.65509,500,1973.807529
48.571507,500,1987.000513
50.626802,500,2003.176711
51.247543,500,2016.15544
32.288512,500,2029.283727
30.549143,500,2042.578779
58.970668,500,2058.825607
46.269465,500,2071.641212
38.060914,500,2084.230595
42.5803,500,2097.220184
52.704092,500,2111.885166
22.726523,500,2124.851592
78.381657,500,2137.600525
39.622956,500,2151.060481
33.412573,500,2165.41364
68.470866,500,2178.263613
42.281538,500,2190.939509
59.742391,500,2204.121558
69.965767,500,2218.489413
55.135696,500,2231.716997
65.495265,500,2244.470518
38.473814,500,2257.377205
53.094686,500,2271.99101
35.655619,500,2286.19224
38.511056,500,2298.847537
82.446341,500,2311.7722
35.084412,500,2324.923438
22.221889,500,2339.363627
75.921815,500,2353.48355
46.788772,500,2367.007777
33.536222,500,2380.096885
48.584325,500,2394.641439
66.27427,500,2407.970356
31.963582,500,2421.080801
48.703863,500,2434.024107
93.9735,500,2448.428561
60.77543,500,2461.25598
43.43376,500,2475.084531
24.499798,500,2487.820813
40.053245,500,2502.249443
42.122401,500,2516.861778
79.893676,500,2531.234385
64.027892,500,2544.244387
56.01128,500,2558.442732
44.016842,500,2571.205573
56.419069,500,2584.593824
63.931817,500,2598.389079
64.739615,500,2613.296652
37.029008,500,2625.914031
39.411101,500,2639.549258
22.459144,500,2652.736822
27.944219,500,2666.787658
51.639271,500,2679.501838
64.486062,500,2694.835958
31.033829,500,2707.919815
43.476718,500,2721.84983
70.087924,500,2734.501632
26.019893,500,2748.535909
46.665376,500,2761.861917
66.588668,500,2775.877581
41.891252,500,2788.660043
41.690879,500,2802.133833
75.522127,500,2816.549331
43.293816,500,2830.724505
70.681437,500,2843.369095
30.341432,500,2856.606833
40.453099,500,2870.418416
59.229185,500,2886.323398
65.736565,500,2898.979815
66.089719,500,2912.319803
82.52918,500,2925.801759
84.168769,500,2939.028284
56.571369,500,2952.8696
39.101622,500,2966.131936
55.77711,500,2978.934385
31.786746,500,2992.994953
60.56033,500,3008.177191
23.159238,500,3021.736145
29.200412,500,3034.645642
23.652322,500,3048.084734
37.056528,500,3063.173951
33.490564,500,3076.138323
52.32484,500,3089.061522
45.226006,500,3103.040581
27.801132,500,3116.871513
38.863118,500,3130.585949
59.589493,500,3143.40432
65.497526,500,3157.344913
27.957993,500,3172.796269
41.282847,500,3185.997812
60.821285,500,3199.094043
28.79625,500,3212.903555
47.283372,500,3227.890605
31.31407,500,3242.403914
32.765764,500,3255.368426
47.829359,500,3269.068954
26.502741,500,3283.017864
45.365789,500,3296.496403
49.481182,500,3309.246055
35.438097,500,3322.369106
33.563202,500,3336.215774
31.470052,500,3349.178615
40.063462,500,3362.435999
67.255553,500,3375.60631
42.618819,500,3390.39998
56.446461,500,3403.88611
30.787992,500,3416.572221
51.439026,500,3429.943562
35.4551,500,3445.534695
55.384998,500,3458.609579
58.31034,500,3471.252219
49.874313,500,3484.116361
60.879873,500,3497.101376
59.822028,500,3513.173115
64.250932,500,3526.136604
43.452548,500,3539.148925
40.955269,500,3552.126778
68.542506,500,3566.380738
54.435147,500,3579.330457
68.192465,500,3592.874337
59.003727,500,3605.673044
40.796136,500,3620.521162
45.313835,500,3633.874581
42.9676,500,3646.673485
42.715597,500,3659.693612
54.623748,500,3674.78724
37.514436,500,3687.547438
57.178008,500,3700.526057
41.955907,500,3713.871239
62.09745,500,3728.954724
37.889485,500,3743.103729
50.045169,500,3756.032734
