#{"t_start": 1644738173.5083904, "env_id": null}
r,l,t
281.791731,500,17.532844
363.710843,500,29.961789
398.986515,500,42.337837
64.821955,193,47.637321
228.385059,500,61.97137
303.362453,500,74.57122
715.214129,500,87.328056
269.17689,500,99.603009
699.758292,500,114.267752
392.128653,244,120.855091
838.427236,500,133.482128
236.613747,495,146.21018
821.097583,500,158.797709
301.945588,500,173.072179
350.824754,500,185.786984
1004.004398,500,198.740195
696.302252,500,211.539479
216.659008,498,226.473713
726.137261,500,239.394915
236.315644,500,252.069837
390.011198,500,265.182837
282.01862,500,279.872296
285.597007,354,289.167601
1327.675954,500,301.619935
905.843177,500,314.35271
484.135302,478,326.537066
315.888688,500,341.561628
642.692734,500,354.196753
2135.625136,500,366.88879
65.559734,106,370.123812
28.745933,91,373.173493
725.767437,500,387.871294
585.621413,500,401.016744
362.796715,500,413.38848
422.532386,500,426.0778
667.018064,500,440.539398
638.683881,496,453.308563
530.494237,500,465.711112
481.987262,296,473.369334
502.280645,500,486.342573
377.255703,500,501.013617
743.041032,500,513.410152
1223.093952,500,525.907035
982.91699,500,538.284104
822.558959,500,553.024881
1568.093465,500,565.67297
363.511861,277,573.115077
1700.455744,500,585.477442
436.939546,500,598.001381
301.501815,305,608.268834
329.744549,500,621.435334
1069.494287,500,634.092423
1046.811341,500,646.75009
115.946651,452,660.446347
849.45529,500,673.560659
1319.660528,500,686.044564
838.271763,500,698.813704
397.73935,500,714.119431
1028.29844,500,727.095783
875.09254,500,739.622268
722.658317,500,752.211825
1014.843224,500,766.903101
645.741875,500,780.013129
329.936496,351,788.953435
801.487098,500,801.494587
1175.402042,500,813.871974
663.259914,500,828.98635
742.980934,500,841.441084
571.366401,500,853.943234
796.88935,500,866.303017
887.162107,500,881.035498
358.366237,500,893.535247
326.327748,500,905.978483
653.27505,500,918.642699
1205.725661,500,933.540178
972.535044,500,946.103906
472.493541,379,955.757563
323.016663,500,968.027817
654.721386,500,982.415304
654.992577,500,995.419394
439.941953,500,1007.853263
485.627918,500,1020.183463
335.712871,405,1032.525027
869.931805,500,1045.373687
519.390773,500,1057.883118
257.455671,240,1064.34553
1291.510977,500,1076.979785
593.036915,266,1084.010427
523.757335,346,1095.318264
1330.059211,500,1108.30777
1052.801815,500,1120.84777
1134.824078,500,1133.105809
718.741905,500,1147.646307
951.741041,500,1160.619042
1277.868755,500,1173.0844
1090.864889,500,1185.428677
329.235294,207,1191.306697
606.42371,500,1205.93715
813.935057,500,1218.915646
980.789438,500,1231.36097
576.945609,500,1244.168973
2022.075213,500,1259.166019
1240.071867,500,1272.556036
978.685155,500,1284.970502
1316.578786,500,1297.605174
287.739373,500,1312.404905
493.51223,240,1319.059163
1230.492312,500,1331.738903
554.468674,356,1340.875373
581.362813,500,1353.369872
616.220953,163,1359.933348
182.155509,177,1365.083621
291.707254,500,1378.305343
92.033532,130,1382.368967
263.528883,133,1386.625247
1508.313693,500,1399.338743
558.809644,257,1406.217806
871.670397,500,1420.673939
977.757395,500,1433.91974
1445.889224,356,1443.320683
846.007959,500,1456.034809
759.730666,500,1468.567279
1501.347884,500,1483.359522
1061.348554,500,1496.37235
464.680211,500,1509.159579
903.039309,500,1521.826684
1727.536306,500,1536.742869
1661.3002,500,1549.513725
1103.511044,500,1562.487963
1030.602561,500,1575.203349
303.991924,500,1590.140274
2224.249066,500,1603.182031
141.951978,196,1608.861467
983.853545,301,1616.850462
1484.262229,500,1629.721128
1280.123412,500,1645.027
2122.099109,500,1657.968662
278.683896,222,1664.068914
1335.868194,500,1676.935862
1218.59978,500,1691.877496
821.930093,500,1704.657485
696.499024,500,1717.743017
649.884333,500,1730.806574
1020.905219,500,1743.895655
353.598686,254,1752.460509
1265.082989,500,1765.280887
221.454871,170,1770.226978
350.581785,434,1781.356731
1884.612082,500,1794.191394
1216.061049,500,1808.896331
1341.388465,500,1822.40649
652.884404,500,1835.247041
2086.488194,500,1848.024948
1342.565062,500,1863.63273
336.735864,500,1876.458664
1508.610814,500,1889.456446
1328.258338,500,1902.192582
1431.666043,500,1917.201777
1337.197404,500,1930.177404
646.234714,500,1943.063906
1235.873614,500,1955.696439
1312.506149,500,1970.512766
1231.987752,500,1983.211671
831.735329,500,1996.238256
401.912759,231,2003.206794
1392.901085,500,2015.994523
1370.936877,500,2031.090005
758.774116,500,2043.652523
2056.219653,500,2057.279873
1714.27847,500,2070.561146
2814.364665,500,2085.65035
692.209237,500,2099.915138
592.138308,500,2113.576381
815.756127,500,2127.105583
1007.666659,500,2142.781399
1465.70568,500,2155.661426
841.12212,500,2169.298105
2730.301167,500,2182.301991
2546.474412,500,2197.13345
822.351508,500,2210.17104
2524.878369,500,2223.859821
2297.097656,500,2237.115791
2101.509192,500,2252.554378
2022.683463,500,2265.72492
2057.870814,500,2279.191351
909.605823,500,2292.908144
2216.539165,500,2308.23542
2723.612754,500,2321.299517
2041.522231,500,2334.551207
2098.79021,500,2347.506116
2611.077626,500,2362.297875
359.434074,500,2375.392131
4431.343086,500,2388.670565
540.771614,500,2401.845449
1250.526796,500,2414.81702
872.038529,500,2429.675793
1530.220589,500,2443.379575
1451.193353,500,2456.686931
1100.023706,500,2469.846505
1708.571192,500,2485.019671
1236.577608,500,2498.533553
1051.441016,500,2511.729107
1472.789335,500,2524.809639
1496.455525,500,2539.614574
1470.479077,500,2552.959436
2620.469157,500,2566.100391
2131.543099,500,2579.096997
2552.087357,500,2593.993934
1599.814912,500,2607.275531
1697.276037,500,2620.332618
948.553347,500,2633.437747
515.484723,500,2648.190252
1395.009135,500,2661.653836
836.858233,500,2674.745639
2041.200033,500,2687.837177
633.136895,500,2702.835816
2150.951897,500,2716.009543
1472.379014,500,2729.178502
760.237836,500,2742.694163
418.650407,500,2757.547432
1280.870315,500,2770.840385
1748.863472,500,2784.287858
1098.014123,500,2797.20251
580.487372,500,2811.986169
1462.397413,500,2825.635309
929.51745,500,2839.278975
2053.102128,500,2852.479545
1378.664422,500,2867.704207
1775.776584,500,2881.136907
790.777124,500,2894.389097
1060.870123,500,2907.425975
1133.468168,500,2922.377528
1050.428873,500,2936.016556
1249.743221,500,2949.371774
1801.863128,500,2962.387515
1965.68696,500,2977.189117
2478.86625,500,2990.573562
898.813083,500,3003.840321
1502.105486,500,3017.293549
836.548024,500,3030.3076
1181.503908,500,3045.961076
2754.183545,500,3059.418913
956.398883,500,3072.770348
567.025542,500,3085.596133
2020.313712,500,3101.529742
805.726878,500,3114.845868
1215.042783,500,3128.15723
1895.025259,500,3141.353969
1478.590486,500,3156.315152
1256.661324,500,3169.766302
786.999293,500,3183.422692
895.825523,500,3196.69761
653.960356,500,3213.295226
1522.154211,500,3226.761669
575.981251,500,3240.117307
2029.701143,500,3253.308885
725.713035,500,3268.010401
1658.269606,500,3281.129056
730.586911,500,3294.458329
898.12787,500,3307.80616
949.003735,500,3323.033056
1260.951362,500,3336.861381
2062.247302,500,3350.875885
2152.686205,500,3364.129813
1239.862152,500,3379.087019
708.51276,500,3392.515315
1276.002675,500,3405.988865
335.152588,500,3419.627629
1319.947218,500,3434.376115
1521.32022,500,3447.508177
462.246483,500,3461.146974
2501.694269,500,3474.102658
1017.270639,500,3489.369879
1679.802757,500,3502.383178
1690.013571,500,3515.799281
1425.565325,500,3529.141855
3165.828871,500,3543.834343
1413.234635,500,3556.595728
886.468423,500,3569.588696
1336.10645,500,3583.677895
2419.78489,500,3597.067773
544.361011,500,3612.008602
1328.512509,500,3625.0828
1483.092466,500,3638.479609
2004.585122,500,3651.690244
612.944937,500,3666.632212
2407.984677,500,3679.548017
1992.000483,500,3693.144495
984.577916,500,3706.040527
1839.00046,500,3721.120363
1621.24286,500,3734.104156
1961.917159,500,3747.409107
1654.687385,500,3760.377617
734.747374,500,3775.383339
1276.374918,500,3788.345594
737.591707,500,3801.977021
2014.096141,500,3815.026523
1697.833823,500,3830.221325
2216.992662,500,3843.390588
2508.127486,500,3856.912647
2505.445888,500,3869.949712
1022.813525,500,3884.911471
2819.375327,500,3898.239624
1225.35513,500,3911.382524
1615.26006,500,3925.012429
1951.965924,500,3939.971063
2426.161887,500,3953.134879
2363.820503,500,3966.231486
2305.765232,500,3979.338202
1297.23511,500,3994.558223
1217.833598,500,4007.919418
1176.493291,500,4021.038255
1395.465445,500,4034.427507
1258.464597,500,4049.944984
2796.841338,500,4063.422562
749.076024,500,4076.651232
1244.531636,500,4090.048956
1689.756455,500,4105.1078
966.98587,500,4118.615875
1463.998145,500,4132.028916
1779.235754,500,4145.399159
764.812837,500,4158.511805
2406.505431,500,4174.065326
1888.835686,500,4187.291923
1795.991939,500,4200.66067
1241.826276,500,4213.631129
1007.329177,500,4228.929639
2655.502018,500,4242.47666
1250.863659,500,4255.79665
1168.354662,500,4268.824144
1272.758402,500,4283.946343
1026.493273,500,4297.077851
2126.701256,500,4310.366981
3081.05078,500,4323.646166
745.74432,500,4339.243676
1742.235451,500,4352.364792
1789.756132,500,4365.456609
1839.858466,500,4378.460615
1239.32617,500,4393.932352
1547.529047,500,4407.823307
1899.079472,500,4420.876093
1906.269894,500,4434.002709
1547.365634,500,4449.016823
1822.138737,500,4462.267873
2385.891784,500,4475.315404
1965.652573,500,4488.51658
2708.720711,500,4503.539031
2300.334661,500,4516.711822
1563.488491,500,4529.839505
1286.842677,500,4542.788328
1482.431204,500,4558.356242
1412.469805,500,4572.062273
1849.95829,500,4585.072982
2624.312768,500,4598.256042
2313.987826,500,4613.519655
2133.004989,500,4626.641895
2321.403161,500,4639.765208
2902.371072,500,4653.359679
1110.424524,500,4668.366191
1269.702724,500,4681.943861
1024.754818,500,4694.98232
2688.694429,500,4708.235651
2055.470875,500,4723.341675
848.253287,500,4736.819143
2350.876894,500,4749.957246
1761.002616,500,4763.487569
1538.164138,500,4776.896205
2547.550149,500,4792.72559
2599.698201,500,4805.945971
1538.893788,500,4819.038895
2474.858084,500,4832.413228
2125.519612,500,4848.410363
2780.25061,500,4861.682582
2237.317222,500,4874.759951
2196.259316,500,4887.970575
1797.879508,500,4903.247937
1516.824366,500,4916.542829
2787.679248,500,4929.832379
732.314801,119,4933.449388
2486.442766,500,4947.193041
3414.249774,500,4962.832998
982.214256,500,4976.166923
1240.97771,500,4989.909727
2366.817853,500,5003.495537
1485.676166,500,5018.634228
2057.818066,500,5032.293572
600.334007,500,5045.366314
495.302545,500,5059.10936
940.558322,500,5074.649992
564.624761,500,5087.96331
1690.594196,500,5101.326648
930.411536,500,5114.790655
2050.959492,500,5130.304394
2081.483225,500,5143.538038
773.893468,500,5157.345519
1074.947068,205,5163.215168
2023.938937,500,5176.642925
2013.326777,500,5191.653626
1537.83563,500,5204.938168
946.033395,500,5218.080646
1460.300536,500,5231.72647
1437.573073,500,5246.783893
2045.8086,435,5258.391087
1479.427014,500,5271.400898
1291.277642,500,5285.027043
2007.974562,500,5299.969835
1820.565794,500,5313.089776
2179.033122,500,5326.239592
2287.950687,500,5339.81616
4025.898068,500,5355.57196
2295.157421,500,5368.849387
1173.760906,500,5382.072356
2087.785296,500,5395.811293
614.440396,500,5411.275415
1875.029356,500,5424.538411
3449.31582,500,5437.380473
2220.447888,500,5450.749915
1131.28649,500,5465.76413
643.880879,500,5479.13967
928.705629,500,5492.573291
3707.173881,500,5506.196455
2293.02659,500,5521.511787
2834.561786,500,5534.923016
2065.842736,500,5548.09543
2315.805195,500,5561.510457
125.036128,272,5569.503994
1071.082273,500,5585.198222
4591.547641,500,5598.659361
1212.960337,500,5611.929617
1393.807636,500,5625.068234
2104.430098,500,5640.205719
3242.168994,500,5653.777858
3183.895525,500,5667.570408
1352.407397,500,5680.603168
1309.164472,500,5696.169707
442.004235,380,5706.46636
1121.497301,500,5719.936982
2165.482394,500,5732.926399
974.72074,500,5748.172827
1800.223782,500,5761.494651
1704.942373,500,5774.823714
2233.072736,500,5788.23639
39.958843,139,5792.580185
3560.894109,500,5809.347914
