#{"t_start": 1642253786.875915, "env_id": null}
r,l,t
-0.249096,5,1.16803
2.1795,63,4.076662
0.272645,33,6.059024
-1.071879,65,9.158016
-0.081986,13,10.524803
0.727654,33,12.478298
-0.714501,52,15.04152
-0.181673,13,16.511112
0.331269,30,18.386956
-0.153554,17,19.860142
-0.045211,20,21.444987
0.279017,29,23.289189
0.366417,26,25.167692
-0.202101,18,26.690448
1.27245,65,29.710613
-2.981692,33,31.692719
0.819699,35,33.852258
-0.24401,7,35.033739
-0.173461,15,36.456348
-0.238324,14,37.842039
0.243703,20,39.410655
-0.28287,6,40.657058
0.064669,19,42.2204
0.695343,53,44.769839
6.810623,71,47.955292
1.222334,39,50.243095
0.188535,14,51.630152
0.108528,18,53.134982
-0.930747,36,55.249463
-0.604131,42,57.501432
-2.547461,42,59.919054
-0.297586,7,61.101241
1.120769,25,62.839338
1.16364,26,64.619354
-0.237607,9,65.979263
23.131967,46,68.403951
5.414776,51,70.97388
0.242483,15,72.388628
0.922253,63,75.460891
1.416112,44,77.813116
0.262459,59,80.608214
-0.137434,15,82.022171
0.855781,84,85.577506
0.204164,29,87.532893
-0.229215,13,88.914132
0.742355,31,90.806193
3.607631,74,94.041999
1.531686,51,96.667637
-0.206848,19,98.235572
0.132723,23,99.927683
-2.53691,76,103.285945
0.170845,39,105.461396
-0.234688,6,106.72772
22.658187,55,109.438743
-0.598336,26,111.238607
2.65758,91,115.042282
1.360772,45,117.561076
0.025922,15,119.002468
0.052724,23,120.699529
0.013013,23,122.375442
-0.860234,22,124.952917
-0.025741,15,126.506649
1.96034,59,129.33664
-0.114953,23,131.009025
0.099795,21,132.624472
0.156698,27,134.554567
0.264925,20,136.160375
0.176736,38,138.307457
-0.12836,16,139.782508
0.019755,14,141.183016
-1.117612,43,143.680185
0.493769,34,145.703865
1.117247,37,147.848738
-0.184016,19,149.401425
-0.043945,12,150.855337
0.172016,31,152.800848
-2.675059,30,154.768725
0.347893,15,156.207947
-0.28696,6,157.511212
-1.185487,22,159.206636
-0.018472,76,162.576459
-0.137623,15,164.025362
0.166279,17,165.55108
0.6364,36,167.635464
-0.215226,11,168.951311
-0.197559,9,170.312445
-0.106569,23,172.010894
-0.189466,9,173.260133
0.241889,15,174.707997
0.467032,23,176.494797
0.017222,14,177.918777
0.453318,18,179.447086
0.25921,24,181.18767
-0.068769,20,182.767878
4.886464,21,184.53792
-0.071392,18,186.066383
-0.028548,26,187.879273
0.665609,31,189.799033
0.719846,55,192.575415
1.022283,45,194.939023
-0.298648,9,196.187736
-1.584819,57,198.886775
-0.22927,11,200.183336
1.977512,34,202.302052
-0.168491,10,203.576133
-0.382278,25,205.332234
0.201467,22,206.969925
1.204926,133,212.143383
-0.981817,66,215.197456
0.035386,33,217.15747
-0.025284,21,218.769291
-0.02614,23,220.425257
-0.026236,28,222.373794
0.252527,23,224.045965
-0.120454,24,225.751497
0.365255,23,227.415325
-0.002178,13,228.90405
7.985287,60,231.735197
0.736114,65,234.788747
-0.137406,13,236.143975
0.159474,19,237.681039
-1.148779,35,239.856802
-5.568311,75,243.229339
