#{"t_start": 1642724379.0030642, "env_id": null}
r,l,t
941.248152,1000,28.14609
902.470131,1000,56.092072
2225.192726,1000,85.769027
493.087336,1000,114.237508
295.60647,173,120.968467
465.753362,593,138.01599
2552.162133,1000,166.839631
1787.026091,1000,197.025347
193.364549,156,202.586738
733.724983,1000,232.534739
277.459504,258,240.530899
272.504922,289,250.987765
982.471552,905,278.737921
532.086508,587,296.475351
2826.311216,1000,326.828858
799.320453,1000,355.366281
1640.318038,1000,386.295873
983.387855,916,412.711874
710.030897,910,441.777229
1620.639629,745,463.602113
1567.372448,948,493.953808
556.198113,466,508.356313
817.421032,435,521.302908
852.951351,670,541.032206
680.436526,1000,571.675719
1228.255988,725,593.748308
1091.87266,1000,624.223264
1114.296426,969,652.527664
257.561656,699,672.334149
712.790496,493,688.271818
1446.986234,796,711.672832
563.398892,576,728.666986
1030.278431,1000,759.732107
703.119372,673,778.934311
1103.636607,1000,809.273349
665.570415,856,834.220287
959.251727,645,852.971581
544.834506,896,880.034082
531.813272,520,895.414284
1032.52302,936,923.632538
538.967917,272,932.882352
986.952045,664,953.069682
1669.66754,962,980.233475
1058.008262,613,1000.957326
49.802795,83,1004.134868
1236.987617,1000,1031.878416
715.210197,1000,1060.957918
1565.042896,1000,1089.136497
774.174692,1000,1119.412732
742.816573,748,1142.420071
951.325055,1000,1171.848803
878.775031,788,1194.960321
804.072085,1000,1225.017858
1094.406386,817,1248.15432
704.851284,371,1259.205899
959.591861,1000,1289.382649
1049.940531,1000,1317.121768
3230.638926,1000,1346.745486
202.288439,119,1350.893511
1686.759607,965,1377.813029
96.110278,77,1380.933258
556.79208,1000,1411.779084
441.076974,604,1429.7954
162.713738,190,1436.107844
1091.044424,270,1444.517823
1076.793582,1000,1474.222273
308.885829,1000,1503.671865
140.552953,184,1509.562832
452.650302,1000,1538.637308
3369.856907,1000,1568.121371
545.558957,240,1575.71084
2351.011083,1000,1605.662684
244.84629,884,1632.964839
1411.247251,924,1661.405099
2857.85374,1000,1690.805467
1661.72267,1000,1721.312725
508.499896,174,1726.997448
1346.149907,1000,1757.382899
142.018935,114,1761.515675
2485.144245,1000,1792.331378
401.531425,254,1800.144924
1975.10426,741,1822.775699
2397.754798,1000,1852.821327
512.202626,249,1860.510468
43.785217,125,1864.883715
1410.16158,1000,1893.931079
3646.011712,1000,1924.26893
269.083519,165,1929.834349
2676.278234,1000,1960.076909
3362.142649,1000,1990.922171
211.286335,250,1999.836982
536.333308,273,2008.323411
2791.98549,1000,2039.685345
1734.928264,535,2056.075888
1487.496624,1000,2085.993976
2245.992978,1000,2116.042466
1499.531933,1000,2145.913316
1018.25804,1000,2176.448802
3550.609019,1000,2207.111705
3344.120581,508,2223.881737
2901.139763,589,2242.118555
1670.796011,1000,2271.467747
140.918788,733,2294.982069
41.840656,206,2301.793613
522.843981,1000,2332.28215
122.613558,257,2340.435744
576.938362,161,2346.897226
1343.978359,1000,2376.747319
1257.484771,1000,2409.607025
2677.57002,1000,2439.545685
696.041392,1000,2470.142108
4081.333397,1000,2499.410925
1935.637668,1000,2530.051788
3541.076897,1000,2562.338191
837.985645,1000,2592.260238
1764.37379,1000,2622.921119
346.065504,1000,2653.486379
921.739226,1000,2684.210574
2243.638561,1000,2714.724491
896.596883,1000,2745.019111
1439.582265,1000,2775.310071
3315.351017,1000,2805.94164
3706.820841,1000,2836.452204
1397.15788,1000,2867.48712
1315.75513,1000,2897.450091
2264.414411,1000,2928.383287
2099.012661,1000,2959.110142
2711.568522,1000,2990.745187
1689.00059,1000,3021.510876
2878.129088,1000,3052.046083
3384.859269,1000,3081.27059
2797.634227,1000,3112.702897
1095.915061,1000,3141.860677
2778.318697,1000,3172.534443
1733.692689,1000,3201.270136
1817.11584,1000,3230.58932
1127.732458,1000,3260.074521
2556.525147,1000,3289.601271
2050.460719,1000,3318.697894
1711.197323,1000,3349.505128
1241.053472,1000,3378.328364
1473.648459,936,3405.98096
953.677573,689,3425.828626
1220.958364,1000,3454.000555
1404.493977,1000,3483.242028
930.554046,1000,3512.508907
2249.796792,1000,3542.584279
2595.533923,1000,3572.641279
1825.177795,1000,3602.969603
2200.314162,1000,3632.729441
2434.638667,1000,3663.256989
1850.116713,1000,3691.701617
2797.632696,1000,3721.842592
2624.206244,1000,3751.640837
2152.779401,1000,3782.293263
2506.265455,1000,3812.62052
2631.678905,1000,3842.850194
1965.922464,1000,3871.979954
3026.654839,1000,3901.710215
1967.535551,1000,3930.14132
3242.563494,1000,3962.689684
2537.949761,1000,3991.404021
3817.652736,1000,4022.61969
2837.917173,1000,4053.932305
2952.772826,1000,4084.372524
2736.358022,1000,4113.750215
3162.376075,1000,4144.485891
2548.549746,1000,4173.912337
1974.517666,1000,4204.359577
3907.025763,1000,4233.533954
1961.29478,1000,4264.768999
3432.982402,1000,4294.266657
