#{"t_start": 1642424111.0715065, "env_id": null}
r,l,t
20.334298,135,4.229129
11.062667,40,6.087501
7.623741,52,8.230145
15.315778,144,12.782454
0.72164,22,14.264595
4.376564,78,17.013504
6.076948,70,19.634885
1.249299,16,20.94082
1.11602,17,22.275894
-0.792768,11,23.584951
49.263227,156,28.232995
4.484487,52,30.440429
3.706187,21,31.878901
16.656179,213,38.098722
3.579123,30,39.886774
0.996431,31,41.571879
-0.218826,15,42.871596
34.185112,78,45.662022
2.991313,17,47.001726
-0.83928,7,48.10573
3.81683,34,49.954735
3.498832,27,51.548026
0.276515,13,52.813925
3.814149,178,58.00492
-1.17701,20,59.430757
-0.171331,25,61.077184
15.728234,219,67.308888
3.78308,46,69.360636
-8.843003,83,72.387602
-0.85334,27,73.973086
0.666513,24,75.506855
-0.42522,13,76.756744
-6.737809,70,79.439558
8.508707,82,83.632585
8.094746,68,86.361631
-0.716643,23,88.182428
-0.902782,11,89.400207
123.817496,216,96.090678
-0.954217,33,98.091442
-0.761709,10,99.293802
-15.826071,50,101.487737
-0.295121,11,102.705021
-8.479233,41,104.68993
4.743242,32,107.129306
3.772389,66,109.925696
6.073044,59,112.266469
-0.042092,16,113.721703
2.043251,42,115.690902
9.396762,41,117.628421
-5.889442,66,120.16834
5.424393,30,121.832275
6.910691,43,123.941988
1.828249,36,125.768766
13.853619,220,132.120048
3.404583,31,133.813522
0.317281,20,135.24458
-0.255316,14,136.541813
2.939211,26,138.327072
25.775036,107,141.849485
-0.493652,22,143.328276
3.925622,33,145.08291
1.143026,41,146.996406
32.4146,170,152.378216
-3.134609,69,155.124251
4.895388,45,157.152126
9.337238,53,159.374537
-0.824944,15,160.693944
-0.693914,16,162.1202
-12.666518,43,164.324384
4.008247,56,166.596317
4.085278,27,168.191132
-13.418984,34,170.610039
11.106755,39,172.503501
5.844779,26,174.066493
1.776198,41,177.633837
12.006162,115,181.397954
3.980881,44,183.392213
-0.695907,11,184.610223
2.407825,23,186.103906
39.622122,128,190.609962
104.102796,415,201.878513
3.91843,26,203.659932
8.519299,61,206.1184
5.264315,113,209.792943
5.716286,51,212.029088
23.982501,81,214.966018
32.247896,107,218.514194
6.199991,53,220.728821
6.232304,61,223.281313
21.978772,71,225.997232
-0.770236,14,227.284565
6.943585,269,234.626569
14.072922,139,238.931251
181.816323,198,245.469987
1.370315,35,247.262117
7.736726,32,249.954309
-0.342981,15,251.264085
-1.906038,37,253.087451
9.392337,56,255.371917
21.143537,45,257.820672
20.70989,85,261.199375
16.545248,79,263.97991
-0.538821,17,265.32381
0.515529,25,266.857101
10.019795,74,269.675119
1.419982,27,271.283567
70.936529,65,273.784105
13.267251,47,275.843354
1.976225,38,277.703279
1.985315,40,279.613865
4.012007,20,281.049184
0.262214,13,282.287559
1.498791,40,284.185393
1.90518,44,286.286303
21.872963,77,289.097229
16.787325,158,293.782775
1.169079,11,295.003799
-1.44977,8,296.140274
2.197841,54,298.377856
4.150215,26,300.065509
7.52044,85,303.026955
-0.236686,12,304.267359
1.974678,15,305.571523
3.280625,29,307.201166
12.704626,125,311.291359
17.615397,65,314.222496
-3.850528,50,316.404926
-1.163918,18,317.787022
3.835055,71,320.515086
24.685148,220,326.832484
-11.059753,30,328.533872
-1.440201,129,332.696975
7.856097,50,334.843369
0.78846,25,336.410291
0.957124,30,339.225802
5.18735,22,340.699807
4.362051,45,342.716601
0.795822,61,345.069414
1.003616,36,347.195084
-0.610231,9,348.405046
0.42995,23,349.967489
6.97981,63,352.423385
-0.59356,12,353.666602
1.45883,21,355.117589
-0.076155,23,356.734926
0.8178,27,358.333701
9.174985,62,360.799556
0.037902,25,362.350597
2.010446,27,363.949624
0.612419,15,365.252372
29.923084,145,370.759668
3.966662,43,372.889176
-0.932807,10,374.290792
5.200296,40,376.179677
0.088814,14,377.458533
-0.312283,18,378.960344
1.282615,18,380.351512
-0.712245,16,381.687688
4.475038,39,383.580896
-0.360029,16,384.900416
3.100714,21,386.352009
-0.760238,9,387.645809
11.624061,78,390.478414
-0.96009,37,392.302123
20.44888,112,395.942294
31.13076,91,399.048646
-0.97069,13,400.344373
35.64564,151,405.087414
7.280379,51,407.285135
11.479639,228,413.694585
-5.209127,29,415.361635
-6.892392,52,417.587356
3.628531,69,420.296513
9.98557,221,427.865054
-0.240842,27,429.461509
-0.566764,10,430.64707
1.142737,13,433.162972
1.162569,16,434.501601
1.547364,30,436.289032
1.409567,23,437.814895
10.412719,94,441.075915
9.437956,100,444.402786
19.23183,64,446.915729
10.452831,59,449.368889
4.389981,48,451.498053
1.123154,57,453.827914
7.151519,116,457.564867
8.671824,72,460.228769
2.24894,31,461.923506
6.227227,43,463.899882
27.511751,131,468.040758
11.117627,153,472.638804
9.837725,233,479.671508
13.443839,177,485.351621
4.502875,21,486.794765
9.123863,108,490.417755
13.735668,50,492.548237
-0.524759,16,493.996672
1.421064,42,495.991262
-1.051078,23,497.541933
246.959367,71,500.219233
7.957744,42,502.145185
3.151677,18,503.504573
-0.714912,21,505.068854
18.361451,131,509.43695
22.033444,158,515.505847
6.426572,67,518.140595
-0.634229,9,519.294219
4.881888,39,521.18172
0.15738,24,522.806612
-6.552176,37,524.652371
2.662701,24,526.152429
72.917171,125,530.121567
0.904514,51,532.45648
22.881352,112,536.767555
16.813792,52,538.99772
24.39616,163,543.875788
-16.222153,62,546.373863
26.91541,94,549.645779
1.799901,16,550.968648
140.481746,295,559.301127
22.569732,86,562.306905
35.723332,100,565.780952
87.213455,82,568.670362
15.275591,66,571.21249
58.081738,163,576.273014
-0.263688,11,577.659132
0.221392,13,579.070059
21.596786,103,582.503125
16.079718,88,585.707351
-0.525416,24,587.422956
22.35766,69,591.365663
-7.380505,115,595.425725
-0.532028,12,596.78483
3.986474,23,598.301525
11.50818,73,601.009438
-0.007217,16,602.335053
0.064981,23,603.81485
2.126144,19,605.328689
5.179461,24,606.847281
1.120577,29,608.48073
5.556312,80,611.366605
-0.514792,89,614.49975
2.632604,22,615.974775
2.637477,60,618.495961
1.426341,26,620.074976
35.307499,120,623.984658
8.451519,144,628.418253
29.397592,181,633.734177
20.158658,66,636.275309
9.067046,32,638.12643
1.055076,18,639.545947
1.501112,50,642.026386
26.464982,96,645.234287
-0.792329,16,646.559859
12.975416,51,648.942468
-0.628322,15,650.267218
14.447027,90,653.3946
0.516044,20,654.819813
-1.05195,19,656.212981
22.697878,99,659.548578
6.388911,128,663.979826
1.345669,21,665.490024
3.410394,62,667.941099
2.367666,16,669.272982
3.124709,16,670.5918
4.955945,47,672.80034
32.617241,82,675.69793
3.520914,33,678.637627
55.306988,399,689.347032
8.061986,39,691.299047
39.964779,229,697.847659
16.892198,105,701.333476
4.330249,42,703.267148
25.976597,98,706.556562
16.732937,129,710.683318
0.748225,13,711.951848
36.757024,139,716.202891
-0.168143,28,717.823264
1.770724,32,719.778829
-23.775921,206,725.891498
-0.371222,43,727.991816
247.895571,175,733.243551
23.120434,85,736.236206
-0.23046,46,738.297689
3.83078,160,743.112654
1.579339,16,744.423488
6.598133,43,748.022712
8.193476,36,749.871696
1.418201,24,751.376182
-0.053675,12,752.608515
1.810765,19,753.999588
14.066599,61,756.540893
1.972951,16,757.877766
-0.818382,25,759.443176
121.353925,95,762.734433
1.00105,12,763.972238
0.68077,36,765.756075
-2.372517,104,769.423549
0.589594,12,770.673966
28.594567,470,783.941285
97.22535,330,792.69798
-0.241546,24,794.228578
-4.438892,43,796.197099
1.537527,17,797.675311
8.02406,43,799.722181
4.265231,42,801.847618
0.239444,23,803.344738
196.862561,207,809.400928
109.416811,521,824.296328
5.793284,173,829.487226
1.712148,30,831.152879
-10.965254,42,833.932103
28.604264,69,836.584568
40.673107,214,842.825968
14.248199,148,847.411013
8.236252,47,849.654117
28.896391,87,852.669255
153.276463,98,856.000223
11.40579,48,858.096768
-3.868659,72,860.944788
-7.392953,72,863.65225
174.787166,164,868.591958
30.61955,130,872.696381
62.043009,309,881.550261
21.185054,60,883.935442
0.291228,31,885.756083
1.034191,24,887.257915
69.206544,118,892.71208
153.97549,316,901.361869
0.518481,18,902.889679
3.394571,33,904.620806
40.737242,92,908.025146
23.730273,145,912.55483
-11.006665,71,915.258583
3.23453,27,916.868037
394.056389,290,925.00997
15.037076,118,928.928945
77.481361,234,935.793311
-0.331704,13,937.060052
