[0.003 -0.500 -0.425 -0.492 0.927 -0.211],,
,0.6814401773422206,
,,0.265284135675757
[1.000 0.826 -1.000 0.451 1.000 0.727],,
,0.3972141962827895,
,,0.3182382473177093
[0.494 0.072 -0.916 0.034 -0.663 -0.112],,
,0.3772015952829833,
,,0.3352827491743368
[0.557 0.373 0.318 0.638 -0.261 -0.173],,
,0.43864889705065196,
,,0.4256967274311995
[-0.680 1.000 0.187 0.898 -0.785 -1.000],,
,0.41522499050313194,
,,0.37901997530986437
[-0.251 1.000 0.505 -0.118 0.945 1.000],,
,0.2932374822981082,
,,0.2503628631622001
[0.339 -1.000 -0.697 0.506 1.000 0.180],,
,0.3210423788362134,
,,0.3126094469530394
[-1.000 -0.446 -1.000 0.037 0.867 -0.110],,
,0.5994088817913981,
,,0.5008968063942192
[1.000 -0.608 0.918 -0.967 -1.000 -0.489],,
,0.4054078985321056,
,,0.3815676779129793
[0.565 -0.866 1.000 0.331 1.000 -1.000],,
,0.4042057056364328,
,,0.342005939072146
[-0.545 -0.851 -1.000 -0.292 -0.169 -0.757],,
,0.42495223337508814,
,,0.3462732550563694
[0.383 -1.000 -0.541 0.364 0.720 -1.000],,
,92.78029675452079,
,,92.70314798302049
[0.271 1.000 -1.000 1.000 0.943 0.388],,
,0.3590184203888852,
,,0.325504663482047
[-1.000 1.000 -0.130 0.852 -0.124 0.697],,
,0.5145505088288885,
,,0.46186670835062466
[-0.002 -1.000 -0.061 -0.696 1.000 -1.000],,
,0.33843411004316365,
,,0.26964224136049
[0.773 -1.000 -1.000 0.310 0.894 0.746],,
,89.9823298124389,
,,89.89698703961695
[-0.610 -0.868 -1.000 0.401 -0.287 0.456],,
,0.37429149912731674,
,,0.25369590646252416
[0.708 1.000 -0.435 -0.356 1.000 1.000],,
,0.29616990786036745,
,,0.24227480490723374
[-1.000 -0.369 -1.000 -0.763 1.000 -0.990],,
,0.3458778231884233,
,,0.294466190388654
[1.000 1.000 0.364 -1.000 -1.000 -1.000],,
,0.5570297537436065,
,,0.4354008514166663
[1.000 0.825 -0.860 -0.098 -0.017 0.345],,
,0.4743046156668513,
,,0.4195967288475574
[-0.927 -0.471 1.000 1.000 -0.321 -1.000],,
,0.3615288087540156,
,,0.3362552339319005
[-0.464 0.891 -0.052 -0.733 0.398 0.569],,
,0.3452375639665851,
,,0.24899272454771285
[-0.734 0.151 1.000 0.569 -1.000 -0.534],,
,0.4490124621643244,
,,0.42240607942341135
[0.631 -1.000 1.000 -0.236 0.556 0.523],,
,0.31332136607073413,
,,0.19563670149596
[-1.000 -0.422 0.716 0.658 -0.296 -1.000],,
,0.32419785042464944,
,,0.29221577110046576
[-0.029 -1.000 -1.000 -1.000 -0.830 0.084],,
,0.3942913348833269,
,,0.369475595221786
[-0.179 0.068 -0.862 1.000 1.000 -0.120],,
,0.404368839376956,
,,0.3420928022720454
[-0.070 0.784 -1.000 0.078 -1.000 1.000],,
,0.27728632246197604,
,,0.2326953069825661
[-0.021 0.658 1.000 -1.000 -0.077 1.000],,
,0.38503238737199497,
,,0.3558703308368657
[-0.946 0.363 1.000 -1.000 1.000 -0.533],,
,0.3380793792133392,
,,0.3222099317393723
[1.000 -0.968 -0.521 0.535 -1.000 1.000],,
,0.27627700976212777,
,,0.26762479013521456
[-0.797 -0.863 0.063 -1.000 1.000 -0.097],,
,127.69603432633428,
,,127.51908991611165
[0.806 1.000 0.254 0.603 1.000 0.253],,
,0.24096916794478354,
,,0.20626324252467498
[0.158 -1.000 -1.000 -0.563 1.000 -1.000],,
,0.4410527937150972,
,,0.3631967250997504
[1.000 1.000 0.523 0.207 -0.534 1.000],,
,0.3034739476194666,
,,0.24933893844064356
[0.448 0.950 0.764 0.850 0.107 1.000],,
,0.5714033637074609,
,,0.4531473046999046
[-0.238 -0.458 0.051 0.049 0.038 0.554],,
,0.5980439293201384,
,,0.5426522044341776
[-1.000 -0.253 0.800 -0.350 1.000 -0.041],,
,0.3506275358210682,
,,0.261828018583716
[0.360 -0.326 -0.250 -0.638 -1.000 -0.580],,
,0.5454105238528902,
,,0.4156636551223783
[0.352 0.440 -0.270 1.000 1.000 -0.127],,
,0.31717167139476937,
,,0.28410848439440234
[-0.816 0.953 0.065 -0.658 0.328 0.300],,
,0.3381270027459893,
,,0.33559685128559474
[0.201 -0.718 1.000 0.045 -0.594 1.000],,
,207.75456879139895,
,,207.47838696784135
[1.000 -0.676 -0.528 -0.221 0.937 -0.464],,
,0.3387031381788139,
,,0.3127257068908598
[-1.000 0.235 0.852 0.019 1.000 0.361],,
,0.3890235682168004,
,,0.3302162876609192
[-1.000 -1.000 0.344 -1.000 -1.000 -0.954],,
,0.4749950845738122,
,,0.3846912787354281
[0.710 0.160 0.099 0.022 0.783 1.000],,
,0.4176765391303029,
,,0.37349774885791326
[0.378 1.000 -0.765 1.000 -0.566 0.630],,
,0.44143053239425806,
,,0.415330536051983
[0.892 -0.169 -0.177 -0.451 -0.504 -1.000],,
,0.5185004236130938,
,,0.40725643835587577
[0.868 -0.142 -1.000 1.000 0.763 -1.000],,
,0.4341229480445086,
,,0.3628487904900875
[1.000 1.000 -1.000 -0.199 0.996 1.000],,
,0.4067994243086828,
,,0.3380490627515433
[-0.821 -0.228 -0.200 -0.849 -0.562 0.411],,
,0.3556497707993369,
,,0.3307379484808415
[-0.319 -0.147 -0.099 0.110 0.263 -0.917],,
,0.312428072372317,
,,0.2997071939188908
[1.000 1.000 -0.118 -0.983 1.000 -0.481],,
,117.9882311593798,
,,117.8930129109344
[0.387 -0.405 0.815 1.000 -0.112 1.000],,
,0.3038453896357756,
,,0.19381000584953803
[-1.000 0.581 0.039 0.646 0.018 1.000],,
,0.4234207457291803,
,,0.34404581541250984
[-0.878 0.695 1.000 -0.577 0.131 -1.000],,
,0.7685367514171079,
,,0.6762452421372039
[1.000 0.568 -1.000 -0.066 0.666 0.012],,
,169.26257067447045,
,,169.1752590842428
[-0.401 0.101 0.685 0.768 0.712 -0.230],,
,0.49311759302771,
,,0.4597384276239667
[0.827 0.862 -0.503 0.241 -0.587 -0.932],,
,0.2528886588462109,
,,0.23994475024662548
[0.695 0.028 -1.000 -0.057 0.207 0.682],,
,0.7305167229414041,
,,0.45913881370041476
[-1.000 -0.663 -0.110 0.372 1.000 0.435],,
,0.5967894347015518,
,,0.5362266581570926
[0.326 0.635 -1.000 1.000 -0.321 0.802],,
,0.33173131319530597,
,,0.2869054149701024
[-0.395 -1.000 0.512 0.178 0.867 -0.943],,
,89.51759256688297,
,,89.50251663194773
[-0.058 0.417 -1.000 -0.258 0.001 -0.757],,
,0.3447172862743712,
,,0.3226148791098874
[0.834 -1.000 0.491 -0.207 1.000 -1.000],,
,0.38339594485911505,
,,0.29695972845636964
[1.000 0.717 -0.233 0.798 -0.245 0.624],,
,0.4044014161565881,
,,0.3473308237471938
[0.054 0.941 0.697 -0.308 -0.720 1.000],,
,0.4644124603631418,
,,0.35636670488662997
[0.227 -1.000 -0.735 0.101 1.000 0.565],,
,0.40754573369072467,
,,0.3480295082277768
[-1.000 -0.136 0.603 1.000 0.737 -0.388],,
,0.4234068391857013,
,,0.37447293113325836
[-0.311 -0.499 -1.000 -0.733 1.000 -1.000],,
,0.3136455437190817,
,,0.2279489342052761
[-0.433 -1.000 0.525 0.739 -0.299 -1.000],,
,76.70792647742053,
,,76.68286241432145
[-0.547 -0.989 -0.048 0.259 -1.000 1.000],,
,0.37856490397529174,
,,0.23830888793504562
[-0.124 -0.962 -0.826 1.000 -0.100 1.000],,
,108.2099779801811,
,,108.02656660227005
[-0.627 0.777 -0.022 0.151 0.621 0.238],,
,0.40363056202947656,
,,0.3106067253252952
[-0.341 -0.507 -1.000 1.000 -1.000 0.154],,
,0.3897061384782562,
,,0.31676872554135455
[0.143 0.109 1.000 -0.040 -0.280 1.000],,
,0.25275590688462685,
,,0.2310542941720711
[0.556 0.685 0.504 -1.000 0.687 -0.499],,
,0.3571465951157739,
,,0.3235348293860842
[0.005 0.546 -0.853 -0.050 -0.280 0.458],,
,0.49666612305871116,
,,0.4028171776313674
[-1.000 -1.000 -0.706 0.006 -1.000 1.000],,
,0.4496900720800986,
,,0.3592004742396738
[0.592 1.000 -0.095 -0.099 -0.594 0.055],,
,142.67249663783676,
,,142.52376051510728
[1.000 0.262 0.312 -1.000 1.000 -0.879],,
,0.43337118691162635,
,,0.38526870328999213
[0.551 -0.383 -0.889 0.206 0.442 -1.000],,
,0.32859090566555527,
,,0.25853291503148873
[0.168 0.228 0.146 -1.000 0.308 -0.237],,
,0.44856424929553634,
,,0.4238696556279063
[-0.488 -1.000 0.250 -1.000 -1.000 -0.916],,
,0.3567495266541064,
,,0.2665074049104616
[1.000 -1.000 0.357 -1.000 -0.773 -0.019],,
,0.5892310590018731,
,,0.49968439722691743
[-0.545 0.261 1.000 0.209 0.645 -1.000],,
,0.3201593051311232,
,,0.29225088232562
[-1.000 1.000 1.000 1.000 -0.305 0.401],,
,0.3933532048572293,
,,0.37996445519738464
[0.953 0.415 1.000 0.427 -0.545 -0.424],,
,0.4820839107539712,
,,0.411890260540399
[0.730 -0.058 -0.579 -0.606 1.000 -1.000],,
,0.5095477396212977,
,,0.4563905615753553
[0.348 0.147 1.000 -1.000 1.000 -0.232],,
,0.463588476242926,
,,0.3958684956928159
[0.865 -0.425 -0.397 0.151 1.000 0.768],,
,0.411656155157828,
,,0.3409474918647636
[-1.000 1.000 -0.203 -0.535 0.115 -0.941],,
,0.47977386846115494,
,,0.3753128006230675
[0.570 1.000 1.000 -0.177 -1.000 -1.000],,
,37.92574038999402,
,,37.87486450080198
[0.171 -0.173 -0.218 -0.515 -0.081 0.631],,
,0.5184473933478166,
,,0.44743023590004977
[0.545 0.732 0.736 1.000 -0.506 0.335],,
,0.37082274570694185,
,,0.3016251703530126
