#{"t_start": 1642156619.125656, "env_id": null}
r,l,t
51.274154,10000,313.927817
34.586301,10000,626.619183
19.462514,1453,676.889612
92.9867,10000,992.463948
642.910678,10000,1320.687472
299.72262,7273,1555.629719
84.368994,10000,1887.922239
433.926513,10000,2201.442893
607.338361,10000,2534.035769
842.275678,10000,2860.0726
982.133557,10000,3197.285015
796.17342,10000,3526.424321
834.946858,10000,3854.318617
616.416584,10000,4187.928457
1183.710475,10000,4525.683566
1273.485766,10000,4860.886431
1400.007189,10000,5200.222002
1314.964049,10000,5537.546298
823.016676,10000,5868.900275
1129.560016,10000,6202.129252
1461.128991,10000,6545.064251
1321.655829,10000,6884.439821
1307.148783,10000,7242.95195
1109.701897,10000,7585.852415
1365.020782,10000,7927.03264
699.3775,10000,8265.883539
792.894019,8435,8553.60776
108.047087,2796,8652.340803
244.362666,2844,8756.349231
239.581391,8376,9053.883999
713.048535,10000,9404.181661
1087.03551,10000,9748.705904
685.2559,10000,10086.080758
780.339466,10000,10426.288311
1015.810798,10000,10776.662264
1167.006156,10000,11129.531512
1315.78925,10000,11479.648335
708.832403,7090,11730.899039
1442.972775,10000,12075.614402
1035.269517,10000,12419.247984
1131.294343,10000,12761.465563
972.405233,10000,13109.410129
890.327144,10000,13454.028315
1194.194647,10000,13804.006143
974.517363,10000,14156.418967
1075.166304,10000,14513.205195
843.773602,10000,14861.321522
876.981608,10000,15215.450372
1327.533195,10000,15566.83478
1312.368567,10000,15909.929895
791.600094,10000,16253.522339
821.111147,10000,16603.782484
996.185626,10000,16961.943891
943.369041,10000,17316.326502
576.885045,10000,17665.743667
530.138062,10000,18011.10312
613.87138,10000,18354.838915
1115.547861,10000,18704.555705
634.028041,10000,19052.821577
1120.357308,10000,19409.509391
670.271617,10000,19762.629643
1168.920927,10000,20116.913461
1452.302388,10000,20470.362465
1016.330483,10000,20824.29494
1131.362748,10000,21178.839672
931.056927,10000,21522.356695
1268.726681,10000,21874.680679
1211.479772,10000,22227.698305
1375.795967,10000,22582.489393
1120.17332,10000,22931.638503
1212.090952,10000,23279.175589
964.627519,10000,23622.54057
1239.177491,10000,23970.959323
1449.344281,10000,24322.201906
1135.888274,10000,24667.099868
989.11193,10000,25013.905477
1080.207296,10000,25358.980473
147.198024,2620,25449.997883
379.628746,8143,25733.982104
374.099583,4519,25891.651432
399.148104,10000,26245.482723
32.854119,1037,26286.408487
876.916363,10000,26634.12739
15.127022,475,26650.443082
988.305817,10000,27003.184432
791.82811,10000,27347.427783
991.41824,10000,27698.116121
1276.481041,10000,28045.341851
1505.351827,10000,28405.110909
857.130449,10000,28757.893987
16.686148,341,28773.112947
250.913541,10000,29124.383312
1075.974361,10000,29480.506302
6.753985,306,29491.258961
4.344623,318,29502.254757
18.817748,377,29521.50742
12.076609,340,29532.796328
1405.246616,10000,29886.929369
5.187485,164,29892.998935
9.253215,346,29904.667976
12.576811,391,29917.520983
886.557554,10000,30257.98569
1284.726278,10000,30614.697376
1073.974082,10000,30966.178054
1093.605247,10000,31327.502715
888.793709,10000,31688.185986
932.358682,10000,32044.190454
1328.753113,10000,32413.029256
1317.172244,10000,32773.854111
1470.46041,10000,33128.734764
1500.316611,10000,33487.120041
1306.695048,10000,33856.972871
1414.184445,10000,34232.796001
1166.34917,10000,34596.515883
