#{"t_start": 1642761133.2095482, "env_id": null}
r,l,t
733.02497,1000,18.20578
656.847994,1000,36.422681
1184.482463,1000,55.838936
899.691574,1000,74.397988
1114.760748,1000,93.869547
348.785414,1000,112.537449
441.27493,460,122.580709
524.364518,399,130.775174
394.418032,319,137.451668
152.699026,455,146.673584
200.758301,734,161.478692
398.836765,551,172.094869
268.621267,1000,190.348734
367.314849,375,198.733507
340.316716,820,214.035955
777.738164,623,225.784332
761.914571,1000,245.308249
526.602675,1000,263.293294
953.144287,867,280.621507
1071.221391,886,296.878865
994.445648,1000,317.522807
1214.868935,1000,335.709792
1908.461843,1000,355.303844
1853.393957,1000,374.361811
885.961916,1000,394.393421
2600.509613,1000,413.307242
1801.057696,1000,432.674546
2229.450707,1000,452.512801
1209.613346,1000,472.099206
2403.09118,1000,492.241455
1192.193422,1000,511.64276
2787.195884,1000,532.714625
917.932156,1000,551.785318
2100.308743,1000,571.183612
2809.694732,1000,590.704912
2015.818634,1000,610.851152
3517.952816,1000,630.477636
2225.982192,1000,652.800458
1125.234407,1000,672.590916
1775.531664,1000,693.53561
3137.937754,1000,713.114915
784.583824,1000,734.730455
1066.35104,891,752.365066
1709.014268,1000,774.124667
751.124225,1000,793.649148
403.970475,1000,814.441114
353.816632,804,830.452953
1980.014126,724,845.582655
2011.684147,818,864.123494
616.225756,918,882.639199
1713.964923,696,897.54801
1933.03698,682,911.249032
840.893448,584,923.907538
2028.687154,802,940.856807
1497.511267,660,954.650247
2201.658358,693,969.626931
761.83489,547,982.458663
2457.291285,581,994.262715
1427.123899,767,1009.924125
999.912224,727,1026.494374
744.353829,782,1043.028572
722.561594,677,1056.822107
1997.776611,710,1072.017536
1322.27668,777,1087.800822
672.275646,547,1099.313641
1671.875482,723,1115.933353
802.69242,512,1127.11913
2457.545672,700,1141.361331
720.018226,485,1151.354345
2317.639191,1000,1172.271551
2157.820214,625,1185.328441
815.999107,1000,1207.456538
2134.729786,933,1225.836609
1566.460323,729,1241.673983
3687.189598,918,1261.646461
2603.744177,1000,1283.25259
2205.785174,1000,1303.782698
2076.476983,901,1321.817519
1145.906791,1000,1342.81535
3590.350281,1000,1363.278887
786.22845,950,1384.062634
2888.817185,1000,1404.39533
2386.626289,1000,1427.085457
3933.67355,573,1439.408611
2139.716238,1000,1460.661954
1745.41272,633,1474.166713
3920.675666,944,1494.05676
662.469028,311,1502.04908
1361.481259,625,1515.864105
3116.789853,981,1536.694455
3343.317051,1000,1559.799574
2010.923885,1000,1580.20968
4023.284075,1000,1602.157426
1412.115527,644,1615.972775
1447.733631,1000,1638.029822
1101.742564,1000,1658.822314
3312.085904,889,1679.476699
2399.296824,1000,1699.912549
500.01523,633,1713.278262
709.737782,1000,1734.471956
2266.627226,781,1750.816509
2599.767957,1000,1773.687863
629.0334,1000,1794.027405
680.537483,1000,1815.265657
2386.484096,1000,1835.420837
1688.70923,875,1854.25338
361.833235,593,1866.649922
2109.087953,1000,1886.949146
2450.267251,574,1900.070698
1443.990118,1000,1921.322119
845.773775,389,1930.353231
582.820692,380,1938.836014
1056.761863,451,1950.187165
1871.594848,394,1959.59271
1922.9767,363,1968.11586
1048.602538,350,1976.85195
739.640871,497,1987.914886
1008.021177,934,2008.052242
1254.819788,584,2021.340916
1077.42543,361,2029.721096
897.461755,326,2038.099563
301.132548,336,2045.995927
1389.048509,1000,2067.027813
3171.077414,1000,2090.046463
2448.958073,1000,2111.51818
1877.039044,768,2128.339993
919.216194,378,2137.575576
2815.046417,960,2157.362291
2971.111951,1000,2179.802579
825.194331,301,2187.299387
1494.987223,1000,2208.004194
3024.507476,1000,2231.425832
2945.164254,1000,2252.03123
3121.090382,1000,2274.392803
3733.765246,741,2289.847883
2991.421885,952,2311.684971
3001.530264,1000,2332.405226
2282.212829,1000,2356.039774
4333.350021,1000,2376.490716
1143.794118,1000,2398.370747
3652.049875,1000,2419.335673
4544.843885,1000,2442.109742
4393.326961,1000,2463.158507
2319.42342,1000,2485.358587
6070.431343,1000,2509.009754
3283.092199,1000,2532.165233
3515.306036,1000,2553.520751
3702.766966,1000,2575.070155
4619.925624,1000,2598.261925
3363.605326,1000,2619.938775
4005.833127,1000,2642.461609
5277.372861,1000,2665.493612
1805.932158,783,2684.864331
5399.765187,1000,2707.484152
2256.697609,902,2728.308054
5774.264471,1000,2752.052839
3399.457654,1000,2775.838799
3687.900648,1000,2798.717275
4779.132532,1000,2821.019976
2973.223681,824,2838.420015
2846.57748,1000,2860.978776
2987.137683,848,2879.771915
5557.045307,1000,2903.282339
4282.688024,1000,2925.411987
2905.822794,1000,2948.380027
994.189245,375,2959.262886
1947.296888,1000,2981.628397
4327.342445,1000,3004.342623
1216.739841,643,3018.437629
3085.106162,1000,3040.706485
3314.207993,924,3062.184781
2276.11635,1000,3084.362893
3058.038102,1000,3106.943351
2794.159352,1000,3128.322356
4145.169003,970,3150.025765
1675.263428,464,3160.47339
3673.661743,1000,3184.277647
2859.621767,1000,3206.618662
3476.914354,1000,3231.605413
3394.746282,1000,3253.698046
2724.571551,1000,3277.51463
2054.958356,587,3290.741638
4370.194646,1000,3312.39124
3568.53722,1000,3335.19759
2871.364823,815,3352.440625
5334.077255,1000,3375.881347
3476.349662,516,3388.052716
2646.166649,1000,3409.748818
4265.35122,958,3432.829766
1385.178876,548,3445.910666
1439.265173,424,3455.551823
2015.198422,817,3474.813969
616.529436,285,3482.088213
2830.738425,566,3495.511626
