#{"t_start": 1642441960.0144808, "env_id": null}
r,l,t
32.664144,1000,25.820044
32.076611,1000,50.926739
40.774845,1000,79.972621
18.995519,1000,105.524007
50.088991,1000,134.041333
25.539271,1000,158.897762
43.705025,1000,186.928985
52.412318,1000,212.493357
54.665245,1000,242.404206
22.23009,1000,267.401006
29.210352,1000,295.791688
14.924217,1000,320.988202
16.854466,1000,348.439603
31.711541,1000,375.139827
43.077306,1000,402.600543
27.981229,1000,428.491775
40.129768,1000,455.501257
17.220888,1000,481.589833
26.701081,1000,508.466071
50.88802,1000,533.70497
20.934004,1000,562.730539
18.868899,1000,587.984213
21.247516,1000,615.180687
30.556651,1000,641.325511
16.873922,1000,669.009201
50.710833,1000,694.861247
37.943095,1000,722.408391
31.717494,1000,747.82254
25.093396,1000,775.811639
19.866618,1000,800.995465
17.734361,1000,828.317925
27.518067,1000,853.291385
17.07191,1000,882.648382
57.074141,1000,909.619765
23.09802,1000,937.389221
20.245284,1000,963.929435
35.474168,1000,991.865695
47.691515,1000,1016.95571
32.256316,1000,1043.853447
19.569981,1000,1069.944523
30.411587,1000,1097.479377
22.641433,1000,1122.825539
47.35768,1000,1150.138057
60.214743,1000,1177.152067
34.158041,1000,1203.327088
22.744088,1000,1230.620996
44.065803,1000,1257.274332
38.483581,1000,1285.759886
43.518165,1000,1311.231073
35.794271,1000,1338.037063
56.57877,1000,1364.041001
38.612993,1000,1391.575623
35.918469,1000,1417.878448
60.525678,1000,1445.346316
42.918967,1000,1471.432971
34.148812,1000,1498.493865
31.108613,1000,1524.42933
37.434877,1000,1551.317015
38.02451,1000,1577.214634
46.933055,1000,1604.995334
39.787881,1000,1630.380993
42.871235,1000,1658.016163
42.489692,1000,1683.326368
31.451551,1000,1711.296191
27.592735,1000,1736.403686
33.846527,1000,1762.903035
48.731213,1000,1789.571973
25.983914,1000,1816.153903
28.23529,1000,1841.546268
16.505397,1000,1868.572751
29.067392,1000,1894.349307
32.691888,1000,1920.467802
20.439236,1000,1947.367206
13.284254,1000,1974.735281
21.516833,1000,2000.228996
22.973922,1000,2028.387438
20.248082,1000,2053.675778
19.645691,1000,2081.248865
79.527955,1000,2107.453195
45.85318,1000,2134.3089
22.132966,1000,2159.776295
38.912366,1000,2186.69098
21.268297,1000,2212.97989
61.541141,1000,2240.37471
35.728603,1000,2266.935739
40.963912,1000,2293.016675
10.828854,1000,2320.731049
16.278729,1000,2347.795182
29.681878,1000,2374.70676
46.463068,1000,2400.753329
48.122203,1000,2429.52351
51.495369,1000,2456.517444
14.348333,1000,2485.21067
24.91843,1000,2511.454776
82.125525,1000,2539.591549
13.52848,1000,2564.58407
19.529464,1000,2591.834049
24.377449,1000,2617.180326
50.020994,1000,2643.79989
42.088441,1000,2670.214759
24.732803,1000,2696.955673
32.266768,1000,2724.229783
35.009132,1000,2751.183181
25.340697,1000,2776.462081
16.892999,1000,2805.073492
28.642179,1000,2830.227665
26.550631,1000,2858.892338
32.380608,1000,2884.262543
28.782386,1000,2912.250211
41.586586,1000,2937.681807
46.822449,1000,2966.302935
18.891535,1000,2991.950656
13.661154,1000,3020.917709
25.499542,1000,3047.053915
44.116827,1000,3073.783574
63.288249,1000,3098.835639
23.011527,1000,3126.499658
28.378872,1000,3152.248477
15.707306,1000,3180.575178
6.409438,1000,3206.106902
17.694568,1000,3235.301018
35.377072,1000,3260.832967
21.855942,1000,3291.931272
14.311128,1000,3317.611816
37.344662,1000,3344.756365
28.592569,1000,3370.726348
6.550843,1000,3398.876563
51.400821,1000,3425.020513
8.868033,1000,3450.466652
20.60372,1000,3478.079137
45.36675,1000,3504.262549
34.805182,1000,3531.341852
12.159407,1000,3556.797099
13.438585,1000,3584.258327
40.281503,1000,3609.829277
19.413939,1000,3638.662302
24.692625,1000,3664.647739
24.523094,1000,3692.830321
28.151849,1000,3718.887728
22.808549,1000,3745.428978
34.607492,1000,3771.564977
14.148985,1000,3798.1912
32.552026,1000,3824.850276
52.480869,1000,3854.446259
37.133216,1000,3880.094519
66.228014,1000,3908.162003
70.570946,1000,3934.486107
11.940661,1000,3960.945347
12.471622,1000,3987.40746
17.48332,1000,4014.417476
26.312575,1000,4040.737274
26.403437,1000,4066.960784
53.476878,1000,4092.990348
25.13067,1000,4119.796271
20.896481,1000,4146.447569
25.755317,1000,4172.968022
30.261093,1000,4198.535266
19.818406,1000,4226.664361
18.8963,1000,4252.092026
18.828558,1000,4278.4865
25.009774,1000,4304.038131
25.793278,1000,4331.578147
28.47614,1000,4357.414223
55.624626,1000,4385.402135
57.597689,1000,4411.071156
22.712653,1000,4439.486325
12.488866,1000,4466.616789
46.635457,1000,4494.268548
36.726297,1000,4520.464506
25.511322,1000,4546.572687
47.234909,1000,4572.815606
62.039994,1000,4597.875946
9.020694,1000,4624.55091
29.115435,1000,4650.700031
17.982952,1000,4678.72472
33.449993,1000,4704.848444
27.543199,1000,4733.239261
30.316342,1000,4760.436539
36.820779,1000,4789.10093
35.671778,1000,4814.190867
25.415735,1000,4842.813205
17.894775,1000,4868.0018
40.052585,1000,4895.403821
37.238289,1000,4920.859901
16.184457,1000,4948.282836
30.493887,1000,4973.347026
24.632318,1000,5000.90981
21.671867,1000,5026.027206
32.82141,1000,5053.859682
65.490563,1000,5079.308894
21.446049,1000,5108.325478
14.699407,1000,5133.616533
23.509381,1000,5162.752323
20.951648,1000,5187.788965
60.510494,1000,5215.51404
39.949396,1000,5240.667811
30.004375,1000,5268.748284
26.383772,1000,5294.847682
44.420574,1000,5323.595707
17.762261,1000,5349.308444
47.885398,1000,5377.094361
59.594974,1000,5402.823798
18.906039,1000,5430.710312
24.840348,1000,5455.787779
18.691692,1000,5484.747548
59.460664,1000,5510.80717
39.833455,1000,5537.188933
37.240501,1000,5563.002821
40.850229,1000,5591.623211
35.710702,1000,5617.058773
22.453337,1000,5643.571184
19.726091,1000,5668.697937
19.947862,1000,5696.522843
23.048938,1000,5721.753311
30.85208,1000,5747.953412
40.130606,1000,5774.9083
13.072492,1000,5801.052621
24.938894,1000,5827.6184
43.365861,1000,5853.690624
28.715347,1000,5880.667604
25.643572,1000,5906.307895
20.941924,1000,5934.052112
25.369933,1000,5960.609701
