#{"t_start": 1642724458.3412204, "env_id": null}
r,l,t
37.741816,59,2.648633
111.411322,197,9.266211
158.790438,122,13.591722
30.266674,46,15.914232
90.672128,75,18.956645
43.843163,54,21.380364
138.3668,178,27.241054
22.522871,60,29.822595
326.783414,1000,59.402536
25.990496,101,63.216909
16.162511,96,66.875546
61.599964,204,74.627661
40.52874,40,76.675408
93.950258,133,81.269481
320.691654,601,99.328921
12.761633,45,101.55884
79.612179,175,107.730982
23.101952,70,110.617337
17.216375,84,113.92814
64.875536,130,118.457647
10.063383,40,120.651326
13.157108,61,123.301472
83.617541,155,128.918886
44.934653,101,132.611871
35.473296,465,149.525361
32.117121,103,153.760601
13.057351,39,155.820371
113.754044,143,160.708214
78.796206,191,167.656312
33.375227,82,170.857797
263.629382,309,181.251678
21.654244,43,183.515738
228.900504,252,191.838392
49.568215,82,195.625012
123.100858,117,199.840514
17.638214,47,202.09635
48.447761,70,204.995581
19.144799,243,212.790233
45.335785,70,215.712376
132.68795,292,226.342706
86.431317,219,233.717744
26.268368,47,235.957807
29.595986,227,243.351071
220.923885,921,270.106905
36.413905,271,278.675111
732.307167,543,296.294136
21.838503,31,298.112371
74.163368,117,302.291822
843.701566,441,315.820556
150.491359,138,320.754405
108.946914,222,327.942722
129.172963,257,336.728443
32.782825,154,342.045443
117.363978,238,350.777081
19.493722,57,354.669317
1173.778628,690,375.208364
236.190645,420,388.126868
53.079557,51,390.50259
219.09666,788,414.534771
122.13473,161,421.324423
449.593048,207,428.045477
700.577033,1000,456.686234
25.099537,73,460.08157
280.821074,565,476.908819
61.860347,183,486.445133
79.657646,118,490.728256
450.297737,216,498.255072
242.686655,415,511.056476
1276.83285,754,533.905822
104.585221,241,541.842843
927.550792,1000,573.384124
1385.067151,1000,602.501342
931.157029,1000,633.81549
85.3333,67,636.767149
28.336678,79,639.949731
1296.511037,1000,668.936289
45.309756,74,671.956956
250.945193,1000,702.905598
464.350781,450,716.766801
1028.665166,862,744.013394
1491.821256,1000,773.203816
120.753739,67,776.024618
35.510937,51,778.394535
959.156021,1000,809.024708
673.076701,518,824.766328
175.866539,826,849.986918
1014.86933,1000,882.755093
760.486438,1000,913.758573
986.836137,1000,944.795513
1855.546061,799,968.695516
1016.141531,1000,999.575695
441.490021,709,1020.844033
610.601703,528,1037.568115
747.951867,686,1060.440514
1409.19209,791,1084.3011
1801.818165,838,1109.791258
952.770402,1000,1141.736488
408.25557,269,1150.28244
70.837831,74,1153.319137
418.71032,362,1164.474379
1581.425534,1000,1196.344312
1843.03476,935,1224.365384
400.302313,301,1234.058814
1379.646638,1000,1265.740691
90.935189,83,1269.078932
2720.911951,1000,1298.949032
2678.029754,882,1326.511963
1022.938655,724,1348.28121
2035.340488,800,1372.170441
56.935649,79,1375.315137
718.765009,512,1393.332605
1562.949589,1000,1423.175363
1751.812891,1000,1454.76177
716.695518,1000,1483.824907
14.884717,58,1486.399988
3045.609394,1000,1517.187952
146.020059,141,1522.232758
176.496447,113,1526.340202
11.63387,73,1529.341124
2555.32708,1000,1559.907803
2835.466702,1000,1591.312919
2480.85304,1000,1622.029772
24.536457,28,1624.153483
111.824645,320,1637.068845
1829.269307,1000,1667.23162
1601.966666,624,1685.748839
3028.712786,1000,1717.076921
564.333973,407,1730.228107
3003.800257,1000,1759.61624
1913.209182,577,1778.481826
35.765721,48,1780.775082
1765.286251,1000,1811.416142
2895.512611,1000,1843.749072
2140.896591,1000,1875.060049
2271.958783,1000,1906.411506
1638.882221,1000,1937.434709
3426.690844,1000,1968.370352
73.753409,78,1971.470075
2857.070348,1000,2003.131939
3329.818736,1000,2033.617636
1304.737719,1000,2064.328686
2581.896561,1000,2096.77378
37.873264,95,2100.392715
2700.850656,1000,2130.414384
33.987354,46,2132.640887
1193.300584,1000,2163.312277
2096.441924,804,2187.36553
2705.128257,1000,2218.367016
3199.460081,1000,2249.900858
2126.121367,1000,2280.886801
2291.159227,1000,2311.058011
3022.21941,1000,2342.133924
2763.788233,1000,2372.068082
2215.582003,1000,2402.689884
2386.475543,1000,2433.419881
2868.961735,1000,2464.466976
1750.74361,1000,2495.61051
1972.26818,1000,2526.660455
789.453991,315,2536.547554
2061.473115,1000,2566.566202
5265.051296,1000,2598.178321
1898.92557,1000,2628.7152
2342.837601,1000,2660.580235
147.820962,94,2664.150444
2933.515051,1000,2695.47714
2799.481372,1000,2726.448374
3341.701151,1000,2757.981495
159.326814,117,2762.376406
2194.508777,1000,2793.531366
2308.494865,1000,2823.51186
6210.126174,1000,2854.225662
2856.944023,1000,2883.776102
2757.478003,1000,2914.660607
3142.208937,1000,2945.142759
2391.522201,1000,2976.423527
4375.034216,1000,3005.917372
3895.090682,1000,3036.573289
3612.806763,1000,3065.907563
3326.312957,1000,3096.920712
4789.574531,1000,3126.50689
4962.014961,1000,3159.597015
15.487127,38,3161.609876
2577.869924,1000,3192.449122
184.629537,171,3198.384644
3040.216423,1000,3229.935596
4365.690108,1000,3260.721806
3946.597645,1000,3292.468961
5167.140693,1000,3322.669885
2088.390162,1000,3354.542855
2636.446849,780,3378.01334
1155.418221,366,3389.586061
4262.838131,1000,3423.089767
5853.077313,1000,3453.598558
1870.505962,1000,3487.778681
2266.147287,1000,3517.926059
6325.269966,1000,3549.847033
3433.057607,1000,3580.049191
2935.010999,689,3602.347836
5516.185045,1000,3634.212991
4930.828456,1000,3664.520032
3138.525134,1000,3696.300157
3675.28878,1000,3727.543062
5141.574498,1000,3760.303625
4653.697519,1000,3790.742415
3132.070591,1000,3822.835038
4326.261978,1000,3852.602832
5316.584116,1000,3884.885052
3351.7527,1000,3915.185663
3254.651461,1000,3949.936651
6648.52181,1000,3981.026792
5980.067232,1000,4012.804805
5167.830576,1000,4042.708402
57.408732,58,4045.641945
5518.820191,1000,4077.899407
5354.938902,1000,4108.002728
4404.305674,1000,4140.257777
7251.445379,1000,4170.887376
65.283067,70,4174.383934
5464.871281,1000,4207.932056
6436.14367,1000,4239.825963
6161.360444,1000,4272.945951
6782.632168,1000,4304.145123
4002.544154,1000,4339.710214
5561.232572,1000,4371.09778
4303.742791,1000,4404.835152
6643.600474,1000,4436.33186
2488.161605,1000,4471.826705
6731.876569,1000,4503.040687
2922.279738,1000,4537.98939
4375.803529,1000,4569.772293
5870.332432,1000,4604.329172
5546.062482,1000,4635.911676
3094.186201,1000,4668.471187
4169.115191,1000,4700.902787
5485.409503,1000,4736.510409
6981.955825,1000,4767.823738
7442.170806,1000,4802.536282
3412.701984,1000,4833.59037
4733.063459,1000,4868.266355
3675.112498,1000,4899.566466
5582.158693,1000,4933.309701
5949.870788,1000,4967.160034
5787.213836,1000,5001.313047
5627.608515,1000,5036.9801
3523.979586,1000,5068.86269
3612.493874,1000,5101.747903
4119.669888,1000,5135.2404
3709.980366,1000,5168.690066
3240.007321,1000,5202.967639
4767.677276,1000,5236.525743
5636.524285,1000,5268.865563
5306.071524,1000,5301.883426
5392.800192,1000,5334.586496
6736.897861,1000,5367.928658
5752.085704,1000,5400.832072
5686.066848,1000,5436.397416
5325.683207,1000,5468.37929
5065.634289,1000,5506.013254
5199.980686,1000,5537.381738
5417.861603,1000,5569.788507
4866.586988,1000,5601.436922
3652.754851,1000,5635.871309
4281.739266,1000,5667.45491
6052.843886,1000,5700.159676
5531.950241,1000,5732.797626
7942.037444,1000,5766.170706
5355.814081,1000,5798.545905
5097.398907,1000,5830.672938
3947.791964,1000,5862.749515
4231.274375,1000,5896.370368
5751.453857,1000,5927.17717
5305.724269,1000,5960.884341
5431.9583,1000,5993.359507
3483.011509,1000,6027.765597
4860.788897,1000,6061.449631
5722.930664,1000,6094.41169
7096.361545,1000,6125.449939
5631.922544,1000,6159.601499
3177.68961,1000,6192.156433
6429.458392,1000,6225.49234
4120.925686,1000,6258.510182
5248.836264,1000,6293.022676
5374.204024,1000,6325.349975
5099.331816,1000,6356.178234
5899.095906,1000,6389.196404
6423.472005,1000,6420.965523
5816.16908,1000,6458.61631
3266.651605,1000,6490.37504
4311.588054,1000,6526.466261
4970.702287,1000,6557.867945
5172.204165,1000,6593.673907
5106.558617,1000,6625.352767
6520.304969,1000,6660.005491
5190.341016,1000,6693.833949
6466.282635,1000,6728.121383
3558.407527,1000,6761.400764
4735.054005,1000,6794.847373
4849.794746,1000,6827.718335
5858.591092,1000,6860.62026
4785.320637,1000,6892.893059
6194.292618,1000,6926.919513
5104.178362,1000,6959.960151
4525.186748,1000,6993.161163
5380.524792,1000,7026.07975
6741.167246,1000,7063.046467
5259.793428,1000,7094.72944
5514.351837,1000,7129.715912
3906.902082,1000,7162.645799
4568.243075,1000,7196.457954
6226.556754,1000,7228.891396
6349.951982,1000,7262.152886
4869.697159,1000,7295.235534
5598.055814,1000,7327.857808
4509.892547,1000,7361.416537
5420.941018,1000,7395.887465
5360.378918,1000,7431.851153
5115.266367,1000,7466.279115
6922.47915,1000,7498.941446
5963.734789,1000,7533.349369
7287.194779,1000,7566.209671
4266.525837,1000,7600.374
3000.499902,1000,7632.278266
4905.48501,1000,7665.125028
7638.919383,1000,7696.978456
3930.571375,1000,7730.244912
4213.706024,1000,7766.11101
4347.954737,1000,7800.203557
4366.70276,1000,7833.995807
3653.926846,1000,7866.238093
5601.447857,1000,7900.165112
6324.053211,1000,7932.708414
3847.961077,1000,7965.906792
6627.026179,1000,7999.334724
5919.398075,1000,8037.432443
5353.995291,1000,8070.679936
6259.223799,1000,8103.451471
6298.436902,1000,8138.019184
5800.457537,1000,8171.361413
3166.025867,1000,8206.121272
6972.416757,1000,8240.597053
6243.095208,1000,8273.464282
5389.78771,1000,8307.777644
5178.629296,1000,8341.419008
4998.049477,1000,8375.945053
6404.500676,1000,8408.983303
5201.06612,1000,8443.068089
6416.168778,1000,8475.704977
4923.7161,1000,8509.872658
4623.120725,1000,8542.046679
3818.819852,1000,8576.634023
7008.089531,1000,8610.631448
5970.682311,1000,8643.751159
6569.970551,1000,8676.335519
6214.376173,1000,8711.244494
4550.614424,1000,8743.492123
7101.194931,1000,8776.572386
5158.341321,1000,8810.840495
4736.981132,1000,8843.80659
4270.059823,1000,8878.817855
7300.161076,1000,8913.249115
7580.267819,1000,8946.886127
6528.172691,1000,8981.637408
4984.185842,1000,9013.888824
1912.263213,366,9025.743999
7941.743718,1000,9059.267625
5164.311702,1000,9093.277302
6758.962981,1000,9125.70903
6311.450159,1000,9161.843968
4412.408966,750,9187.667451
6560.25836,1000,9221.921003
4885.618479,1000,9254.309404
7860.718214,1000,9288.605125
5012.315657,1000,9323.906265
4909.405846,1000,9358.322976
5092.968702,1000,9390.722228
4748.14089,1000,9423.747208
6001.254274,1000,9456.540188
3513.815033,1000,9489.789798
5305.799472,1000,9524.620818
4589.268066,1000,9557.502532
6940.852044,1000,9591.891821
6572.633302,1000,9627.956163
5560.075698,1000,9660.414406
6604.42175,1000,9696.901834
6534.657132,1000,9730.52363
4914.107102,1000,9765.549501
4347.724694,1000,9797.753297
5864.560815,1000,9833.506183
6314.788871,1000,9865.309033
6005.418493,1000,9903.837904
5048.982342,1000,9937.243553
7261.940104,1000,9970.16851
5937.0321,1000,10002.457408
6441.876211,1000,10036.72409
6695.745621,1000,10068.546432
8588.201668,1000,10103.082385
3877.273067,1000,10135.400422
7161.633967,1000,10170.799815
4670.658282,1000,10206.611143
5895.872725,1000,10241.544511
7945.144338,1000,10274.128029
6809.733819,1000,10306.962898
5566.732536,1000,10339.21452
5412.242971,1000,10373.194076
5499.01448,1000,10405.681287
7064.951915,1000,10439.957622
6126.782929,1000,10474.436635
6733.104196,1000,10507.850423
5497.836415,1000,10543.739695
5991.309344,1000,10578.338958
4162.646482,1000,10610.675579
6376.19275,1000,10643.882221
7972.611174,1000,10676.074227
6262.955513,1000,10709.689077
5944.434655,1000,10744.081565
6974.442498,1000,10778.511606
6782.467641,519,10795.423766
6404.650595,1000,10828.032655
7141.544636,1000,10864.263169
6691.299711,1000,10897.65422
5649.258867,1000,10933.988791
5815.843061,1000,10967.676558
7002.249267,1000,11004.236961
3792.153069,1000,11037.353282
5178.501665,1000,11072.811365
7225.730265,1000,11108.770387
2750.774967,999,11145.419354
6022.275909,1000,11177.562555
6004.360137,1000,11213.596553
5602.874019,1000,11246.458254
1693.794849,492,11263.068606
3530.293901,1000,11297.487423
5922.131829,1000,11330.02595
4310.109766,1000,11364.916494
6083.537025,1000,11396.865844
5814.012826,1000,11430.951905
4408.017552,1000,11463.489557
6509.839712,1000,11498.572349
5225.928573,1000,11530.096713
6693.010892,1000,11563.954397
7300.923789,1000,11595.306618
8285.215545,1000,11629.330581
4702.96521,1000,11660.884674
4946.003764,1000,11693.774997
6681.996443,1000,11724.902262
5835.871903,1000,11758.071985
6500.482883,1000,11790.014884
7448.413875,1000,11824.218611
3969.459678,1000,11855.298193
5013.717497,1000,11892.14339
4609.867023,1000,11923.92958
8943.127127,1000,11956.149796
6918.259725,1000,11988.598752
6097.213504,1000,12021.21697
5268.592067,1000,12053.812602
6456.092491,1000,12088.629981
7043.557756,1000,12119.51547
5569.735089,1000,12154.769817
6615.016355,1000,12186.269187
6207.02004,1000,12220.463694
8420.938688,1000,12252.412295
5628.74169,1000,12284.670701
5866.546739,1000,12318.265818
5421.927042,1000,12350.11205
5317.991134,1000,12383.46082
5814.318304,1000,12415.370376
6328.616964,1000,12448.505809
7029.85113,1000,12480.677211
5264.857811,1000,12513.787999
5943.417326,1000,12545.735005
6838.798933,1000,12579.662984
8148.612338,1000,12611.145329
7390.296544,1000,12644.207455
6365.833691,1000,12676.28586
4695.586147,1000,12709.374412
6692.909462,1000,12740.912403
5996.349135,1000,12774.875968
5642.089541,1000,12807.587424
7021.047179,1000,12841.925123
4149.575999,1000,12873.472019
7647.631073,1000,12907.644431
7066.31769,1000,12939.512676
8311.331792,1000,12974.774399
7702.451233,1000,13006.754439
7708.566335,1000,13038.984265
6082.614903,1000,13072.127832
7588.988208,1000,13105.210648
6027.151442,1000,13136.558487
7229.380864,1000,13170.755471
6569.443839,1000,13203.301612
8216.999073,1000,13236.454189
6910.589026,1000,13268.110214
7103.117197,1000,13301.631385
7496.967282,1000,13334.280165
7336.613916,1000,13368.210791
7329.943043,1000,13400.709086
4964.560697,1000,13433.576542
6780.222697,1000,13465.399336
7787.937782,1000,13499.351801
7213.951662,1000,13531.185015
6128.620706,1000,13565.90103
6814.730244,1000,13597.513697
5656.245361,1000,13628.699937
8437.190328,1000,13663.144686
5909.906428,1000,13695.18362
3938.074147,1000,13728.116396
5227.796578,1000,13760.756831
5995.869609,1000,13794.340481
7721.369418,761,13819.159697
7035.804792,1000,13854.29403
6171.477008,1000,13885.586383
2805.794988,1000,13921.268737
6277.994067,1000,13952.699535
4040.027617,1000,13986.201376
4931.7686,1000,14017.895637
8320.543119,1000,14053.988032
7887.170149,1000,14085.554388
5340.458362,1000,14122.117882
5640.261906,1000,14153.471694
7628.116886,1000,14187.66747
6477.00534,1000,14219.4237
4398.889422,1000,14254.208973
6481.185038,1000,14285.779617
5894.754096,1000,14319.016519
4772.986387,1000,14351.56049
4875.60898,1000,14384.867327
6585.480528,1000,14416.598547
7034.007338,1000,14448.911669
5851.731891,1000,14481.532672
7186.4867,1000,14514.774961
6003.38815,1000,14546.764086
7326.70242,1000,14579.456487
6879.816129,1000,14612.071187
7966.620856,1000,14644.745064
4975.71145,1000,14677.772778
6316.279268,1000,14708.940861
8050.528556,1000,14741.897491
8026.705104,1000,14773.467686
8128.265989,1000,14807.132396
6766.689205,1000,14838.723339
7905.156635,1000,14873.026065
6174.503289,1000,14904.738483
7934.698795,1000,14937.586843
5920.553947,1000,14969.599138
6253.694038,1000,15003.600716
6756.359706,1000,15035.823923
6750.232865,1000,15069.039123
7071.109607,1000,15100.84386
6016.270642,1000,15135.209588
6273.940925,1000,15168.081208
6078.200341,1000,15201.02407
6221.008904,1000,15233.008242
4959.353411,1000,15265.791983
5683.775008,1000,15297.445156
7297.005364,1000,15331.055429
7650.842273,1000,15363.743011
7469.500889,1000,15397.22195
7629.977704,1000,15428.748176
6748.479161,1000,15462.926522
6936.712108,1000,15495.276241
5543.936116,1000,15528.653635
7689.731731,1000,15559.979661
6891.014542,1000,15593.811191
6761.540289,1000,15625.128536
7024.48574,1000,15658.770245
4934.491137,1000,15690.323859
7236.78729,1000,15725.844091
6639.715633,1000,15758.242643
6701.544335,1000,15793.487104
7877.604571,1000,15824.83741
7068.610049,1000,15858.330648
6671.366838,1000,15889.791688
7720.965446,1000,15925.223046
8295.599981,1000,15957.155185
7083.541285,1000,15992.925005
7730.297569,1000,16024.614754
7830.477452,1000,16060.655315
5956.966314,1000,16092.403642
6522.126045,1000,16124.559153
6066.125627,1000,16158.057351
5872.832096,1000,16189.963077
6719.643465,1000,16223.008175
5225.323918,1000,16254.203241
6005.411273,1000,16288.59736
7695.883661,720,16311.965437
8497.584246,1000,16346.390898
6617.205294,1000,16378.056326
8539.617512,1000,16412.025445
7549.539828,632,16432.40183
5339.694696,1000,16467.31486
8041.755629,1000,16499.058083
6671.699654,1000,16534.979414
7326.579242,1000,16566.760714
8639.029999,1000,16598.532827
6214.472529,1000,16630.68931
6871.589346,1000,16663.954373
8408.798691,1000,16696.87721
6296.955002,1000,16730.855816
6655.686971,1000,16763.692147
8407.395033,1000,16796.440353
7218.744962,884,16826.402141
8546.222196,1000,16858.121512
8761.29722,1000,16892.797556
7042.018483,1000,16925.824558
8696.177193,983,16961.391677
7585.547398,1000,16994.602857
6816.075839,1000,17029.70018
5716.407603,1000,17062.314346
6032.872469,1000,17096.81638
4800.463914,1000,17129.114772
7201.310156,1000,17163.121224
6271.83155,720,17187.159891
5794.850393,1000,17223.756413
6453.604666,1000,17256.860523
6892.205554,1000,17291.437314
7856.113524,1000,17324.944616
8608.00165,942,17355.910848
8520.832888,1000,17390.483926
7145.635556,1000,17424.220449
7160.111793,574,17447.419258
7404.002164,1000,17481.108789
6916.418586,1000,17516.995773
7912.35279,1000,17549.763741
6328.501453,1000,17586.024097
6689.177128,1000,17620.050059
8060.62702,1000,17656.613753
7587.008235,1000,17689.556437
7479.583161,1000,17724.575729
7287.850057,1000,17756.064421
7383.544113,1000,17790.876742
6539.362012,1000,17823.256838
7555.503591,1000,17858.94933
7299.363514,671,17881.071796
8147.920319,1000,17914.957151
7461.610725,1000,17948.537254
5047.74563,1000,17982.817102
8298.313544,1000,18017.114074
7537.250124,1000,18052.424967
7694.916329,1000,18087.675907
8611.946173,1000,18120.73378
7602.74409,781,18149.34834
5372.316856,1000,18182.872152
6431.87357,1000,18217.587409
7174.8763,1000,18249.331835
7055.577963,1000,18284.162563
7307.800856,1000,18317.376305
7708.237005,1000,18352.564043
6189.507674,1000,18385.651403
6541.594791,1000,18419.744413
6826.802271,1000,18452.84698
6345.174252,378,18466.463832
5498.25559,1000,18500.22322
7056.221633,1000,18535.920074
6180.485116,1000,18569.222392
5746.435527,1000,18602.671843
7109.689893,1000,18637.351287
5837.387994,1000,18670.293259
7033.433601,1000,18704.189152
8121.435001,834,18731.834246
7872.252602,1000,18764.783351
6937.081963,517,18781.852649
4837.468456,1000,18815.365943
7688.380225,870,18844.434904
8365.978133,831,18871.796954
7781.981952,1000,18907.895298
6412.190744,1000,18939.811877
7736.905078,1000,18973.327616
7754.250133,1000,19006.957297
8130.59695,1000,19041.799219
6327.220359,1000,19074.516457
7853.713561,1000,19109.871657
6096.228162,1000,19144.467529
6276.591817,1000,19181.947816
5448.535935,1000,19213.815202
8064.344387,1000,19248.43251
7629.806041,1000,19280.16055
8499.709839,1000,19316.163658
6715.126601,1000,19348.648127
8467.347134,1000,19384.934
5696.038128,1000,19417.435951
7077.725914,1000,19453.117062
6889.056825,1000,19485.572822
7200.818567,1000,19520.578238
6244.485514,1000,19555.645656
7729.223315,1000,19590.455227
6523.399332,1000,19624.49293
6849.048857,1000,19659.86997
8427.837652,1000,19693.30024
5702.504936,1000,19726.263709
5508.427378,1000,19761.335988
6873.497914,1000,19794.658632
7348.13655,1000,19829.018364
6846.740307,1000,19862.40055
8461.742985,1000,19897.606629
4736.610414,1000,19929.765773
8082.268969,1000,19964.562079
7658.55213,1000,19996.431491
8672.971475,1000,20030.732902
6302.49611,1000,20064.954966
7886.809833,1000,20100.569753
7251.815114,1000,20134.327374
8064.130345,1000,20167.951185
6522.903237,1000,20200.896493
6884.697698,1000,20235.262863
6291.029667,1000,20267.548685
7797.803692,1000,20302.595134
7427.846797,1000,20335.869685
8382.93801,1000,20372.210537
8466.122407,1000,20404.098581
8595.218172,1000,20443.215169
7771.714358,1000,20474.688193
6317.274126,1000,20510.764052
7160.244587,1000,20543.299597
8392.946494,883,20576.375615
6108.111958,1000,20608.619302
7107.062184,1000,20642.34954
6479.485866,1000,20676.856947
7080.766601,1000,20712.721504
6934.566648,1000,20746.260839
8344.783207,906,20776.257123
8001.800031,1000,20811.80748
7294.620256,1000,20844.460831
6299.598538,394,20860.988669
6595.913442,1000,20892.704267
6105.351494,1000,20926.664667
8491.773283,1000,20959.951114
6227.899229,1000,20993.886331
8430.742875,1000,21026.903391
8268.564979,1000,21062.20407
6292.900001,1000,21095.911162
6739.473787,1000,21129.387804
7558.427903,1000,21162.286589
6969.010034,1000,21194.308721
7111.923798,1000,21230.427091
7540.522212,1000,21263.918687
8226.757397,1000,21299.317576
8376.139604,866,21327.714333
7486.295198,1000,21361.933287
