#{"t_start": 1642724403.4349122, "env_id": null}
r,l,t
1071.16125,1000,28.06368
567.889391,1000,56.323335
1178.82985,1000,86.164
1329.687581,1000,114.789068
1452.63073,1000,144.684409
1033.024057,1000,173.334387
973.914325,746,195.943655
461.481077,1000,226.052937
527.111112,1000,257.014203
1782.016941,1000,286.221077
369.084585,371,297.321112
569.489582,921,325.624922
1038.866683,716,347.589134
233.676583,566,365.4154
1137.343395,726,386.650958
450.262688,416,399.237067
919.745388,1000,430.427153
497.02504,1000,460.226777
229.111764,1000,491.758948
725.782618,1000,520.361682
887.350398,1000,552.186474
1089.230673,723,573.084432
592.907338,785,595.885206
1285.256537,707,617.913122
1691.053053,1000,647.612387
1485.393046,1000,678.538162
1418.774236,1000,706.983257
2276.898204,1000,737.871967
1417.553301,1000,766.731255
41.515402,118,770.835946
942.036244,679,791.496166
559.606357,1000,822.703405
1468.94047,876,849.706447
519.003724,814,874.341049
1787.364348,1000,903.394962
1170.097211,1000,934.663123
2471.406832,994,965.487064
1212.825004,1000,996.10445
695.131609,437,1009.320454
1324.704956,663,1029.047658
876.596795,954,1058.798142
3037.099945,1000,1088.514482
1917.511709,1000,1120.913283
2602.250943,1000,1150.464661
1327.627269,1000,1183.187775
2494.326991,939,1210.790952
1425.278367,1000,1242.030603
3606.336471,1000,1271.752321
2656.013019,1000,1302.63473
1049.129627,634,1320.987965
1077.713223,1000,1350.629678
2364.719917,1000,1382.034441
1874.61203,1000,1411.947853
386.444527,408,1425.411953
1082.834249,1000,1455.850029
535.478008,518,1471.251391
1168.814365,1000,1502.032364
390.033071,344,1512.502214
1081.855582,1000,1542.583105
2516.032928,1000,1573.233418
1224.472977,1000,1603.101786
1887.056133,1000,1634.365254
1344.230781,732,1656.625605
3527.406096,1000,1687.045607
1976.121472,1000,1717.591585
1695.077917,1000,1748.186393
1603.913372,1000,1777.725154
2061.481358,1000,1808.376258
705.90085,388,1821.016688
795.095976,539,1836.956547
1128.210205,1000,1868.607663
1466.268927,1000,1898.590205
2009.885034,1000,1930.739347
996.393193,1000,1960.712637
1732.848221,1000,1994.314615
2946.49368,1000,2024.089936
2178.395666,818,2049.474931
1769.962408,1000,2081.307028
797.8359,1000,2111.661864
2147.921187,1000,2144.200317
1104.230832,852,2170.039061
2383.679334,1000,2201.936742
1168.366872,397,2214.271395
2518.633925,1000,2245.035684
617.750786,314,2254.789521
1341.806701,985,2284.291781
1807.340763,1000,2316.685474
2412.535649,1000,2347.92474
2446.790767,1000,2378.685399
1392.15428,1000,2410.629275
1230.243128,541,2429.120801
1182.220422,810,2455.444761
2010.723925,1000,2486.615894
1657.947811,1000,2518.377836
148.069338,158,2523.754791
505.748934,479,2538.563821
346.743138,172,2545.807434
2144.235065,1000,2576.611035
2494.80578,1000,2607.633979
3095.294839,1000,2639.265861
1337.833243,1000,2670.586546
744.774793,529,2687.485891
3559.68822,1000,2718.946966
1311.342186,1000,2751.575361
2946.339345,1000,2783.134203
2863.170979,1000,2814.545932
1684.810639,1000,2845.897507
3634.553304,1000,2876.612448
3024.599233,1000,2908.14884
2173.848878,1000,2939.231337
1984.758101,1000,2970.824387
2909.6099,1000,3001.501227
2745.139725,1000,3033.695781
2030.189616,1000,3063.339052
2900.199252,1000,3095.210075
2794.092028,1000,3125.41204
2746.967069,1000,3156.540734
2576.344609,1000,3187.045347
1570.4773,1000,3219.259172
2283.372563,1000,3250.104625
2650.332256,1000,3281.753212
1184.863023,1000,3312.650212
3082.465556,927,3342.640087
2594.775308,1000,3372.533253
1541.746094,1000,3403.924088
2937.063283,1000,3434.510869
2022.60171,1000,3467.143624
2501.662585,1000,3498.087968
1241.25476,1000,3531.033712
1211.990846,1000,3562.741543
710.847948,1000,3593.744729
2258.068394,1000,3624.86685
3735.176921,1000,3655.457679
1532.362717,1000,3686.686118
1425.504864,1000,3716.865708
2312.447292,1000,3748.213703
2179.619352,1000,3778.742039
2151.241145,1000,3811.474337
2831.626531,1000,3841.483748
2402.506329,1000,3874.455505
2999.302208,1000,3905.479919
1743.744565,1000,3936.954745
1483.362174,1000,3967.070416
