#{"t_start": 1642156594.373172, "env_id": null}
r,l,t
0.047823,15,1.46707
0.252914,22,3.116872
1.212719,97,7.074145
1.719328,34,9.173002
1.608689,138,14.432479
2.851292,126,19.207652
3.375738,219,27.097534
1.956342,72,30.404223
-0.000623,12,31.759089
-2.912989,43,34.140001
0.303208,20,35.731867
0.364081,19,37.27154
0.292223,30,39.271412
3.643011,203,46.67802
-0.143142,8,47.885118
12.72709,46,50.277327
1.947465,82,53.938644
-0.132503,12,55.290693
-0.27056,6,56.453108
0.060257,28,58.334563
8.874362,525,76.892457
-1.401202,50,79.586514
0.066338,13,80.982984
0.091067,19,82.544168
3.174068,96,86.546406
0.117055,52,90.388883
0.724441,52,93.354969
0.150973,21,95.677375
0.410411,23,97.398541
3.866834,62,100.29224
-0.744,36,102.793632
0.583125,52,105.347592
2.355065,96,109.299991
0.306528,25,111.025512
0.150318,13,112.504373
1.075017,47,114.94579
-1.573276,80,118.431586
0.550027,25,120.170722
0.909371,119,125.202831
0.608625,32,127.276493
0.178267,12,128.625164
0.357904,23,130.303463
-0.188366,23,131.9992
-0.02759,18,133.644244
5.264654,102,137.779762
0.292456,23,139.448324
-0.23648,9,140.700812
1.674064,50,143.242399
0.280145,30,145.255817
0.222356,32,147.240379
0.483262,48,149.71184
1.071934,77,153.108448
17.124207,558,172.517658
-0.080338,13,173.926688
-0.923362,80,177.413836
1.330626,49,179.91301
0.201279,12,181.279032
0.054004,25,183.13887
7.555416,117,188.684575
-0.133449,15,190.716902
-2.059121,31,193.583187
0.140743,20,195.287162
0.42829,24,197.000261
1.416626,33,198.981608
0.00747,13,200.527076
0.580613,32,202.484111
2.105681,195,209.619014
1.135872,22,211.281859
0.194902,25,213.058673
0.058579,22,214.699697
0.231327,24,216.675139
2.14854,166,222.89676
-0.048359,15,224.338152
0.499584,41,226.563808
6.059975,172,233.890576
-0.10164,11,235.936135
2.361444,116,240.662723
33.015331,344,252.377932
0.63844,40,254.583023
-0.064126,11,256.177889
4.64835,97,260.145791
0.105154,20,261.740054
-0.00482,41,263.971794
0.362952,95,267.842843
0.52238,24,269.670864
-2.675045,114,274.23625
27.100011,55,276.911127
-0.04501,12,278.229966
0.922418,59,281.61125
-0.047969,10,282.982351
4.278854,123,288.050586
18.616151,168,294.861736
0.116943,13,296.520844
-0.469614,66,299.661019
-0.471244,36,301.981251
5.246107,98,307.736556
1.735602,214,315.249865
-0.658655,68,318.438933
3.974765,144,323.946136
5.565118,163,329.967476
0.229336,18,331.483171
1.911279,278,341.123222
2.724703,76,344.416888
0.184735,19,345.971079
-0.049724,16,347.449358
0.831012,26,349.633191
0.513184,21,351.391152
0.571059,23,353.071262
0.345347,26,354.864938
0.116089,24,356.578846
0.297507,39,358.86804
-0.144852,45,361.245947
1.314213,31,363.170252
-3.947957,43,365.524082
0.958547,96,369.456929
1.633739,132,375.733788
0.675498,17,378.453256
1.247671,37,381.261835
6.423772,80,385.047685
0.927257,40,387.525639
1.978592,80,390.962121
0.975032,71,394.39534
-0.170729,33,396.388378
1.313826,39,398.540382
4.521683,97,402.59013
-0.061409,11,403.90948
0.88804,38,406.048798
0.383241,47,408.478607
0.304878,19,410.156318
-0.029072,16,412.016984
0.537407,22,414.066724
34.120094,101,418.194848
-4.096366,76,421.579135
0.773899,30,423.573092
0.888581,61,426.443269
-0.031456,41,428.819214
0.291688,25,430.570867
-0.00433,18,432.222182
1.736475,64,435.279954
0.453567,38,437.415897
-0.104221,21,439.041083
0.024513,9,440.295082
1.383637,72,443.890166
0.020505,25,445.878285
-3.511784,123,451.052007
0.911278,64,454.049114
10.59299,196,461.342906
0.160602,21,462.960587
-1.440199,32,465.002063
0.160766,27,466.818392
-0.130722,34,468.994307
5.736149,122,473.738575
2.242314,75,477.209342
10.337715,123,482.496119
0.352425,16,484.004963
-0.197282,8,485.275819
0.651581,101,489.854088
0.754838,37,492.086801
0.544712,21,493.715963
0.634329,61,496.563723
29.157487,152,503.991087
-0.164109,7,505.631101
0.491099,14,507.093278
5.723286,90,510.863654
1.35221,51,513.865438
-0.785991,19,515.416607
8.549727,69,518.677706
0.270392,27,520.827085
0.655948,35,523.106583
-2.032104,54,525.780326
2.657706,67,528.929278
0.170213,22,530.581105
0.438628,23,532.256641
0.47587,17,533.745229
0.164663,49,536.294947
18.094271,59,540.182115
-0.165203,50,543.061876
2.35773,98,547.142896
-1.348878,32,549.127349
-0.081538,13,550.615735
0.749218,35,552.678344
-0.151591,7,553.870738
-4.730654,74,557.241928
3.395461,45,559.596879
0.251786,23,561.39366
1.476302,84,564.982723
0.135665,22,566.638673
0.159505,11,567.939986
5.786605,95,573.529455
0.428859,19,575.376084
1.065038,89,580.127807
2.14531,81,583.882173
1.000777,23,585.951182
0.002051,22,587.701999
-0.049067,10,588.981578
9.792852,142,594.432999
-0.482741,38,596.593808
-1.079236,59,599.430419
1.570623,30,601.389972
2.608956,66,604.619982
-1.094107,40,606.850092
-0.1003,17,608.334734
0.1381,27,610.157162
0.31419,33,612.263627
2.28056,43,614.591608
-0.164179,10,615.867285
0.533662,23,617.544497
0.449035,33,619.994733
-0.086538,66,623.112999
0.538985,55,626.13594
4.235313,64,629.147047
-0.924624,79,632.533216
0.223663,20,634.235987
0.015683,13,635.598775
1.345986,75,638.887506
1.377901,39,641.573998
0.909406,52,644.904541
0.857918,33,647.019844
2.697341,127,651.896474
4.052315,109,656.155718
0.527758,44,658.480615
0.440004,35,660.672446
1.918414,55,663.349339
-0.211476,8,664.571522
0.616001,47,667.072481
0.683589,25,669.734597
5.015434,87,674.609573
