[-0.357 0.249 -1.000 0.890 0.418 -1.000]
[0.434 -0.663 -0.353 0.719 -1.000 0.708]
[0.002 0.103 -0.718 -1.000 0.868 0.234]
[0.023 0.830 -1.000 -0.942 -1.000 0.038]
[-1.000 0.611 1.000 -1.000 -1.000 0.274]
[1.000 1.000 0.991 1.000 -1.000 -0.253]
[0.521 -0.170 -0.937 -0.648 1.000 1.000]
[-0.762 1.000 -0.750 -0.386 0.877 -0.221]
[-0.811 -0.745 -0.774 -0.240 -0.705 -0.166]
[1.000 0.530 1.000 -1.000 1.000 -0.041]
[0.147 -1.000 -1.000 -1.000 0.374 0.265]
[-0.513 1.000 -1.000 0.158 -0.499 -0.851]
[-1.000 0.933 1.000 0.042 -0.534 0.863]
[-1.000 -0.026 -0.099 -0.013 -0.615 -0.352]
[-0.724 -0.978 -1.000 -0.330 -1.000 0.989]
[-0.302 -0.803 0.399 -1.000 -0.210 1.000]
[0.423 -0.839 0.534 0.174 -1.000 0.509]
[-1.000 -0.357 -0.454 -1.000 0.354 0.156]
[-1.000 -0.303 -0.071 -0.826 0.322 -0.355]
[-0.182 -0.867 -1.000 -1.000 -0.691 -0.264]
[0.501 -0.456 -1.000 0.719 -0.944 -1.000]
[-1.000 0.453 0.528 -0.959 0.540 0.630]
[0.961 0.165 0.246 0.588 -0.417 -0.747]
[-0.630 -0.938 -0.326 -1.000 -1.000 0.006]
[0.841 -0.502 -0.202 -1.000 0.603 0.681]
[-1.000 0.780 0.714 -0.016 1.000 -0.125]
[0.256 0.021 0.999 0.294 0.612 -1.000]
[0.398 0.592 -0.701 -1.000 -1.000 -0.046]
[0.383 -0.815 -1.000 1.000 0.594 -0.581]
[-0.167 0.599 -1.000 -0.060 -0.378 -0.844]
[-0.584 1.000 0.863 1.000 -1.000 -0.122]
[0.511 -0.786 0.328 1.000 0.879 -0.055]
[0.397 0.689 1.000 0.594 0.067 0.806]
[-1.000 -0.266 -0.758 0.862 -1.000 0.664]
[0.909 -1.000 0.907 -0.322 1.000 0.281]
[0.771 -0.558 -0.341 -0.639 -0.085 -1.000]
[0.899 -0.606 1.000 -1.000 -1.000 1.000]
[0.511 0.904 1.000 -1.000 -1.000 -0.322]
[1.000 1.000 1.000 -0.147 1.000 0.465]
[-1.000 0.848 0.171 -0.455 0.389 0.095]
