[-1.000 0.624 -0.268 1.000 0.195 0.443 -0.327]
[-1.000 -1.000 -0.728 -1.000 1.000 0.370 -0.120]
[1.000 -1.000 -1.000 0.551 0.474 1.000 1.000]
[1.000 -0.901 0.133 0.691 -0.539 0.793 -1.000]
[-0.481 0.062 -0.405 0.367 0.164 -0.530 -1.000]
[1.000 0.741 -1.000 -0.981 -0.988 -0.453 0.189]
[0.409 -1.000 -0.943 1.000 -0.628 -0.566 -0.182]
[0.293 -0.437 0.639 1.000 0.938 0.253 -0.324]
[-1.000 0.609 -0.874 0.363 0.910 -1.000 -1.000]
[1.000 0.886 0.939 -1.000 -1.000 1.000 0.271]
[-0.296 1.000 0.788 0.894 1.000 0.481 -0.911]
[-1.000 0.274 1.000 -0.923 0.270 0.875 -1.000]
[1.000 1.000 -0.588 -0.278 -0.343 -1.000 -1.000]
[-0.823 0.700 0.033 0.520 0.058 -0.122 -0.748]
[0.439 1.000 -0.609 0.476 1.000 0.275 0.342]
[-1.000 -1.000 -0.664 0.037 0.555 0.245 0.027]
[0.465 0.628 0.990 1.000 -0.775 1.000 -1.000]
[-1.000 1.000 1.000 1.000 -0.915 -0.577 -0.231]
[0.388 0.857 -0.384 1.000 0.720 0.655 0.180]
[1.000 -0.117 1.000 1.000 1.000 -0.002 -1.000]
[0.093 0.690 -1.000 -0.564 -0.583 -1.000 -1.000]
[0.440 -0.459 -0.911 1.000 -0.249 -1.000 0.747]
[0.171 0.584 1.000 0.781 -0.209 0.948 1.000]
[-1.000 0.130 -0.425 -0.734 -0.631 -0.183 -0.688]
[-0.011 0.208 -0.656 -0.774 -0.865 0.070 0.875]
[-0.050 -0.549 -1.000 1.000 -0.286 0.018 -1.000]
[1.000 -0.753 -0.061 -0.847 1.000 0.827 0.483]
[1.000 -1.000 1.000 -0.093 -0.523 1.000 0.466]
[1.000 -0.517 -0.840 0.762 1.000 0.978 -1.000]
[1.000 -1.000 -1.000 -1.000 0.881 -1.000 -0.244]
[1.000 1.000 -0.791 -1.000 1.000 -1.000 -0.699]
[-1.000 0.494 0.767 0.103 -1.000 -1.000 0.355]
[-1.000 -0.774 -1.000 0.683 0.345 -0.897 -0.981]
[0.676 -0.676 -0.245 -1.000 1.000 -0.207 -1.000]
[1.000 -1.000 -1.000 0.094 0.280 1.000 0.742]
[0.076 -0.867 -0.899 0.356 -0.288 1.000 -1.000]
[1.000 0.552 -0.097 1.000 0.583 0.928 0.109]
[0.996 -0.039 1.000 0.944 -1.000 -0.498 0.010]
[-0.137 -1.000 -1.000 0.371 0.548 -1.000 1.000]
[-0.502 0.551 -0.690 -0.124 0.661 -0.206 1.000]
[-0.280 0.481 0.090 1.000 1.000 -0.648 -0.167]
[-0.361 0.594 -0.833 -0.516 -0.866 -1.000 0.174]
[0.633 -0.721 1.000 0.398 1.000 0.495 -0.539]
[0.114 -0.329 0.915 0.610 1.000 0.040 1.000]
[-1.000 -0.540 1.000 0.645 -0.647 -1.000 -1.000]
[1.000 1.000 -0.794 -1.000 1.000 -1.000 0.255]
[1.000 0.309 1.000 0.725 0.505 -1.000 -0.650]
[0.946 0.504 0.528 0.765 -1.000 -0.646 1.000]
