#{"t_start": 1642760937.8015788, "env_id": null}
r,l,t
942.225849,1000,18.311045
652.016293,1000,36.337733
1195.646379,1000,55.510188
1219.699652,1000,73.56566
1144.103802,1000,92.830038
497.762545,1000,110.70446
1285.076807,1000,129.921091
551.289241,1000,147.81954
1001.983348,1000,167.084224
576.445024,1000,184.998039
790.419253,1000,204.705771
626.773748,1000,222.824538
621.423602,1000,241.975288
453.472201,1000,259.998685
1458.451283,1000,279.671062
1060.937565,1000,297.970367
999.980025,1000,317.481618
890.730077,1000,335.938267
853.435147,1000,355.049164
500.268153,1000,373.614488
995.388769,1000,392.964257
1466.87775,1000,411.090895
811.427448,1000,430.644868
1118.844522,1000,448.946031
563.753797,1000,468.15193
558.838679,1000,486.388099
500.768381,1000,506.611939
758.056493,1000,525.065392
448.711217,1000,544.063107
1231.918698,1000,562.868059
1182.291916,1000,582.440289
612.829511,1000,600.401564
1018.579945,1000,620.309208
920.682633,1000,638.859182
724.795129,1000,658.795246
628.666265,1000,676.871134
1280.471553,1000,696.819881
886.874393,1000,714.858975
836.134738,1000,734.821174
697.548024,1000,752.916743
886.915687,1000,772.121696
529.54354,1000,789.986323
1129.519677,1000,808.289786
779.743882,1000,827.437717
696.79898,1000,846.503491
933.752893,1000,865.641968
1428.948243,1000,884.145426
922.936114,1000,903.442292
596.419025,1000,922.198404
446.037742,1000,941.629851
658.686619,1000,960.2166
551.388533,1000,980.296302
594.685747,1000,998.577146
781.952887,1000,1018.47484
1129.264566,1000,1036.823155
692.257429,1000,1056.394331
902.054907,1000,1074.784297
681.773159,1000,1093.674624
584.751681,1000,1112.413678
966.953836,1000,1132.39946
532.749203,1000,1151.040179
444.698184,1000,1170.280334
1583.338258,1000,1188.486114
1095.881483,1000,1207.774219
548.555928,1000,1226.404427
1082.265453,1000,1245.491706
1086.267267,1000,1264.011695
683.692687,1000,1282.868795
750.382234,1000,1301.244344
985.914287,1000,1321.382265
352.518918,1000,1339.984671
1153.468497,1000,1359.590135
983.565189,1000,1377.857616
853.611071,1000,1397.802166
709.575828,1000,1416.181612
846.86977,1000,1435.357012
589.962183,1000,1455.530316
1002.208774,1000,1476.093728
810.88612,1000,1495.623199
646.205399,1000,1515.007483
765.228633,1000,1533.765144
868.875732,1000,1552.984003
1610.066178,1000,1571.855446
1104.975394,1000,1591.3168
819.630808,1000,1610.538975
674.097143,1000,1628.478452
597.383511,1000,1647.579027
392.932821,1000,1666.014372
694.325617,1000,1686.041443
913.232336,1000,1704.267979
550.977723,1000,1724.752436
510.803674,1000,1743.728913
472.416067,1000,1762.785322
634.611272,1000,1780.759369
678.148179,1000,1800.898406
838.553053,1000,1819.109474
648.771012,1000,1839.164587
1378.40021,1000,1857.351925
1509.896714,1000,1876.974112
597.369302,1000,1895.447464
1312.634749,1000,1914.612283
546.453302,1000,1932.614002
368.800018,1000,1953.435677
1264.610028,1000,1972.815176
957.070619,1000,1992.303759
731.821561,1000,2010.129425
1133.303652,1000,2029.356288
1180.44927,1000,2047.734053
1579.487815,1000,2067.184322
655.61538,1000,2085.374364
1039.002673,1000,2106.450135
1348.81722,1000,2124.42504
1310.41361,1000,2143.775375
814.498138,1000,2162.14653
1211.232667,1000,2181.865091
444.320879,1000,2199.607509
584.654985,1000,2219.720978
710.60994,1000,2237.74014
626.358642,1000,2257.31865
941.308153,1000,2275.364621
694.090734,1000,2295.517091
819.833905,1000,2313.61209
1504.204819,1000,2334.222021
1255.399539,1000,2352.587754
477.681626,1000,2373.203277
560.01308,1000,2391.130021
861.994064,1000,2410.814969
496.620237,1000,2429.698498
690.592569,1000,2448.465806
721.763825,1000,2468.127775
792.429747,1000,2486.482827
606.093588,1000,2505.773618
1196.208878,1000,2524.265318
1135.767441,1000,2543.759452
1261.493791,1000,2563.294117
895.435979,1000,2582.371154
621.247572,1000,2601.891447
694.672019,1000,2621.063768
893.632008,1000,2639.70977
935.934047,1000,2659.125129
526.287442,1000,2677.373637
1651.602527,1000,2696.59816
737.983504,1000,2714.890916
442.587211,1000,2734.704672
903.784373,1000,2752.958096
993.859263,1000,2772.963795
956.427635,1000,2791.443411
1114.893579,1000,2810.31318
725.771167,1000,2828.494255
839.821921,1000,2847.724847
480.716098,1000,2866.41731
500.916093,1000,2885.235475
1040.401327,1000,2903.544383
525.692324,1000,2922.554285
583.41062,1000,2940.747656
491.394239,1000,2959.464993
811.806163,1000,2977.618547
848.937112,1000,2996.491287
819.286545,1000,3014.872638
668.121239,1000,3034.263041
1015.57889,1000,3052.427495
1172.632415,1000,3072.107357
864.764751,1000,3090.441572
571.913675,1000,3110.718454
736.119593,1000,3129.240791
830.265458,1000,3149.527161
909.336985,1000,3168.108536
1150.044302,1000,3187.02632
598.217451,1000,3205.337831
1261.186079,1000,3224.207237
894.01535,1000,3242.829158
505.9362,1000,3261.781625
701.488213,1000,3280.988735
1270.161954,1000,3299.077368
544.977094,1000,3318.959296
1177.722272,1000,3337.113747
437.76664,1000,3356.311523
959.728566,1000,3374.676365
1256.8433,1000,3393.930887
624.982438,1000,3413.422047
730.574882,1000,3432.878931
1090.623018,1000,3450.906006
506.337697,1000,3470.443236
629.198987,1000,3488.678009
520.305149,1000,3508.788671
629.406733,1000,3526.588299
1021.146859,1000,3545.678256
680.744931,1000,3564.280122
1278.055981,1000,3584.004279
1111.806662,1000,3602.316872
431.470291,1000,3622.194927
1077.868639,1000,3641.54581
1473.417582,1000,3660.929541
638.887341,1000,3679.832257
1118.841468,1000,3699.368138
1271.129464,1000,3717.559073
734.306617,1000,3736.741192
651.095004,1000,3754.759758
1027.265415,1000,3773.939782
387.030428,1000,3792.026496
800.027369,1000,3811.564468
418.955447,1000,3829.8688
531.612376,1000,3849.160907
594.44882,1000,3867.048655
458.16165,1000,3886.44008
941.034927,1000,3904.939481
1346.362523,1000,3924.519084
731.894113,1000,3942.876947
965.063276,1000,3962.338589
766.587333,1000,3980.379212
882.322201,1000,3999.896594
978.728804,1000,4018.001812
1068.396409,1000,4037.704218
703.748592,1000,4056.512564
814.475486,1000,4075.752295
435.140896,1000,4095.208025
648.363454,1000,4113.457412
572.404324,1000,4132.445438
792.200408,1000,4151.121065
932.973867,1000,4170.483264
788.774275,1000,4188.8691
864.720006,1000,4209.349827
738.639803,1000,4228.531897
568.737677,1000,4247.984765
474.311872,1000,4266.884002
889.483938,1000,4285.834033
950.142663,1000,4304.820193
922.688908,1000,4324.282392
820.111415,1000,4343.017844
1119.73322,1000,4362.20617
711.004159,1000,4380.952232
427.621771,1000,4400.511968
785.509535,1000,4419.424139
616.104656,1000,4439.105066
834.572191,1000,4457.846353
1370.717937,1000,4476.873888
428.987327,1000,4495.148993
764.391168,1000,4514.646108
579.064677,1000,4533.983171
1254.442126,1000,4553.533045
1173.049261,1000,4572.350756
513.484761,1000,4591.193218
665.242657,1000,4609.69881
633.313919,1000,4629.42899
844.907419,1000,4648.413475
1033.499483,1000,4667.767709
420.103523,1000,4685.766082
1019.056521,1000,4705.888664
575.54895,1000,4724.178889
630.36226,1000,4744.299304
727.789949,1000,4762.469844
1195.159908,1000,4781.45857
613.918038,1000,4799.865618
744.48071,1000,4818.614398
444.941063,1000,4836.952441
434.761882,1000,4855.61841
1272.258612,1000,4875.317739
1338.91696,1000,4893.433328
608.24533,1000,4913.295418
797.137782,1000,4931.516231
883.624046,1000,4952.668784
1294.260992,1000,4970.768578
979.473011,1000,4990.657122
856.867713,1000,5008.845358
752.487277,1000,5029.767343
481.184439,1000,5047.7171
452.906961,1000,5067.101012
770.476341,1000,5085.686057
1526.664357,1000,5105.048866
672.216631,1000,5123.00937
885.331025,1000,5142.654105
1245.052611,1000,5161.186883
660.595863,1000,5180.46044
533.406208,1000,5199.081413
1077.750654,1000,5218.371841
1118.381335,1000,5236.717127
1066.009335,1000,5256.329268
442.115813,1000,5274.183521
776.062416,1000,5293.996899
620.105172,1000,5312.374174
716.797382,1000,5333.422208
1253.601522,1000,5351.438746
735.116409,1000,5370.798401
798.799659,1000,5389.201012
1120.826734,1000,5409.293182
869.302859,1000,5427.678172
625.407614,1000,5447.053457
1078.487763,1000,5465.186152
563.688522,1000,5485.065145
522.948682,1000,5502.948253
1169.509145,1000,5522.232797
482.32621,1000,5540.148858
1163.953643,1000,5560.147388
325.559956,1000,5578.380003
679.565532,1000,5598.222876
803.966566,1000,5616.309726
757.735732,1000,5636.22082
1274.79962,1000,5654.486363
1164.260898,1000,5673.154048
1049.688135,1000,5692.695886
1065.683942,1000,5711.388314
783.172407,1000,5730.826272
1050.213677,1000,5749.42557
957.716714,1000,5768.788566
662.005871,1000,5787.056321
869.395527,1000,5806.193184
793.073526,1000,5824.354711
975.367957,1000,5844.03062
568.836192,1000,5862.937349
646.047165,1000,5882.288931
857.986765,1000,5901.010224
891.120266,1000,5920.833724
992.403192,1000,5939.620833
809.487329,1000,5958.73002
593.993062,1000,5977.633431
623.153788,1000,5996.636597
1035.347975,1000,6015.292757
1070.658176,1000,6034.623472
429.642296,1000,6052.699246
504.040243,1000,6071.945759
1350.054622,1000,6090.512354
741.725832,1000,6110.129637
807.635877,1000,6129.43748
997.580413,1000,6148.436075
832.188262,1000,6166.767324
963.296831,1000,6186.560638
1426.143263,1000,6205.010277
894.17831,1000,6224.091744
923.773054,1000,6242.883403
1468.134013,1000,6261.993083
722.765972,1000,6280.303947
1055.694299,1000,6300.537008
1479.135639,1000,6319.030473
1571.417449,1000,6338.374446
681.28695,1000,6356.810926
527.660167,1000,6376.02803
817.330752,1000,6394.687558
711.045393,1000,6413.955995
1124.98846,1000,6432.613428
901.109268,1000,6451.496636
647.741861,1000,6469.876095
607.847523,1000,6487.757129
448.055819,1000,6508.192624
683.032615,1000,6526.38116
911.041923,1000,6545.584914
634.810424,1000,6563.709683
703.94824,1000,6583.593928
996.074735,1000,6601.941767
584.282976,1000,6621.177659
495.288925,1000,6639.805659
541.099954,1000,6658.925087
1044.58086,1000,6677.557558
781.97019,1000,6697.4664
1434.341657,1000,6716.087669
611.173064,1000,6735.278942
478.211854,1000,6753.16505
484.10548,1000,6772.283017
991.588626,1000,6790.712004
726.057512,1000,6809.822894
662.126345,1000,6827.87322
528.542037,1000,6847.187688
608.320833,1000,6865.069227
669.95412,1000,6884.384522
1010.668301,1000,6902.603155
805.036208,1000,6922.038552
1106.267408,1000,6940.441451
920.45362,1000,6959.534998
690.569481,1000,6977.594397
601.331966,1000,6997.064345
555.777118,1000,7015.153846
852.85557,1000,7034.722473
511.464459,1000,7053.075735
838.597635,1000,7072.358098
913.722177,1000,7090.401798
1431.728013,1000,7111.330786
510.810851,1000,7129.443321
816.502548,1000,7149.564181
374.32131,1000,7167.741312
654.697109,1000,7186.822145
866.188712,1000,7205.12339
458.561039,1000,7224.216487
548.137481,1000,7242.43954
762.110579,1000,7261.993144
515.798954,1000,7279.929836
667.085705,1000,7298.315548
376.172115,1000,7317.420795
701.055114,1000,7336.071797
840.923053,1000,7355.264569
1009.660433,1000,7373.452163
549.257951,1000,7392.674037
868.9457,1000,7410.93344
866.137494,1000,7430.116898
1144.765737,1000,7449.024907
562.309154,1000,7468.259665
774.005753,1000,7486.466415
777.499403,1000,7505.465914
404.990208,1000,7523.852915
1274.658936,1000,7544.533967
738.934474,1000,7563.027778
951.143281,1000,7582.290192
1465.412832,1000,7601.473667
1120.506041,1000,7620.47329
698.372956,1000,7638.597466
446.525561,1000,7657.751475
884.33571,1000,7676.611383
686.225689,1000,7695.645395
762.683135,1000,7713.984818
1216.401527,1000,7733.284676
691.439741,1000,7751.769333
597.593759,1000,7770.925565
431.65259,1000,7789.364008
1447.642861,1000,7809.846993
786.904898,1000,7828.000875
1396.693022,1000,7847.910243
639.379822,1000,7866.43455
878.571764,1000,7885.922341
751.647115,1000,7904.646841
902.518595,1000,7923.955067
592.451613,1000,7942.564332
1175.728411,1000,7962.751683
859.382481,1000,7981.109607
883.898807,1000,8000.51885
690.317843,1000,8018.776059
487.089862,1000,8038.823205
473.297234,1000,8057.039179
1340.798905,1000,8075.949772
291.847517,1000,8094.327669
728.289429,1000,8112.506561
755.062114,1000,8131.855429
831.678044,1000,8149.811522
958.365368,1000,8171.008187
843.228923,1000,8189.45823
863.872499,1000,8209.90363
614.21282,1000,8227.891706
