#{"t_start": 1642156568.5222764, "env_id": null}
r,l,t
56.659456,337,1109.799449
53.752191,1347,1158.256368
67.852096,1094,1192.83929
67.549853,886,1229.597494
9.894019,261,1238.834258
17.796061,154,1244.483883
1.229531,54,1247.440207
42.111376,747,1276.978348
27.280922,117,1281.605967
14.039859,568,1303.89574
6.628571,128,1308.803661
34.329275,54,1311.452596
3.122537,128,1316.289511
0.040901,29,1318.251
103.039519,1133,1363.887522
-0.894905,19,1365.455653
36.508553,72,1368.706225
16.629542,344,1380.728164
31.337691,298,1391.162388
26.924662,316,1402.995372
1.213026,52,1405.530112
30.355523,93,1409.445296
0.166028,30,1411.449065
23.450229,155,1417.141788
15.701202,181,1423.896405
-0.293305,94,1427.811199
58.766354,103,1432.068242
56.790046,710,1462.60824
50.112066,364,1475.750995
3.220481,92,1479.565602
51.036715,151,1485.290413
128.70053,1042,1524.488285
-0.115472,12,1525.934095
4.249447,50,1528.431205
37.387465,102,1532.646896
1.762704,64,1535.667555
0.511981,16,1537.123957
-0.019239,17,1538.601642
122.59102,588,1558.771538
217.979719,536,1576.983798
1.76241,28,1578.933882
89.901786,554,1604.75654
40.880948,305,1615.302557
-0.18168,28,1617.289834
73.522822,87,1620.990479
6.176414,164,1627.212121
40.032918,77,1630.654374
11.725477,124,1635.770211
6.26586,143,1641.44682
232.007815,769,1666.555753
46.025496,154,1672.487081
-0.752858,31,1674.465666
72.284386,596,1704.245431
78.431382,422,1718.700765
32.517669,387,1731.775251
0.611658,27,1733.722064
66.5817,359,1746.252489
95.570934,313,1758.000598
22.332148,71,1769.437515
152.148601,482,1786.129879
-0.311952,39,1788.44214
76.700223,238,1796.89325
109.784339,212,1804.975016
162.809658,321,1815.995548
25.935835,93,1819.920894
43.250323,115,1825.335896
22.684307,265,1835.490522
20.212892,169,1843.427174
22.936574,304,1859.443255
1.124543,35,1861.650473
73.987418,1048,1896.878995
170.813575,908,1934.048732
37.180183,144,1939.489749
0.514548,42,1942.071618
44.270319,87,1945.840621
81.49324,243,1954.498818
94.406604,189,1961.515831
20.989643,164,1968.00695
-0.847626,18,1969.664075
31.848773,124,1975.040205
27.069724,197,1982.670937
90.517993,377,1995.303034
130.694414,173,2001.840609
39.524432,112,2013.809833
7.716792,113,2018.301648
21.328658,133,2023.431039
96.041591,569,2043.027748
70.310608,175,2049.802517
17.718915,25,2051.681815
18.370725,271,2061.065561
131.08878,317,2072.500442
50.534963,259,2081.765333
105.77271,220,2096.731951
89.068602,384,2109.785929
25.870927,108,2114.234106
90.589079,299,2125.872957
219.123213,583,2146.603503
197.912436,1281,2193.972446
131.781863,352,2206.24946
48.499697,78,2209.868359
131.029813,568,2230.981337
291.13477,517,2255.113891
141.245635,1003,2289.832936
48.517347,171,2296.351821
213.120896,504,2313.879088
265.941457,1836,2381.820618
134.345304,1267,2431.511332
112.15934,187,2438.632277
58.053745,277,2448.71251
367.432697,1731,2514.830217
93.896955,308,2526.048669
347.104857,2545,2619.280087
396.859884,1478,2680.696836
255.011706,1539,2739.760771
306.830993,4230,2900.219487
206.571066,1823,2971.247738
171.758056,667,2995.567099
72.901638,363,3009.230296
0.107538,12,3010.683036
371.773473,1246,3058.80911
327.713854,1681,3124.847899
76.04447,289,3135.345761
68.188257,241,3144.503149
236.821907,1018,3182.155354
132.628835,153,3193.199241
276.621739,587,3213.618116
101.023577,321,3226.536024
296.314187,1053,3272.975244
260.293655,595,3294.139494
270.518791,1937,3367.196236
173.986525,726,3394.757321
-4.091217,50,3397.350354
213.620254,664,3420.804145
162.544557,849,3457.380617
297.94768,1082,3494.243129
190.014127,643,3523.62289
25.39739,105,3529.401014
221.493073,618,3551.243533
229.362033,555,3571.304083
294.548906,796,3604.777513
129.351792,235,3613.584166
153.966872,626,3636.63417
85.458588,100,3641.791428
29.187518,139,3647.310048
282.804117,4498,3815.892543
300.03699,567,3843.310575
128.578917,347,3857.892736
436.267667,4292,4013.886411
227.74652,496,4032.582514
469.328142,4442,4201.553743
301.701536,1765,4273.325668
411.044693,3892,4420.218752
191.40776,415,4434.91014
386.498053,1784,4504.018337
283.746324,610,4535.731561
12.215716,44,4538.125627
281.807437,212,4547.854746
391.423796,2123,4626.698577
143.090344,337,4639.102211
132.418801,134,4644.457046
447.368807,1808,4714.335299
-0.898473,33,4716.483191
148.239915,264,4726.648923
469.853665,2421,4817.979744
47.626068,199,4825.683669
354.808614,1661,4889.332937
354.808922,2038,4967.38336
2.801564,66,4970.703991
273.558585,1010,5015.653451
431.709619,2124,5095.485494
442.240171,2885,5205.820241
88.349709,193,5213.581588
767.242992,6897,5468.123
466.216459,2303,5564.714659
468.116071,4259,5729.421398
259.171888,4865,5915.397551
482.808249,2464,6009.843363
-4.375263,58,6012.666944
395.100441,1826,6085.129876
56.247449,222,6093.400657
523.413756,4001,6243.349632
746.458469,5131,6432.969133
577.427712,3268,6553.224986
72.636976,61,6556.132267
603.282721,4795,6741.373768
654.197853,3605,6871.410934
85.999759,1118,6920.569029
1204.567879,10000,7285.162097
1507.813068,10000,7658.80085
474.355713,8771,7983.940026
108.580895,1193,8031.748578
49.267866,365,8045.348341
41.870979,93,8049.280542
850.047678,10000,8412.403758
1213.541744,10000,8774.434388
1182.390744,10000,9121.558718
1214.47932,10000,9486.798709
1287.904775,10000,9841.119583
