#{"t_start": 1644738080.2796443, "env_id": null}
r,l,t
410.305399,420,14.02741
30.253606,63,16.092212
28.000852,49,17.854335
19.739551,65,20.035756
55.912851,344,28.368078
18.476085,50,30.14888
794.482835,500,42.024798
52.435271,91,44.725512
29.977638,40,46.287385
35.449153,92,49.08465
272.423384,500,62.518222
94.965748,107,65.565344
51.529864,173,70.110862
86.138924,500,82.083238
350.452315,460,93.736585
118.555972,156,98.349742
133.504475,149,102.942963
12.411882,43,104.84132
6.659366,55,107.056817
16.63861,50,109.268262
174.761857,169,115.016835
190.256268,387,126.892304
66.839708,206,132.493316
44.576626,61,134.726487
1.694001,24,136.08049
40.927106,173,141.03968
68.717485,137,145.046589
62.130252,193,150.416386
39.556985,453,162.748754
104.128282,289,170.273213
55.455062,152,176.584413
12.37753,47,178.607943
16.197972,31,180.882223
245.664876,320,189.8741
235.09375,238,196.231262
116.82081,222,202.154501
35.323068,65,204.557737
81.527564,111,207.933728
252.187464,500,221.316644
306.939342,331,229.890612
26.505446,78,232.526632
68.359741,321,243.372536
100.366629,105,246.613963
329.472789,500,259.243007
366.629421,500,272.203125
7.724639,35,273.793654
40.710614,167,278.539346
86.60976,83,281.265032
236.87667,500,295.965996
147.004692,113,299.443297
73.66058,125,303.195182
55.253526,100,306.347972
90.007665,95,309.843418
319.069194,500,323.468313
109.323493,500,336.286278
19.091477,42,338.033278
146.572913,500,350.890666
386.527209,500,365.618212
32.528392,116,369.440321
312.797814,475,381.512809
58.674236,96,384.733436
34.155393,164,389.341261
523.746134,500,402.029259
73.50548,500,416.217054
26.209688,121,419.809946
47.967181,72,422.41207
1001.810966,494,435.082398
54.916319,62,437.326147
380.647746,500,449.93482
596.634749,490,462.085337
371.007363,299,472.00936
949.173358,500,485.16268
181.616236,500,498.506157
104.151969,170,503.231093
793.344728,500,515.899392
795.090037,500,531.267123
28.502131,61,533.466619
81.248255,98,536.516735
72.701473,104,539.809539
304.069068,374,549.537535
1089.278237,500,562.149287
180.581824,210,567.850939
44.731371,126,571.607397
153.34259,500,586.659348
396.38577,460,599.072395
421.6039,500,611.857105
26.375174,108,615.152425
208.050672,494,627.675377
128.162722,95,630.663214
152.105862,351,643.088607
772.6786,500,656.201474
1268.723866,500,668.794341
485.241213,500,681.546667
220.404646,372,693.222612
1118.815769,500,706.578089
1137.7488,500,719.703596
706.806001,500,733.596956
714.664034,500,748.409396
985.876445,500,761.757408
48.524142,59,763.888269
1009.513142,459,775.691004
1601.031878,500,788.561023
845.090678,365,798.083331
286.550557,206,806.279378
1171.538579,490,819.80031
662.15228,411,830.212649
887.1476,500,842.929576
749.972257,333,851.768567
511.157041,500,866.983678
386.81278,300,874.834081
471.891999,447,886.338284
1407.63756,500,899.27923
848.025754,500,912.577941
810.627412,420,925.464171
746.721917,500,938.076355
171.98598,108,941.345838
785.41976,500,954.095269
1025.742947,467,966.10975
954.967687,500,981.305615
578.683941,500,994.036322
768.309223,500,1007.052036
1005.504557,500,1019.891981
667.401792,412,1033.359483
1136.422695,500,1046.096358
769.375781,500,1058.92162
782.993753,383,1068.736213
1649.585233,500,1084.377667
378.692654,478,1096.764639
507.437246,500,1109.434
1431.752422,500,1122.081206
400.869683,398,1132.788432
901.384116,500,1147.823704
1399.479525,500,1160.702529
1089.109905,500,1173.438054
1418.819718,500,1186.245258
624.725773,500,1201.110807
944.106043,500,1214.043076
1111.368151,500,1226.867367
1087.108007,500,1239.98232
860.543301,500,1255.221044
1123.583467,500,1268.105127
758.893289,500,1280.931726
725.65428,500,1294.064085
740.905426,500,1308.807626
667.274093,500,1321.821704
1410.905118,500,1334.563206
1137.406012,500,1347.495415
1380.941831,500,1362.847503
1487.309965,500,1375.656942
776.701976,500,1388.752207
1187.346478,500,1401.630277
1378.836442,500,1416.398226
1340.656547,500,1429.991444
1286.518916,500,1442.897503
760.451812,300,1451.065326
1350.725876,493,1464.383839
1285.9608,426,1477.522659
344.900294,272,1484.733247
1569.898305,500,1497.824833
997.97548,478,1510.513262
1737.865146,500,1526.140682
1318.635273,500,1539.046648
1367.189882,500,1551.8712
1328.101497,500,1564.840709
1731.547418,500,1579.687894
1438.018013,500,1592.906985
1606.873707,297,1600.969439
703.634426,436,1612.222619
866.571216,370,1622.771686
1183.7841,489,1637.47856
954.321944,468,1649.980242
492.521042,340,1658.989831
1423.363283,488,1671.943533
780.40437,324,1680.945428
497.962782,280,1688.540613
1121.55147,500,1703.013049
1294.726401,500,1715.906221
1368.446559,500,1729.044487
1332.405853,500,1741.968188
923.621797,500,1757.008647
1232.836463,500,1770.063711
1774.984824,500,1783.259862
1489.901604,500,1796.484355
765.463655,500,1811.42481
1459.50441,500,1824.511297
751.212501,500,1837.37607
1566.538677,500,1850.58942
317.209957,167,1855.320996
1374.063037,500,1870.412782
486.802845,500,1883.968334
1194.262004,500,1897.427773
1555.431699,500,1910.368574
825.777187,500,1925.634135
703.079224,368,1935.383989
1658.229685,500,1948.546215
1858.601252,500,1961.762294
808.913403,500,1976.635415
1619.157995,500,1989.531409
824.361682,500,2002.727842
1126.130901,500,2015.705754
1653.352807,500,2030.691901
1595.743296,500,2044.098787
972.943885,500,2057.088664
1050.563961,500,2070.179054
1389.930586,500,2085.050983
1785.554279,500,2099.053482
321.417071,243,2106.313404
1369.508676,500,2119.933528
1799.497192,500,2133.347256
1186.542768,500,2148.56284
1245.343719,500,2161.557487
1278.707635,500,2175.627774
1257.399999,500,2189.75058
1462.614847,500,2205.420703
1759.608945,500,2218.667902
1204.90426,500,2231.866992
1412.936411,500,2244.914153
837.799779,392,2257.393736
1228.38961,500,2270.482861
938.836996,500,2283.434645
952.32928,456,2295.524817
1512.125308,500,2311.28252
1426.244792,500,2324.419955
1473.505098,500,2337.993779
1373.563898,500,2351.48027
1600.123853,500,2364.333878
1067.91516,500,2379.788637
890.909553,500,2392.887561
1302.396515,500,2406.394442
1100.329886,500,2419.220289
1155.214155,500,2434.862198
1504.495256,500,2448.243991
1546.879729,500,2461.409937
1506.175315,500,2474.508726
1497.679258,500,2489.625213
1313.297912,500,2502.61305
1296.74868,312,2511.593438
1031.812775,500,2524.651667
841.994443,500,2540.304289
1463.153155,500,2553.308215
1385.382269,500,2566.84677
1176.112411,500,2579.853109
1544.928241,500,2595.447865
1400.149443,500,2608.314153
1373.48543,500,2621.544618
1062.574119,455,2633.576467
1099.313349,319,2642.460871
1538.496101,500,2657.598203
1568.736658,500,2670.789287
1191.582668,500,2683.95373
1446.555333,500,2697.085233
2390.097946,500,2712.345698
1628.089203,500,2725.847887
1910.161373,500,2739.097777
1771.004479,500,2752.372498
1425.727704,500,2767.630877
1494.663856,500,2780.968138
1779.630351,500,2794.18964
1727.42131,500,2807.396792
809.781163,500,2822.645247
1588.542691,500,2836.252829
1668.772894,500,2849.480447
489.484086,197,2855.211337
1607.179642,500,2868.603395
1837.094014,500,2883.6325
1383.170055,500,2896.627373
1817.562567,500,2910.219652
1192.932528,394,2921.194895
1486.349657,500,2936.479
1532.191084,500,2949.539884
1427.587286,500,2962.982059
1270.568344,500,2976.031742
1824.499259,500,2991.167796
2149.750559,500,3004.415297
1874.943662,500,3017.748499
2132.671043,500,3030.97267
2622.160427,500,3045.940365
1571.61259,500,3059.103018
1802.001953,500,3072.399566
1940.736388,500,3085.654591
2133.570273,500,3100.6984
2001.077972,500,3113.831214
1998.903094,500,3127.397778
1614.190627,500,3140.850102
1905.306799,500,3156.697058
1556.14152,500,3169.81418
1680.942729,500,3183.24606
2139.682765,500,3196.558485
2106.748227,500,3210.026251
1928.708801,500,3225.080092
1765.589053,500,3238.465591
1718.376101,500,3251.595425
2162.054745,500,3265.072958
2708.757543,500,3280.406992
1097.48483,500,3293.749418
1547.73885,500,3307.005961
1412.240816,500,3320.253599
1319.720527,500,3335.092641
1570.140562,500,3348.316137
1541.336527,500,3361.534374
1579.522367,500,3374.874031
2107.021624,500,3389.805612
902.413073,500,3403.096735
1668.021048,500,3416.612562
1776.205234,500,3429.907047
1842.902482,500,3445.859331
1312.25553,500,3459.033649
1550.885899,500,3472.294535
1505.340715,500,3485.547961
1644.30427,500,3501.365778
1225.820302,500,3514.593727
1197.807593,500,3527.879288
1951.900084,500,3541.183034
1203.24389,500,3556.168603
1466.365119,500,3569.419608
1352.082724,500,3582.912431
2335.373467,500,3596.400453
1500.352762,500,3611.556121
1496.711143,500,3625.029605
1846.690546,500,3638.253927
1745.093597,500,3651.684852
1403.554801,500,3666.864069
1954.275998,500,3681.113814
973.06276,482,3694.279035
1813.767959,500,3707.686767
1797.935422,500,3722.485221
1522.978347,500,3735.939458
2230.222369,500,3749.142522
1900.691945,500,3762.618467
1876.946659,500,3775.819496
1294.590424,500,3791.838493
1657.767353,500,3805.099744
1845.284399,500,3818.345478
1724.087153,500,3831.559777
2931.344639,500,3846.904079
2051.181364,500,3860.100962
1928.981813,500,3873.351668
2703.395192,500,3886.637453
1408.100307,500,3902.226995
1769.758927,500,3915.3157
1767.14753,500,3928.964575
2903.371995,500,3942.147744
1576.515893,500,3957.198566
1961.763348,500,3970.434589
