#{"t_start": 1642673233.0719724, "env_id": null}
r,l,t
3.98398,27,1.75486
-2.49822,16,3.155019
10.28437,25,4.80216
-8.558679,20,6.442593
19.306971,23,8.042945
-5.028611,9,9.248741
-0.376487,28,10.985499
-2.195793,27,12.72586
-3.799924,17,14.143926
26.022334,52,16.604269
-8.221284,8,17.782201
10.271231,42,19.873651
1.722067,13,21.174353
3.122398,36,23.109284
40.545019,91,26.785689
2.767744,25,28.415764
-2.881996,9,29.636625
-4.38736,19,31.118401
-6.534361,10,32.339741
-3.304694,14,33.667094
2.55924,15,35.155383
-1.190602,30,36.949259
1.600703,13,38.269631
-25.345932,29,40.013257
0.311513,10,41.230981
10.64325,25,42.860522
-62.992416,31,44.797167
-4.269449,44,46.942647
39.137702,27,48.632021
-6.292767,35,50.542791
8.209245,18,51.998366
-17.194569,48,54.402815
1.178577,68,57.243267
0.618922,11,58.494061
-3.604934,14,59.827418
13.079452,75,62.881064
31.260528,64,65.605572
-1.243274,22,67.277447
-4.056179,12,68.570699
0.694419,16,70.327594
-7.610019,5,71.479293
0.151333,14,72.810023
-43.969395,24,74.608465
-3.615407,10,75.859405
9.942649,15,77.243169
-43.22859,49,79.572719
-2.516355,17,81.000365
16.434833,28,82.713106
-3.587823,14,84.061127
-7.873607,8,85.227796
9.535844,14,86.687165
5.004999,22,88.262794
-4.843022,8,89.447917
-6.531869,9,90.64259
11.851045,27,92.336659
10.768169,30,94.255972
19.79864,40,97.241067
-4.378994,13,98.546202
-7.032988,7,99.694049
-59.698265,34,101.604783
-5.040892,13,102.912102
-6.642646,6,104.148582
9.905179,21,105.691923
7.73101,17,107.118845
5.928247,31,108.933729
20.466866,62,111.623173
21.603364,36,113.557562
-5.257568,9,114.862141
-25.28938,48,117.175346
2.071055,10,118.406022
-20.059168,39,120.46834
14.060756,23,122.034804
1.052955,25,123.79166
-2.664636,21,125.332953
25.873036,47,127.599091
-46.122493,39,129.64606
-5.477011,10,131.107706
-76.47557,30,132.9947
22.32195,27,134.808324
5.445078,15,136.192252
-7.107783,11,137.458731
27.447403,49,140.657704
9.525482,15,142.055635
-27.741123,49,144.383422
12.308495,29,146.278758
25.277181,43,148.409593
0.986183,22,149.974338
10.799117,32,151.804932
59.369903,32,153.662981
2.258262,13,155.09022
-38.880103,17,156.556867
3.068,45,158.750189
-2.972157,14,160.08702
-12.383303,37,162.07081
-3.821184,66,164.872198
-28.588771,29,166.777044
1.398931,16,168.178987
29.014333,20,169.686844
9.952238,43,171.84937
-3.521945,10,173.07989
17.757694,24,174.69678
2.989232,14,176.151911
-6.05345,7,177.325303
8.51819,61,179.966664
-76.901577,45,182.203966
-1.382786,11,183.464057
2.469371,18,185.064575
-2.160534,19,186.549549
2.900426,17,187.988113
21.135581,43,190.155895
24.206941,53,192.615411
-7.223863,10,193.852442
-5.03933,23,195.573272
8.670117,48,197.879031
41.332106,25,199.559797
21.720641,29,201.338497
-36.066858,33,203.278039
9.381506,27,204.977118
-5.181356,13,206.427153
-3.330208,16,207.840613
45.092474,53,210.302742
1.196245,14,211.649912
48.851123,46,213.863739
44.893437,38,215.995199
31.178417,32,217.852355
-5.895424,24,219.483914
-0.580739,26,221.169252
-0.652865,13,222.486373
-3.467712,16,223.896397
-13.849913,57,226.548061
24.382115,38,228.572766
-0.401308,15,229.931671
3.194857,16,231.333233
-0.559782,14,232.664609
-6.23198,32,234.51654
46.870503,150,239.843349
3.9016,23,241.457098
10.800721,53,243.875988
20.346989,83,247.149043
80.306212,60,249.790787
-1.374181,24,251.579034
-5.672229,10,252.824842
332.096224,119,258.823167
-7.068599,10,260.065581
4.704582,27,261.784657
1.217415,17,263.201688
25.891424,45,265.498866
17.639321,39,267.551019
-0.125983,32,269.384857
17.678959,61,272.052005
-1.036744,19,273.542081
8.104746,17,275.092827
0.842797,19,276.585075
8.488629,19,278.083763
11.750596,24,279.720074
14.145095,40,281.80102
35.720734,41,283.896172
-6.802858,19,285.385229
3.825827,18,286.841452
-0.230984,12,288.131791
0.709615,22,289.813684
-27.135378,25,291.480314
11.670152,38,293.440282
7.111222,20,294.933463
2.248906,27,296.626634
0.328979,21,298.280748
-1.868755,43,300.447517
-2.055027,36,302.392177
10.878972,32,304.249226
68.890337,78,307.297557
0.684506,24,308.900928
-1.509925,18,310.468064
-0.793887,13,311.79662
0.282581,35,313.73123
-4.160885,12,315.034288
0.202393,43,317.174534
-68.790127,62,319.912062
13.10514,52,322.410492
0.887016,12,323.70339
19.697181,28,325.452494
9.76483,23,327.022404
4.005332,29,328.761043
-0.020821,41,330.994615
28.286529,62,333.686833
6.287182,31,335.491399
-5.633898,14,336.82461
-3.863282,60,339.457367
-4.241353,11,340.697215
11.677868,43,342.93597
7.273891,18,344.378854
43.623482,51,346.751226
-3.249305,6,347.883859
0.307912,35,349.817679
-62.571875,37,351.943008
22.188573,58,354.556911
-5.09065,7,355.723094
7.018707,18,357.183687
9.264282,31,358.998807
22.901701,29,360.763397
5.169963,31,362.570193
-4.347117,20,364.073344
-0.288524,15,365.441905
-5.735567,12,366.837558
9.248451,89,370.245311
7.802238,13,371.744128
2.048308,12,373.114827
1.809661,26,375.076839
27.597343,33,376.930499
-1.024151,11,378.30186
7.576089,15,379.663958
-3.3413,12,380.958344
-5.314557,13,382.260703
29.062532,34,385.074297
10.690183,53,387.629554
2.274204,36,389.583915
60.728069,81,392.791555
2.507029,63,395.507357
5.565412,67,398.299067
2.460539,108,402.353001
0.369394,12,403.649853
28.915551,68,406.505134
-6.505221,16,407.908152
-6.62282,8,409.077768
6.437908,22,410.629076
23.137199,48,412.905465
9.935435,36,414.843952
4.380159,33,416.813416
-6.071841,6,417.947114
0.735811,19,419.422886
-0.882486,17,420.841328
3.125469,21,422.364228
-6.018803,9,423.685371
-3.853621,8,424.888973
-3.389246,24,426.507027
4.517236,24,428.133488
0.002747,11,429.388186
7.236029,28,431.105273
20.547745,33,432.968755
3.827973,17,434.382317
14.037468,55,436.969101
-5.90427,10,438.188401
19.658741,38,440.193184
5.443722,33,442.04453
16.733006,160,447.470098
4.798946,17,449.001479
-6.287004,9,450.211767
-1.642319,11,451.479233
7.933382,27,453.19905
4.401944,25,454.861357
-0.839262,28,456.592651
4.783645,17,458.00323
-4.445717,7,459.32079
5.558998,24,461.179232
104.272405,96,464.820336
-5.307967,10,466.052591
8.574424,41,468.147685
-7.86552,7,469.308435
-4.319479,15,470.796117
4.060449,24,472.43068
0.283757,11,473.681744
-5.198361,18,475.123001
2.754885,16,476.513076
43.772075,53,478.929619
8.853845,60,481.654673
15.679399,17,483.093696
24.434809,27,484.791916
-3.619016,16,486.191282
-1.33485,14,487.51923
29.185967,49,489.807276
9.424136,103,493.706716
107.735664,111,497.807384
7.872939,64,501.441235
-0.770021,14,502.79455
2.997308,49,505.139197
86.526915,183,511.45674
16.388517,50,513.890054
25.614554,34,515.778333
1.214145,27,517.470429
-11.678033,48,519.768896
112.167411,94,523.367138
1.141881,14,524.837835
-2.688953,26,526.494321
-4.179017,22,528.056836
31.136756,81,531.269254
5.250241,15,532.622567
-3.875178,14,534.101679
0.50825,18,535.555753
2.403995,14,536.907206
0.093324,37,538.889328
6.461563,21,540.427584
-36.051912,32,542.293936
0.856845,20,543.808244
2.759119,52,546.214583
4.070767,22,547.872792
5.346932,17,549.305998
-1.756997,34,551.370803
16.788978,30,553.164726
-3.645432,19,554.656213
50.193372,48,557.175639
-4.825051,18,558.618798
-5.856753,19,560.097488
1.591406,24,561.693131
127.228649,173,567.574182
-5.364255,13,568.882561
33.32541,19,570.367597
2.945753,35,572.282332
-0.675183,21,573.811397
6.561643,15,575.30254
32.359374,43,577.579886
11.879618,19,579.069578
2.349041,27,580.768587
-4.142396,19,582.236577
6.293695,22,583.797088
1.317911,16,585.322999
35.910647,41,587.431854
21.294439,32,589.26394
-0.587263,14,590.609006
-4.177439,18,592.051897
21.60014,48,594.345499
-3.010414,24,596.077322
-6.42779,9,597.272228
-1.546063,15,598.641679
10.162338,22,600.208561
13.370823,55,602.679997
-0.583429,16,604.207733
-3.278185,15,605.584348
28.458241,74,608.58441
-2.773703,10,609.820311
14.89597,33,611.692251
0.295982,13,612.994933
-16.024272,31,614.938371
12.271244,37,618.893024
0.025837,30,620.696462
81.71309,124,625.098262
-2.2014,24,626.710025
-6.764667,8,628.013717
101.386453,54,630.482611
19.896587,58,633.0343
2.863698,15,634.413895
5.123401,29,636.161577
22.640368,23,637.745296
7.999077,23,639.341679
-3.466559,8,640.505907
1.00208,11,641.88875
4.005286,21,643.413448
6.220788,31,645.179821
4.696936,25,646.818617
2.336808,27,648.515597
3.297696,31,650.462096
1.929511,16,651.865421
41.580034,58,654.44314
-19.735748,31,656.277175
19.607713,24,657.913713
0.869106,12,659.198606
15.204312,43,661.331091
-1.475073,13,662.68157
0.605214,12,664.095418
2.322724,14,665.429536
45.341068,61,668.081975
61.18903,68,670.982422
6.824132,35,672.886767
69.918492,88,676.392654
-2.349062,12,677.688952
-3.642225,16,679.084597
28.856642,113,683.214944
23.245382,42,685.311571
14.153464,18,686.777153
6.841931,18,688.326925
52.132253,73,691.391875
100.877794,72,694.360894
2.172541,20,695.869187
0.106712,28,697.557777
11.400662,53,699.994578
30.928005,35,702.028072
61.993181,37,704.015993
31.577269,45,706.236997
100.123169,59,708.879637
104.521263,224,715.991228
-1.328261,22,717.702346
12.390502,35,719.620818
94.75639,77,722.704785
48.771897,67,726.4215
-2.813198,16,727.804012
21.692676,26,729.462561
19.848669,38,731.587906
4.190364,25,733.231533
9.453001,18,734.693121
11.478226,33,736.568905
33.684305,43,738.702675
18.692145,30,740.601958
50.657467,62,743.283455
72.942296,162,748.708572
22.598195,23,750.29037
9.487926,26,751.956841
4.149911,16,753.358278
23.921675,51,755.746813
16.015001,119,760.042877
3.944477,81,763.391465
-4.328329,35,765.321139
37.863957,165,771.172588
57.791074,62,773.92452
6.509124,43,776.078986
27.216478,49,778.521683
7.855002,23,780.121624
37.108434,32,781.977849
10.209804,26,783.645905
14.058421,47,785.913972
67.314116,123,790.275753
13.403975,16,791.6698
18.009504,26,793.342218
38.390712,29,795.224082
-0.8001,11,796.482395
1.560426,25,798.155226
1.2665,22,799.713781
2.635825,17,801.139082
-1.428852,78,804.344323
-1.544252,14,805.685788
6.764855,12,806.985794
60.917791,88,810.413335
86.492398,56,812.946491
71.114006,84,816.345732
18.373526,40,818.704076
28.260139,26,820.421522
3.893386,29,822.183365
6.109131,17,823.60702
17.777944,76,827.537653
29.27479,39,829.686878
-4.575731,11,830.958428
32.078412,38,832.967829
-1.233666,11,834.23281
53.02574,47,836.51071
60.479604,69,839.433329
-3.350971,20,840.954922
18.318792,25,842.593016
6.219537,16,844.115894
6.604484,39,846.138687
-3.848392,8,847.315161
19.414985,31,849.103256
69.716123,145,854.086498
29.425731,53,856.640441
35.00712,37,858.617831
10.563705,54,861.082175
-3.547475,14,862.427993
5.223558,31,864.222642
0.574349,13,865.533846
9.432755,37,867.498218
6.064526,19,868.977589
50.20518,78,872.206271
9.584331,28,873.943176
1.233502,18,875.393254
42.732294,62,878.102042
19.592663,34,879.968367
8.555852,22,881.651394
40.234315,42,883.755474
-1.560291,51,886.126367
