#{"t_start": 1642441931.374721, "env_id": null}
r,l,t
2.575551,129,4.111866
13.191748,544,18.733305
1.175164,78,21.568742
1.239542,284,29.475353
0.546921,128,33.805638
1.920575,130,38.144385
11.866552,351,48.017039
3.844538,78,50.840356
1.995225,60,53.349849
15.114091,555,69.37445
14.708014,799,91.058079
37.309076,323,101.289078
1.151397,283,109.446513
4.815983,870,133.505357
37.205723,634,151.162832
92.177812,353,161.036011
8.683447,236,167.670471
8.041384,513,182.559697
3.651023,434,194.963176
81.426932,336,204.064798
88.855931,309,213.534006
16.262564,251,220.85584
4.451089,297,229.391237
9.586014,554,245.150276
24.188115,187,251.754473
71.347203,264,260.033091
25.206425,150,265.068238
1.452399,113,268.960568
20.204801,109,272.804858
14.146462,210,279.069332
9.068524,179,284.424293
24.163742,137,288.904168
18.903379,665,309.393151
60.782038,105,313.15472
7.230081,132,317.495223
1.014347,768,339.375239
5.841306,176,344.870959
5.909624,218,351.565984
30.774326,170,356.980562
54.267589,260,367.005814
3.879275,138,371.629073
6.726351,276,382.20458
91.610558,514,396.664683
7.69737,270,404.553804
1.957467,209,411.213887
1.192876,230,418.467657
109.476185,325,428.295222
11.257621,547,446.214797
123.745635,424,459.192175
107.118173,566,475.472579
10.173797,907,505.053437
-9.474001,1000,535.790874
107.86475,1000,566.583005
103.400647,1000,594.854348
21.557488,1000,624.368435
194.953797,529,639.643193
94.693859,1000,667.400445
27.887507,1000,697.550581
193.000288,566,715.475574
59.712021,1000,746.559253
78.335675,1000,776.405708
127.838775,1000,807.252571
40.253357,549,824.023419
196.224479,677,844.242093
160.563755,1000,875.050977
166.441809,1000,906.146592
60.074509,1000,937.369807
154.947629,1000,965.702847
136.119883,1000,995.534734
118.483215,1000,1024.232708
156.57958,1000,1054.196899
134.432366,1000,1083.495081
177.721476,1000,1114.642875
149.458512,1000,1144.574361
208.04167,1000,1173.747322
177.99665,1000,1201.929312
171.599333,1000,1230.84286
222.830367,1000,1258.887579
98.279786,1000,1291.832703
203.878535,521,1306.957985
182.17596,1000,1334.698851
206.530179,1000,1363.691733
182.379692,1000,1392.075028
196.314266,1000,1424.114996
157.409212,1000,1453.67333
215.607405,1000,1483.418589
215.307491,731,1504.063997
189.74828,441,1517.389727
231.625217,1000,1546.470773
196.328669,1000,1575.022047
175.722832,221,1582.371982
