[-0.137 0.231 -0.532 0.837 -0.057 -0.321]
[-0.632 0.723 0.643 0.536 0.014 0.524]
[-0.276 0.761 0.021 -1.000 -1.000 -1.000]
[-0.973 -0.932 -1.000 -0.181 1.000 -0.805]
[-0.621 0.882 -0.548 0.103 0.171 -0.214]
[1.000 -0.556 1.000 -0.216 -0.122 1.000]
[0.853 0.690 0.327 0.635 -0.504 -0.709]
[-0.519 1.000 -0.400 -1.000 1.000 -0.144]
[-1.000 0.777 -0.077 0.211 -0.978 1.000]
[-0.588 -0.451 0.145 0.259 -0.331 -0.085]
[0.938 -1.000 0.192 -0.455 1.000 -0.415]
[-0.305 -1.000 1.000 -0.509 -0.436 -0.274]
[1.000 1.000 -1.000 -0.792 -0.865 0.562]
[1.000 1.000 -0.719 -0.029 -0.042 0.201]
[-0.244 -0.348 -0.283 0.744 -0.947 -0.077]
[-0.790 -1.000 -0.409 -0.160 0.531 -0.370]
[0.233 -1.000 0.458 0.325 0.581 -0.952]
[-0.456 0.475 0.405 0.817 0.002 -0.239]
[-0.953 -0.430 -0.998 1.000 0.407 1.000]
[-0.501 0.093 -1.000 -1.000 -0.024 -0.755]
[0.609 -0.200 -0.018 0.023 -1.000 -1.000]
[0.076 -1.000 0.361 -0.368 -1.000 1.000]
[-1.000 -1.000 0.609 0.061 -0.889 -1.000]
[0.746 0.033 0.868 -1.000 0.686 0.405]
[0.568 0.749 0.217 1.000 0.873 -0.129]
[0.150 0.791 0.396 -0.315 0.209 -0.462]
[-0.360 0.973 -1.000 0.046 0.061 0.582]
[-0.617 -1.000 1.000 -0.062 -0.872 -1.000]
[0.326 -0.530 -0.222 0.425 -0.166 -0.238]
[1.000 -1.000 1.000 -0.561 0.651 -0.739]
[0.505 -1.000 0.289 0.436 1.000 -0.790]
[0.221 -0.245 0.651 1.000 1.000 -0.043]
[1.000 0.282 0.396 -1.000 -1.000 0.713]
[-1.000 -0.653 -1.000 -0.071 -0.004 1.000]
[-0.354 -0.441 -1.000 -0.393 -0.593 -0.462]
[-0.133 -0.869 0.307 -1.000 -0.149 -0.556]
[-0.211 1.000 -1.000 -0.546 1.000 -1.000]
[-1.000 1.000 0.942 -1.000 -0.586 1.000]
[-0.489 0.096 0.128 -1.000 -1.000 -1.000]
[-1.000 0.520 1.000 -0.279 1.000 -0.461]
[-0.704 0.085 -1.000 0.426 -0.749 -0.237]
[-0.423 -0.955 -0.245 -0.410 -0.420 -0.733]
[-0.945 1.000 0.993 0.222 0.046 -1.000]
[0.620 1.000 -1.000 -0.601 0.782 -0.129]
[-0.599 -1.000 -0.250 0.949 0.992 0.702]
[1.000 0.251 -0.474 -1.000 -0.079 1.000]
[-0.608 -0.873 -1.000 0.401 -0.285 0.459]
[0.417 -0.167 0.098 -0.645 -0.937 1.000]
[0.292 -0.500 1.000 0.341 0.464 -0.567]
[-1.000 -0.428 1.000 1.000 -0.294 -0.673]
[1.000 1.000 -0.867 -0.425 1.000 0.197]
[-0.158 -0.955 1.000 -1.000 -1.000 -0.442]
[-0.903 -1.000 0.878 0.488 -0.561 0.686]
[1.000 0.215 0.806 -1.000 0.252 -0.115]
[-1.000 0.726 1.000 -0.668 -0.789 -1.000]
[-0.502 -0.313 -0.512 0.339 -0.734 1.000]
[0.015 -0.059 0.050 -0.379 0.820 -0.821]
[-0.371 0.553 0.574 1.000 0.149 -0.473]
[-1.000 1.000 -0.747 -0.709 0.982 1.000]
[1.000 0.898 0.043 1.000 -0.232 -0.770]
[0.198 0.591 0.446 -0.557 0.486 -0.673]
[-0.986 0.253 -1.000 0.641 -0.096 -0.367]
[-0.927 -0.733 -0.974 0.409 -1.000 -1.000]
[-0.551 0.285 -0.204 0.873 -1.000 1.000]
[0.659 1.000 -1.000 -0.345 -1.000 0.186]
[-0.774 -0.233 -0.189 0.203 -0.515 -0.232]
[-1.000 0.553 0.623 1.000 -1.000 -0.547]
[0.245 -0.986 -1.000 0.509 -1.000 0.523]
[0.557 -0.326 -1.000 0.304 0.897 1.000]
[-0.666 -0.815 -1.000 -1.000 1.000 -1.000]
[-0.255 1.000 -0.292 0.470 1.000 0.102]
[-0.746 1.000 -0.410 -0.681 -0.036 0.790]
[1.000 -0.591 0.802 1.000 -1.000 -0.299]
