#{"t_start": 1642424102.3641715, "env_id": null}
r,l,t
16.071455,284,7.561662
16.97074,257,14.467793
3.889006,68,16.955492
2.095964,72,19.68322
30.244088,500,32.462517
9.153358,178,37.588442
5.795466,97,40.818996
25.858812,283,48.376468
15.451357,167,53.376642
62.659353,500,66.993675
51.059252,500,79.770947
3.475836,90,82.8373
21.863081,500,96.32208
36.794192,500,109.035776
6.066363,99,112.291171
31.213116,500,127.663916
12.690967,337,137.208617
32.981798,500,150.120463
14.278412,457,163.185244
26.998995,500,177.073345
23.362504,500,190.149107
25.619522,500,203.288121
23.839972,500,216.400547
53.144904,500,230.338897
26.033444,417,241.355635
37.979072,376,251.92194
67.287904,476,264.683153
23.975415,500,278.961617
42.944079,500,292.733481
89.860051,500,305.566849
24.045063,500,318.366938
48.829563,311,326.799548
77.110072,500,340.618576
16.99354,209,346.505349
64.341319,500,359.307011
77.615503,500,372.097371
48.809635,500,386.404808
31.833649,264,395.7236
30.846933,232,402.266994
2.125466,67,404.773139
29.050066,500,417.624283
69.142484,500,430.534726
78.670609,500,444.922327
93.787768,500,459.255246
62.412635,500,472.406548
36.458192,500,485.245043
116.572956,452,498.426341
91.207777,500,512.819831
32.223996,500,525.815568
90.881686,500,538.749269
63.201826,500,552.698886
100.631662,500,567.176785
97.452209,500,580.284998
123.254846,500,593.175095
81.738656,456,605.828618
45.272202,500,619.787888
120.801291,500,632.923065
93.093195,500,645.725232
102.762892,500,659.251101
111.948015,500,673.172447
75.917718,492,686.562595
131.6183,500,700.147789
79.211513,398,711.163296
62.290405,500,724.478235
194.223691,500,739.307446
217.924679,500,752.445282
113.632735,500,765.686424
114.47014,500,778.704842
129.208179,500,794.76619
68.297475,500,808.628695
41.295362,500,822.300661
173.900143,500,835.310535
66.895723,500,851.29201
150.352949,500,864.647247
86.371854,500,877.872606
82.079191,500,890.818933
120.544091,500,905.418786
45.107473,500,919.024708
52.322771,500,932.752365
46.025055,500,946.222742
180.380056,500,960.559399
57.19426,500,973.583343
69.093878,500,987.203402
134.32542,500,1000.693613
105.95975,500,1017.763804
157.208228,500,1030.93839
38.439141,500,1044.876554
171.045565,500,1058.010661
171.417861,500,1073.261625
80.532397,500,1086.401055
42.518436,500,1099.706255
124.019398,500,1113.47555
84.367212,500,1129.51825
44.128314,500,1143.565383
92.98445,500,1157.554385
53.125946,500,1170.576402
50.804523,500,1187.046485
25.834078,500,1200.518761
44.257662,500,1213.808625
108.982793,500,1226.862157
53.316913,500,1240.113612
95.834073,500,1255.83404
80.798548,500,1269.745426
121.749384,500,1282.894944
43.174893,500,1296.987637
69.723846,500,1313.860946
150.134642,500,1327.262098
11.123682,89,1330.315566
51.657363,500,1344.695989
230.012307,500,1358.281124
5.914155,54,1361.795878
106.940144,500,1375.767685
279.768224,500,1389.171961
348.183406,500,1402.507396
309.296996,500,1415.861225
188.483635,500,1430.718899
164.703279,500,1444.130086
264.647744,500,1457.246303
59.211174,500,1470.529398
173.999505,500,1486.668383
80.16355,500,1500.765432
183.708109,500,1514.443929
154.089645,500,1527.865073
101.973987,500,1542.632102
136.205018,500,1556.643718
164.159702,500,1570.048561
99.444394,500,1583.983061
190.830863,500,1599.397442
70.430881,500,1614.582021
229.29585,500,1628.10281
86.187053,500,1641.816438
127.437084,500,1656.432563
128.62375,500,1670.05012
214.414053,500,1684.110129
63.847681,500,1697.884285
145.10175,500,1713.962354
173.25845,500,1727.701273
198.304745,500,1741.275187
101.49786,500,1754.734366
83.698373,500,1770.378533
122.294948,500,1783.701713
109.792488,500,1797.017587
240.740586,500,1810.524217
84.407648,500,1825.977594
113.534477,500,1840.746964
184.672025,500,1854.227344
101.039698,500,1867.648479
168.910309,500,1884.19063
174.770439,500,1897.976171
88.830606,500,1911.5953
122.598556,500,1925.407502
250.829683,500,1943.3904
320.077599,500,1957.236031
164.695864,500,1970.792311
184.812972,500,1984.304866
154.330138,500,2001.04891
138.655628,500,2014.706832
181.608844,500,2028.553433
180.298599,500,2042.22418
105.610927,500,2055.791158
74.409829,500,2073.120426
133.643053,500,2086.615613
112.555142,500,2100.759906
190.790968,500,2114.262441
228.637558,500,2130.219338
381.815009,500,2143.784888
144.100583,500,2157.377544
163.647617,500,2171.078434
272.612863,500,2188.678701
143.858659,500,2202.15295
179.046151,500,2216.093562
249.780562,500,2229.927975
216.270035,500,2244.916646
216.884037,500,2258.343127
