#{"t_start": 1642441969.7425811, "env_id": null}
r,l,t
34.2088,1000,25.26336
33.297502,1000,51.05767
33.671451,1000,79.111224
18.011433,1000,104.38167
52.607974,1000,133.19148
24.351647,1000,159.246749
47.044864,1000,185.478893
52.77353,1000,210.014117
49.89749,1000,238.783518
23.146315,1000,264.02881
27.988658,1000,291.213257
15.285909,1000,315.941777
16.174871,1000,344.958248
30.561173,1000,369.812501
40.921232,1000,398.424489
25.409057,1000,423.795446
38.560963,1000,450.278287
18.134755,1000,475.420215
24.939114,1000,501.886359
50.800945,1000,527.069568
21.415589,1000,554.830726
17.687297,1000,579.801124
22.888397,1000,606.89462
29.868223,1000,631.508198
16.197613,1000,659.62251
45.868687,1000,685.71034
37.392475,1000,713.62132
31.463177,1000,738.930876
27.001653,1000,767.195542
18.368004,1000,791.898771
17.570534,1000,820.135142
26.997542,1000,844.813792
16.225336,1000,875.408779
48.270181,1000,901.243333
20.375029,1000,928.103709
18.753354,1000,953.642597
32.829282,1000,980.877074
45.252356,1000,1005.848472
32.278703,1000,1032.552956
18.119366,1000,1057.797019
30.86973,1000,1086.469369
20.91084,1000,1111.57013
43.812443,1000,1136.570033
50.846183,1000,1164.338417
32.986374,1000,1189.570043
20.224869,1000,1216.911604
38.852842,1000,1242.284333
33.187703,1000,1271.660665
31.683749,1000,1298.660966
28.646722,1000,1325.175097
46.750603,1000,1351.705046
29.869811,1000,1381.175173
31.352151,1000,1405.991203
48.019328,1000,1432.771055
39.627267,1000,1458.723136
31.935917,1000,1485.512812
25.510508,1000,1510.697168
30.085755,1000,1538.309726
31.131518,1000,1563.939157
39.117957,1000,1591.211776
30.018918,1000,1616.37108
32.054762,1000,1643.795793
33.953143,1000,1669.313978
27.68696,1000,1697.162116
23.193415,1000,1722.597067
28.444621,1000,1748.870357
35.070883,1000,1774.775208
20.258779,1000,1802.117881
21.680551,1000,1827.211258
14.462231,1000,1855.537089
25.256549,1000,1881.317703
28.097634,1000,1907.633491
19.409814,1000,1935.012698
13.372968,1000,1962.004109
18.924105,1000,1987.309702
19.718848,1000,2014.325278
19.504897,1000,2039.685195
17.962326,1000,2068.04231
50.462329,1000,2093.553186
45.966686,1000,2119.899217
20.790827,1000,2145.386814
37.185895,1000,2171.278384
20.377052,1000,2197.475672
47.728778,1000,2224.429037
30.718382,1000,2249.4903
30.35687,1000,2274.574278
12.114231,1000,2302.407464
15.284147,1000,2327.97592
26.774481,1000,2355.516506
40.729627,1000,2381.451688
37.551587,1000,2409.13318
39.484695,1000,2434.876145
15.110545,1000,2463.937739
20.675487,1000,2488.493619
45.515333,1000,2515.669015
15.630932,1000,2540.730217
22.750119,1000,2567.650259
20.481649,1000,2593.117891
42.545131,1000,2619.297348
26.444221,1000,2645.03677
25.928117,1000,2671.250309
24.655988,1000,2696.595073
36.44691,1000,2725.486281
26.206769,1000,2750.460441
21.90338,1000,2778.376195
20.996891,1000,2803.144095
20.786778,1000,2829.533773
22.460534,1000,2854.214376
24.182168,1000,2880.710609
46.186141,1000,2906.21228
39.612489,1000,2932.839382
15.449222,1000,2958.54755
12.287076,1000,2985.556349
22.086659,1000,3010.660394
37.035176,1000,3039.878029
44.615817,1000,3065.254407
17.067389,1000,3091.544061
23.008045,1000,3117.313396
14.310002,1000,3143.257277
13.27096,1000,3169.098317
15.175859,1000,3196.01599
39.985203,1000,3221.580154
38.118997,1000,3248.927159
23.01438,1000,3274.024999
39.573295,1000,3303.09335
23.508645,1000,3328.343393
22.738405,1000,3355.548
43.6968,1000,3380.944668
17.179387,1000,3407.749768
19.643252,1000,3434.210303
36.949933,1000,3459.948441
47.95291,1000,3488.556298
21.714984,1000,3514.825855
22.503389,1000,3542.077123
29.568476,1000,3568.820905
17.182737,1000,3595.031375
38.122528,1000,3621.519922
24.534559,1000,3649.855946
35.150618,1000,3677.033887
21.738284,1000,3703.848029
32.541861,1000,3728.96314
18.413219,1000,3755.73315
28.961924,1000,3780.899909
46.378552,1000,3809.220733
29.623447,1000,3835.678967
56.976091,1000,3862.78886
50.237101,1000,3888.477006
15.291409,1000,3914.869263
13.166543,1000,3939.366327
16.016922,1000,3966.321555
27.970913,1000,3991.751858
26.339072,1000,4017.814554
48.716534,1000,4043.047703
28.043297,1000,4071.828931
20.570589,1000,4097.59562
26.340756,1000,4124.190854
31.564472,1000,4149.033404
21.928016,1000,4174.96533
20.656242,1000,4200.420365
20.378406,1000,4227.090256
35.093809,1000,4253.736973
29.700037,1000,4280.100832
29.558115,1000,4306.000371
54.322255,1000,4332.622123
54.350782,1000,4357.734541
24.123335,1000,4384.889857
14.950017,1000,4410.012091
51.632335,1000,4438.694227
35.824129,1000,4463.835355
23.688267,1000,4492.633342
42.526496,1000,4518.50854
55.25233,1000,4543.638747
10.430172,1000,4569.575776
29.075986,1000,4594.397069
19.565135,1000,4620.553191
33.976708,1000,4647.558106
31.575768,1000,4673.882413
32.927804,1000,4699.946342
30.314321,1000,4728.046486
34.773332,1000,4752.975705
26.114538,1000,4780.948368
18.530605,1000,4806.073012
39.935977,1000,4833.646134
38.972325,1000,4858.537347
15.940947,1000,4884.800855
30.025222,1000,4909.601102
24.76862,1000,4938.303752
21.778823,1000,4963.281592
31.146532,1000,4991.246193
58.540118,1000,5016.418617
21.836049,1000,5043.860163
15.263255,1000,5069.107514
23.36954,1000,5097.702593
21.582204,1000,5123.600095
60.545396,1000,5152.635516
32.52384,1000,5177.804314
25.428216,1000,5205.86933
26.251353,1000,5230.961344
45.278522,1000,5258.334137
18.559484,1000,5283.632856
43.073648,1000,5312.281661
55.61198,1000,5337.899075
16.259644,1000,5363.953402
19.084578,1000,5390.026364
19.897279,1000,5417.671148
45.263843,1000,5442.953402
35.609147,1000,5470.192003
34.294147,1000,5494.997374
33.534059,1000,5522.86569
40.023192,1000,5548.001863
18.941475,1000,5574.002286
21.289629,1000,5600.405342
16.920613,1000,5627.019696
25.410388,1000,5651.673617
33.368973,1000,5677.36622
34.585779,1000,5704.952899
14.646959,1000,5730.736051
18.897387,1000,5759.169718
37.324795,1000,5784.622313
30.207953,1000,5811.403884
20.162674,1000,5836.297888
16.809724,1000,5863.026786
27.751958,1000,5888.524721
28.189768,1000,5916.184837
35.641208,1000,5943.268868
19.530817,1000,5970.419827
21.239459,1000,5995.774511
52.873192,1000,6023.221835
56.095583,1000,6048.098151
39.679366,1000,6074.867827
21.165687,1000,6100.109731
35.411305,1000,6126.792758
53.601166,1000,6152.441353
47.983564,1000,6179.801807
21.610778,1000,6204.677761
43.406556,1000,6231.16392
53.114249,1000,6257.299227
26.1387,1000,6283.007387
54.21425,1000,6308.767292
34.672175,1000,6335.672766
22.306965,1000,6362.409582
28.047868,1000,6388.610153
25.804003,1000,6413.603032
41.475336,1000,6439.88975
30.00528,1000,6464.720258
18.432717,1000,6491.067665
25.181159,1000,6516.499654
20.34841,1000,6542.69949
27.172607,1000,6567.79378
13.806528,1000,6595.704252
34.485924,1000,6621.300089
35.060065,1000,6647.268896
25.38639,1000,6674.23479
22.769997,1000,6700.599527
30.676878,1000,6725.922464
40.44437,1000,6751.654278
35.348838,1000,6779.784061
55.50537,1000,6805.662473
24.455667,1000,6834.392112
34.39515,1000,6860.000777
21.430414,1000,6886.556677
20.601609,1000,6912.029506
