#{"t_start": 1642424126.2286503, "env_id": null}
r,l,t
-0.751584,5,1.096462
4.082411,84,4.031963
-0.210499,10,5.21098
-4.173915,23,6.85498
0.076434,29,8.506191
0.396854,18,9.890074
3.396673,65,12.385819
16.954258,33,14.144354
21.379826,39,16.027357
0.412466,122,19.932818
0.2148,22,21.412191
0.44891,22,22.900384
0.133118,13,24.183414
0.056289,23,25.677544
-0.524869,7,26.902256
1.440326,35,28.692385
-0.469041,8,29.841218
-0.17229,14,31.129949
-0.227228,15,32.442578
6.996512,59,34.819896
6.708127,87,37.972333
-5.109322,19,39.410674
0.490011,41,41.411696
-0.271122,23,42.920987
-0.748812,9,44.140679
0.205963,18,45.519302
-0.72928,46,47.713961
0.212515,52,49.999532
-0.272324,15,51.319896
-4.11938,45,53.378344
-0.630876,6,54.462588
-9.338481,47,56.700287
-3.426155,26,58.308882
0.783299,23,59.822795
-3.690933,30,61.531339
65.373979,57,63.90765
0.730925,41,65.841682
-0.788696,109,69.537598
-0.417771,18,70.997895
-0.354169,48,73.330684
0.207128,14,74.623125
-0.582552,12,75.848975
3.270046,31,77.684665
5.366171,40,79.923134
7.860964,68,82.584036
-0.161944,11,83.816124
10.325583,93,86.993207
-0.518929,12,88.229695
0.131937,58,91.729644
-0.618485,7,93.132682
-0.434694,24,94.796342
-7.603293,42,96.830742
-5.089124,36,98.838548
1.921472,29,100.652538
-0.574569,18,102.034571
0.221129,12,103.403507
0.727886,13,104.68736
3.809854,36,106.542508
-5.656892,30,108.265574
-0.314401,15,109.5818
-0.096065,23,111.081398
-19.074928,41,114.063549
0.31578,22,115.521332
1.533157,27,117.23085
-1.674534,23,118.777235
1.982312,23,120.292347
56.561998,48,122.412338
0.466917,21,123.878905
4.487595,70,126.605571
1.736528,31,128.297604
2.80974,46,130.362681
1.891679,29,131.995667
-0.377751,21,134.151214
-7.136143,44,136.699309
-5.450349,22,138.332099
-0.509594,11,139.563764
1.644065,14,140.886446
-1.593926,27,142.502636
0.93671,37,144.36463
-0.464741,17,145.869102
0.838578,32,147.599397
-0.010767,18,148.986587
-0.291716,14,150.300907
0.014759,14,151.597462
-0.465646,22,153.085112
-0.504214,14,154.394618
-0.323402,15,155.712119
-0.467195,17,157.067362
-0.337886,6,158.302067
-0.153693,10,159.504225
-0.518285,55,161.863586
-0.611877,22,163.339532
-0.315524,21,164.797682
-0.332165,21,166.364793
3.243356,41,168.311563
3.185698,46,170.391288
1.006455,24,171.943226
-0.066334,10,173.168601
3.102763,37,175.020266
-0.237887,21,176.588763
-0.441291,16,177.928863
-0.639207,6,179.026498
4.41322,65,181.576382
-0.466745,10,182.771949
-0.189311,14,184.061026
5.557407,119,188.234462
2.225138,44,190.424415
-0.022429,10,191.638208
-0.612302,14,192.943211
1.115129,16,194.275394
-0.136592,16,195.745464
0.122352,18,197.186388
0.08204,21,198.645849
-0.536721,9,199.82035
1.447891,24,201.359228
0.736324,40,203.273629
1.865708,46,205.460523
0.132159,25,207.014231
0.328249,16,208.356223
-0.69385,7,209.472983
0.797071,21,210.931363
-11.230667,37,212.821908
-0.222558,19,214.350433
-1.084557,39,216.268231
-0.057123,21,217.724295
1.540814,16,219.059755
12.254292,29,220.715857
1.699996,16,222.172597
1.139252,69,224.806832
7.092854,51,228.030545
2.241905,61,230.617681
1.383502,20,232.037534
0.436978,31,233.757919
-0.354824,17,235.348878
-1.95679,35,237.154475
-0.691235,5,238.226436
-0.094575,10,240.498624
-0.885843,15,241.854931
0.680532,14,243.580201
4.740661,48,246.061145
-0.550241,12,247.302068
2.825483,73,250.018723
-0.158242,12,251.264293
0.534788,18,252.643784
2.10017,91,255.902515
1.443318,23,257.405923
1.088744,19,258.818115
-4.402164,59,261.237922
-0.736248,11,262.463902
0.944571,35,264.309705
-9.118622,82,267.473984
0.768265,22,268.981396
0.329527,15,270.351416
1.863683,54,272.648561
2.470209,25,274.23138
3.72833,71,276.970764
-0.493667,32,278.739243
7.850315,84,281.754234
3.924736,27,283.368129
-0.537353,16,284.717536
6.8388,87,287.794442
-0.655031,50,289.961403
-0.082177,15,291.290289
1.009608,56,293.606128
2.222564,25,295.288392
-1.073874,65,297.937293
1.292902,23,299.45448
0.715156,23,301.103167
-5.439418,28,302.758899
1.105638,25,304.425723
-0.237875,30,306.126153
-0.100378,20,307.565335
0.870933,47,309.665109
-0.588513,8,310.812636
-0.443117,21,312.270483
-0.178674,15,313.682714
-0.218258,20,315.119667
0.554715,16,316.465214
33.860306,57,318.835871
3.294022,36,320.986087
-0.777614,7,322.102428
-3.305485,22,323.723254
0.071127,12,324.988681
-0.484684,55,327.291958
-3.338809,31,329.011946
0.585178,32,330.737237
1.052338,28,332.476323
-0.356134,23,334.030421
0.545961,17,335.406032
-0.828475,8,336.563025
-1.413234,32,338.303534
1.642866,34,340.09227
-5.009202,35,342.026801
-0.590316,11,343.250191
0.284824,12,344.533369
0.655921,23,346.052831
1.042999,20,347.483494
0.121912,12,348.713169
2.623886,35,350.6489
0.143661,9,351.897506
0.084535,38,354.107333
1.331237,30,359.015561
