#{"t_start": 1642441937.7980955, "env_id": null}
r,l,t
0.798093,49,2.148388
1.025807,117,6.01298
41.587871,139,10.431615
-4.154041,77,13.446895
0.838979,56,15.728308
2.701501,255,23.557179
0.819456,58,25.907228
0.346173,39,27.800981
1.179548,144,32.447663
0.427385,101,36.150413
52.949926,118,40.516673
-2.99171,140,45.098213
34.186538,89,48.403248
0.532567,110,51.926655
-6.597096,257,59.822815
0.351792,51,61.984287
8.815449,105,65.643206
46.403598,121,69.682736
82.62392,312,81.605585
35.966339,153,86.834226
1.915793,84,90.332939
-5.123598,220,97.31467
0.178126,37,99.207088
-1.303946,68,101.900771
1.994945,180,107.881746
2.950777,101,111.517595
-3.484587,68,114.83565
23.52958,278,123.626787
-4.177328,123,127.803416
6.205226,78,130.725587
-2.308655,42,132.872405
-0.844337,107,136.68696
-3.021246,90,139.974467
0.477854,182,148.481998
0.089288,32,150.210019
-1.954152,139,154.892176
60.306479,117,158.97959
10.183661,157,164.391745
-2.194999,125,168.831966
1.426691,199,174.556029
-3.841155,132,179.042347
0.310047,132,183.686079
1.042369,106,188.149699
-0.501273,83,191.309
-2.600052,177,197.107836
0.884475,67,200.064784
2.331342,162,205.434981
2.05585,51,207.589004
57.134403,122,212.185457
33.214771,101,215.706995
-1.697906,118,221.222992
50.51142,145,226.206986
66.10253,207,233.063622
-1.986504,91,236.377993
-1.277147,123,240.960044
11.222014,148,246.573386
32.653145,131,251.794347
55.874761,91,255.38552
6.259501,106,259.514066
1.627254,129,264.053678
-0.470141,42,266.073555
14.62588,54,268.425215
100.835554,148,273.337893
0.030894,90,276.543074
59.687984,99,280.223749
5.903649,126,284.727095
0.574967,118,288.907952
-6.218266,239,297.643117
100.788627,209,305.683489
1.292102,49,307.792693
-0.544476,167,313.734835
100.924897,210,321.475599
63.726143,96,324.934236
93.178884,102,328.89492
0.275166,88,332.231776
60.22824,77,335.225303
-3.356195,79,338.525158
0.488546,159,343.76895
1.840727,75,346.53995
-1.261357,140,351.060715
3.483971,74,353.857251
117.649779,85,358.106512
96.142958,145,363.304282
-8.104323,196,369.631818
16.364114,121,377.75462
-8.2624,196,384.133189
12.510601,107,388.204273
21.180513,108,392.184729
1.920582,68,394.776174
-2.500114,33,396.616089
-14.009662,286,405.771693
-13.387949,350,417.219274
103.262721,133,421.782614
50.747522,134,426.648862
10.863894,133,431.384826
6.034901,211,438.20625
3.218309,77,441.143449
67.829791,268,451.122672
44.279799,88,454.586509
106.939775,500,470.106503
20.241772,252,478.050357
113.787819,314,489.375204
114.703619,428,502.220394
-6.156539,321,512.493596
22.545476,125,518.098904
121.684173,452,532.631769
-1.358898,144,537.634907
119.579054,289,547.060709
67.203007,500,562.528659
80.944196,500,578.220187
5.538209,402,592.511509
42.267043,275,601.620389
63.385071,500,616.929366
-10.28793,500,632.510279
89.586706,500,650.227301
133.375759,500,665.441465
146.053194,462,680.490445
6.675225,53,683.110039
27.533884,500,698.40248
105.146563,500,715.028329
62.105984,500,730.556464
40.93173,500,746.403391
110.080646,238,754.163577
-7.591466,500,768.882584
142.429916,245,777.219709
96.706692,500,793.953337
88.662752,500,809.636382
98.770605,500,825.299811
104.379311,304,835.187866
101.929299,500,853.530869
130.958187,500,869.423841
119.552961,500,885.13588
124.012841,500,904.508313
92.552389,500,921.598612
146.004076,142,926.549844
146.029802,391,938.680684
120.804938,500,953.739634
101.166267,169,959.553807
114.480536,500,974.685457
136.942678,191,982.845113
130.058362,500,998.674758
108.894793,500,1014.850343
71.3096,500,1030.183976
141.64368,150,1035.41652
93.697188,478,1052.045439
132.857982,500,1067.293753
141.985756,154,1072.699223
143.937138,172,1078.549651
65.256774,394,1090.338132
138.01711,258,1098.788513
78.775331,500,1117.470597
145.244644,285,1126.712584
62.691774,500,1141.956995
139.08143,500,1157.885783
94.143659,500,1174.218645
136.740737,277,1184.83826
92.974126,500,1201.499039
141.377871,190,1208.114108
127.40546,500,1223.971232
139.735615,282,1233.320651
120.523555,500,1249.395916
142.214133,340,1261.467393
147.890542,209,1268.392622
112.00207,500,1286.872686
138.416312,473,1301.942158
87.210235,104,1306.379761
142.033352,134,1311.458103
132.674161,391,1324.868124
145.910703,168,1330.685418
140.707183,230,1338.313476
131.739197,500,1354.493981
144.187771,336,1365.56189
144.295739,186,1371.693931
99.192017,500,1387.288623
144.072102,258,1400.19202
141.732695,284,1410.169689
141.554052,480,1425.047887
142.532825,135,1429.976065
137.4629,447,1444.270158
146.468461,166,1449.958121
132.854263,394,1463.954978
148.335089,232,1471.481684
89.531681,44,1474.110756
144.973473,500,1489.269464
145.359474,254,1497.529692
