#{"t_start": 1642441915.1918614, "env_id": null}
r,l,t
11.628901,500,12.689613
9.287813,439,23.815117
15.4099,500,36.562516
6.757131,500,49.280285
14.848622,500,63.49202
9.794876,500,76.509074
19.148123,500,89.246
16.171774,500,103.297836
15.672693,500,118.927099
28.549392,500,131.586462
30.025595,500,144.552449
13.795137,500,157.371663
24.68987,500,173.770778
18.386348,500,186.440237
26.999911,500,199.590354
23.558974,500,213.194742
15.163116,500,227.530949
28.554355,500,240.29903
33.146328,500,253.280458
11.900146,500,265.997426
12.755201,500,280.816348
41.898925,500,293.695535
20.129112,500,307.096549
26.571822,500,321.167367
61.223407,500,336.643352
65.076831,500,350.438752
14.674854,500,363.551919
19.25942,500,376.659319
28.146258,500,391.753038
43.001986,500,407.516971
47.691866,500,420.975456
77.908762,500,435.31024
20.228062,500,450.30748
42.425201,500,463.838949
49.199596,500,477.306239
17.995874,500,490.823931
16.30078,500,506.49619
63.424726,500,521.058995
109.44325,500,535.19358
51.372107,500,549.453254
88.990504,500,563.156166
14.633671,500,579.599591
22.990606,500,594.535644
13.870726,500,609.516554
24.159354,500,623.23268
19.935819,500,638.371344
70.403505,500,652.36682
30.154897,500,667.144054
105.563922,500,681.972252
46.116557,500,697.69458
10.39909,500,713.192653
82.919699,500,728.060472
16.97878,500,743.072235
55.696592,500,759.118172
57.71172,500,773.705269
158.770855,500,788.247315
99.845054,500,802.675804
61.772071,500,818.913691
104.068055,500,833.715314
23.480818,500,848.295945
18.711248,500,862.85674
40.065697,500,879.061363
22.384063,500,893.660197
21.980342,500,908.305756
34.606666,500,925.1715
62.746651,500,942.189479
83.532037,500,956.873782
34.292802,500,971.170567
22.11284,500,985.931801
62.20295,500,1002.641262
19.585338,500,1017.926922
18.606615,500,1033.413031
30.381981,500,1048.508817
66.290288,500,1065.138092
56.653412,500,1080.770885
90.988947,500,1096.05317
91.801213,500,1111.352655
113.37513,500,1127.92127
17.676992,500,1144.470517
68.961716,500,1159.420922
120.959758,500,1175.679607
42.194074,500,1190.733264
146.464323,500,1209.594508
61.906019,500,1224.782856
21.655743,500,1239.807022
76.890221,500,1255.385992
75.45617,500,1273.221679
72.979097,500,1288.57471
30.588211,500,1305.308489
104.048731,500,1321.039245
78.857395,500,1338.400174
121.764742,500,1353.867106
31.471784,500,1369.111147
77.816079,500,1384.236403
35.54333,500,1400.836937
59.341252,500,1417.652552
76.341574,500,1433.504078
68.402613,500,1448.833656
57.587928,500,1465.424305
95.320859,500,1481.607957
54.054894,500,1497.912326
32.470446,500,1513.183523
79.117654,500,1531.694512
75.55861,500,1547.225291
43.452449,500,1563.295125
