#{"t_start": 1642156581.476101, "env_id": null}
r,l,t
0.047823,15,1.478716
0.252914,22,3.120468
1.212719,97,7.102932
1.719328,34,9.220241
1.608689,138,14.493077
2.851292,126,19.272541
3.375738,219,27.064739
1.956342,72,30.314393
-0.000623,12,31.653461
-2.912989,43,33.986441
0.303208,20,35.581939
0.364081,19,37.135541
0.292223,30,39.145327
3.643011,203,46.596454
-0.143142,8,47.812173
12.72709,46,50.195244
1.947465,82,53.884362
-0.132503,12,55.228586
-0.27056,6,56.393247
0.060257,28,58.21621
8.874362,525,75.627467
-1.401202,50,78.294254
0.066338,13,79.695772
0.091067,19,81.407426
3.174068,96,85.58333
0.117055,52,88.650749
0.724441,52,91.363624
0.150218,21,94.912537
0.436042,23,96.626911
9.582589,63,100.487238
1.369965,35,104.803082
0.240621,55,107.877733
2.164256,92,111.754477
0.818245,125,116.99373
1.207384,29,118.989461
0.005476,16,120.47928
-0.075221,13,121.856131
0.421742,30,123.76642
0.349888,24,125.472029
-0.07201,9,126.845946
0.366217,19,128.42122
-0.010773,11,129.743356
0.651246,53,132.357615
-0.20674,8,133.693594
0.03275,13,135.087183
0.109682,32,137.079125
-0.201874,10,138.419395
-0.049152,12,139.76226
0.152299,19,141.453408
-0.217214,7,142.66998
-0.1753,10,143.954628
0.198697,18,145.482676
4.762229,62,148.539003
0.392475,27,150.342767
-1.49027,38,152.550424
0.011325,21,154.169599
0.984345,26,155.954748
-0.060672,37,158.195258
0.87904,76,161.592324
-0.011697,35,163.657226
-0.094442,15,165.092748
0.313518,18,166.79687
1.647855,88,171.377273
0.669651,45,174.329955
3.133522,115,179.444906
0.216443,28,181.75002
0.253482,27,183.685018
-0.223068,7,184.874506
2.566901,149,190.574605
11.832457,87,194.571372
-0.161098,22,196.364419
5.000436,86,202.790805
-0.513865,92,207.876891
-0.242757,13,209.249755
0.012735,19,210.812589
0.285775,48,213.360677
-0.163607,14,214.789183
-1.965737,37,216.959118
0.306847,23,218.654343
0.471188,26,220.555787
0.663599,22,222.215332
-0.075559,9,224.816693
-0.057927,30,226.711764
3.795009,130,232.44645
-0.114355,14,234.217343
0.999178,65,237.230984
3.81488,59,240.084517
23.932567,83,244.394974
0.043944,17,247.992669
0.670116,33,250.236106
2.079294,62,253.148518
1.204687,27,254.958436
-0.019543,16,256.547306
0.114991,21,258.193697
2.597687,73,261.482343
5.199177,108,265.801591
0.580611,62,268.749086
1.089577,49,271.310928
-0.028179,11,272.634115
1.072244,38,274.905589
0.158908,22,276.587888
2.199923,72,279.814167
0.25848,44,282.162934
0.093851,13,283.667049
0.201929,23,285.390059
1.715741,256,295.152731
-0.087248,13,296.575257
0.822872,33,298.713626
-0.446931,348,310.919135
0.049747,11,312.271623
0.058107,19,313.947195
-0.235211,7,315.16473
0.032285,45,318.397162
11.225092,180,325.628065
0.176349,36,327.742836
0.353569,43,331.534031
0.082589,12,333.091872
-0.140415,14,334.86577
1.39769,53,337.526728
36.338367,51,340.11465
0.404215,39,342.311898
0.403372,17,343.922132
0.010975,33,345.950247
0.787887,90,349.684393
0.189671,38,351.834882
5.057354,210,359.283468
0.382376,42,361.701473
0.140576,19,363.277219
1.142474,30,365.192352
0.380325,45,367.562421
4.121232,72,370.912905
1.051377,37,373.032233
0.479177,19,374.599468
1.7265,59,377.408462
0.485355,123,382.722635
-0.201335,8,384.073021
-0.203348,17,385.76045
0.693664,51,388.785007
-1.4064,85,393.942516
0.252457,15,395.59529
-0.059385,13,397.030224
2.36443,88,400.710947
0.161273,17,402.231421
1.072574,47,404.671891
-0.217491,10,406.085861
0.507352,18,407.68925
0.212141,34,409.727063
0.209676,32,411.689474
8.561249,231,420.133039
0.291531,27,422.163332
0.421944,38,424.607545
0.62413,35,427.113461
0.824729,48,429.739088
1.85281,93,433.648316
-0.147981,14,435.090234
1.131094,45,437.483254
0.439121,63,441.264672
3.335983,40,443.520324
-0.014244,41,445.813612
0.139973,16,447.492634
6.731843,63,450.700462
1.855839,66,453.726551
0.111515,42,456.046681
0.1527,16,457.52858
-0.139325,21,459.293327
0.193754,21,460.936517
0.222094,22,462.649616
3.208558,81,466.282011
0.091925,31,468.298341
0.124883,42,470.597852
1.679546,70,473.783979
0.861973,64,476.875936
0.160608,24,478.623141
0.264267,13,480.008228
-0.161784,11,481.336013
1.571123,65,484.443208
0.009506,14,485.873156
-0.005034,26,487.678028
0.166426,18,489.535875
3.408509,131,495.558794
5.091928,107,500.352672
1.540016,53,502.977047
0.861992,47,505.423671
8.304206,39,507.636544
0.066355,26,509.551624
-0.021023,16,511.045788
0.344064,25,512.799846
-2.690126,114,518.456586
4.960117,181,525.58187
-0.273953,32,528.166841
-4.480457,49,530.817484
-0.615005,48,533.648654
