#{"t_start": 1642760968.7297788, "env_id": null}
r,l,t
364.550129,860,17.518901
271.806923,740,32.649738
1231.225982,898,52.266211
750.9424,1000,73.292039
403.088759,1000,94.406081
112.488415,779,110.298705
527.816454,1000,131.840126
459.346802,351,139.93127
131.812103,170,144.296751
34.326488,1000,164.386539
65.356267,1000,186.252993
432.312703,1000,206.271431
85.623414,461,218.315978
857.609871,1000,239.532811
299.440056,400,249.001603
56.389977,169,253.295257
1097.16755,1000,275.035893
2588.284093,1000,296.791908
991.178749,627,311.333905
1802.266204,540,323.35868
1612.206963,882,342.894279
2978.359306,930,365.603234
1339.941746,1000,386.864219
602.593686,592,400.062593
189.47647,565,414.38267
639.227169,494,426.052813
852.660914,322,433.452228
161.142177,502,445.042171
780.148839,613,460.006128
377.749855,348,468.483415
687.418385,547,481.661509
354.874468,332,490.124593
414.246747,309,497.199937
560.836888,350,506.358017
358.539441,367,514.889193
681.534856,505,526.469621
379.333473,338,534.342835
1176.234477,669,549.433209
1138.945694,1000,570.228846
718.828808,684,586.054442
770.577557,366,595.853861
1716.094912,659,611.836396
257.041703,418,621.326275
2557.218443,1000,643.478617
848.945241,793,660.225969
1436.341193,460,670.824752
886.890924,969,694.960318
852.682929,586,708.231196
571.240935,266,714.679843
1291.505241,1000,737.309984
1071.547997,1000,759.750476
1629.567692,428,769.997539
1571.223695,926,790.65415
2850.253656,877,810.71659
3947.534222,606,825.133058
2655.478289,1000,847.45812
1034.586509,538,860.13831
1879.528421,448,870.544656
1312.931307,531,884.02372
534.875262,331,891.557201
2055.772091,573,905.988003
733.809381,389,915.202699
598.763766,370,924.021875
350.063432,285,931.816811
679.878597,365,941.037542
2386.257145,461,951.858379
1300.494931,388,961.275825
807.488956,336,969.178603
2887.946635,548,983.427788
1690.22804,491,994.915203
2794.948838,574,1008.803478
474.24173,301,1017.207952
63.061091,60,1019.394966
1062.686338,557,1032.898184
2104.216361,472,1044.596978
883.995642,336,1052.802194
936.388298,300,1060.135382
2133.288857,407,1070.132774
1099.714364,517,1083.477219
1868.944125,663,1099.02617
648.413708,414,1108.823312
2383.038021,511,1120.71363
3468.855627,1000,1145.161166
4406.476159,1000,1168.16277
4442.570633,1000,1193.036515
1407.049383,664,1208.793888
4029.464797,1000,1232.256296
2131.410911,1000,1254.107295
1447.691393,1000,1279.506111
3486.318789,1000,1302.259798
1954.196122,1000,1325.563542
1027.407797,943,1346.627697
1349.933276,891,1367.764936
2236.150633,1000,1390.55887
2009.71291,905,1412.598638
508.656079,248,1420.512527
1428.518444,809,1438.486357
2449.761631,1000,1461.472868
4051.171674,734,1480.001998
2320.707716,1000,1502.593405
1521.250833,1000,1526.997485
2533.239916,824,1545.932825
2888.441099,795,1565.549346
3077.637518,994,1587.883366
3769.386609,1000,1611.614369
1730.373943,978,1633.841194
532.242386,391,1643.337537
2406.917768,723,1661.668507
1880.228653,882,1682.511922
3917.230626,1000,1705.592067
3425.76575,519,1719.880683
3076.278027,624,1734.835927
2110.522138,1000,1759.790993
2177.893059,1000,1783.019676
5416.240148,669,1800.399444
2842.583317,1000,1825.464384
6653.262604,772,1845.134832
3850.368675,1000,1869.590243
4883.03932,414,1881.235415
1826.001396,660,1896.602962
3116.945885,537,1910.838638
5870.527907,875,1933.533994
3682.255332,1000,1958.711191
3559.162325,486,1971.8162
424.397921,229,1977.824711
3327.290701,661,1993.877909
3972.590676,1000,2020.173001
2188.07022,411,2030.491421
5685.462853,1000,2055.4289
3960.134783,403,2066.07586
1070.002032,621,2084.255678
1576.07689,322,2093.217231
827.428008,676,2110.323853
3165.821469,339,2119.102209
4081.981145,317,2128.039496
668.675592,381,2137.843746
195.410787,184,2143.178034
2527.765119,267,2150.323497
554.730596,286,2158.22842
2580.081558,630,2175.784907
3553.956655,345,2186.731142
4017.18859,215,2192.878103
3193.003619,284,2200.26539
958.562557,268,2207.098621
762.929113,377,2217.163962
3678.012973,384,2227.658591
1346.919707,268,2235.161832
325.970443,150,2240.398676
4895.444262,575,2256.427735
1192.104329,146,2260.95263
2817.526714,350,2270.568279
510.167386,98,2273.66295
2024.576437,253,2280.526113
4064.745725,535,2294.379674
2926.369398,459,2308.019543
491.824642,271,2315.247963
5312.438825,572,2329.803125
2000.696535,285,2337.161304
413.851013,229,2344.735346
1891.163614,262,2351.67259
1876.197223,373,2362.151417
2851.815977,485,2374.856036
606.240292,312,2384.091868
3030.620045,446,2397.03326
3340.426493,476,2409.638009
4881.793549,396,2420.932818
1692.229265,502,2434.969706
1763.958839,352,2444.312081
2199.457934,497,2457.332182
4317.600725,475,2471.013166
3569.33338,483,2483.962547
5865.449014,1000,2506.924803
2884.28492,381,2517.938543
4107.183279,867,2542.08838
4108.982095,581,2556.973818
1055.897514,273,2564.033657
6762.47806,690,2584.222374
4483.81529,1000,2608.305233
4578.566611,405,2618.700859
5629.795248,775,2638.656813
3364.414432,380,2649.584193
5661.198581,525,2662.772069
3487.419277,619,2679.503939
1937.007754,256,2687.445537
4381.626623,626,2704.090703
5704.102352,519,2717.41412
3008.735482,298,2725.247456
5092.583104,1000,2750.664189
4312.92393,886,2773.893535
3599.690535,473,2785.967378
3289.797331,523,2801.06197
4590.59061,555,2816.296293
4862.689742,544,2830.634117
3913.063212,727,2849.496729
2973.708179,444,2861.28462
6502.278244,756,2880.545044
6834.271413,1000,2907.716493
3079.608834,459,2920.774662
4657.583622,467,2934.495056
2400.879601,523,2948.912266
1164.443233,357,2958.97535
1950.048737,276,2966.408548
2383.861382,276,2973.864837
3076.144182,483,2986.392991
4237.890597,404,2997.682343
3868.813264,494,3012.448934
5817.885722,313,3020.952254
4880.070672,346,3031.207096
3033.698113,258,3038.371106
1935.034264,344,3047.334563
4932.420387,407,3058.300941
2003.752396,294,3066.102871
2329.529635,442,3080.689245
4501.542404,548,3095.697095
531.168473,393,3106.950658
1695.435735,364,3117.806438
3476.53892,285,3125.538435
1593.445267,365,3136.276249
2012.923873,285,3144.041721
795.072236,273,3151.476016
2182.148611,244,3158.50575
5862.250633,343,3168.666092
3492.505014,679,3188.423263
3721.552731,315,3196.779127
