[0.242 -0.989 -0.588 0.718 -1.000 0.150 1.000]
[1.000 0.530 -1.000 -0.476 0.417 0.617 -0.253]
[-0.431 -0.182 0.039 -0.451 0.111 0.044 -0.772]
[0.197 -0.394 -0.796 0.955 0.959 0.453 -0.899]
[0.710 -0.405 -1.000 0.031 -0.588 -1.000 -0.760]
[-0.581 1.000 0.655 -0.825 -0.692 0.392 -0.182]
[-0.979 -0.349 -1.000 -1.000 0.113 -1.000 0.594]
[1.000 0.221 -1.000 -1.000 0.847 -0.644 1.000]
[-0.671 0.745 -0.157 -0.089 -0.071 1.000 -1.000]
[-1.000 -0.862 0.101 1.000 0.910 0.027 0.223]
[1.000 1.000 0.159 1.000 0.996 0.595 0.528]
[-1.000 -0.474 -0.053 1.000 -1.000 0.616 0.522]
[-0.114 0.386 -0.061 0.278 1.000 0.138 -0.205]
[-1.000 -0.225 1.000 0.470 -0.468 0.233 0.737]
[1.000 0.368 -0.456 0.896 0.233 0.898 -0.864]
[1.000 0.636 -0.408 -0.588 -0.166 0.562 1.000]
[-1.000 -0.530 -1.000 -0.685 -1.000 -0.236 0.189]
[-0.524 -0.587 0.745 -1.000 -0.339 0.851 -0.542]
[0.300 0.350 -0.485 0.275 1.000 -0.518 1.000]
[-0.458 0.033 0.987 0.432 0.397 -0.050 0.843]
[-0.996 1.000 -0.182 -0.250 -0.007 -0.569 -0.013]
[0.374 0.098 0.517 0.964 1.000 0.265 -0.504]
[0.474 1.000 -0.561 0.652 0.814 1.000 0.430]
[-1.000 0.868 -0.218 -0.179 0.792 -0.358 -0.533]
[0.012 -0.741 0.049 -1.000 -0.065 -0.096 -0.148]
[-1.000 0.555 -1.000 1.000 1.000 1.000 0.354]
[0.809 0.385 -1.000 1.000 0.027 -0.116 -0.405]
[0.332 0.647 -0.892 0.751 0.027 0.769 -1.000]
[-1.000 -0.326 1.000 0.257 -0.480 0.913 0.888]
[-0.397 -0.841 0.312 -0.886 0.947 0.409 -0.511]
[1.000 1.000 -1.000 -1.000 -1.000 0.477 -0.061]
[1.000 -0.221 1.000 -0.936 1.000 -1.000 -0.696]
[-0.320 1.000 -0.755 0.079 0.898 -1.000 0.367]
[0.476 -0.543 -0.601 -0.850 1.000 0.265 -0.961]
[0.455 -1.000 0.369 0.330 -0.923 -0.778 -0.617]
[-0.312 0.793 1.000 -0.314 1.000 -0.328 0.605]
[0.695 1.000 0.917 -0.240 1.000 0.242 -0.844]
[0.765 1.000 -0.237 0.765 0.652 -0.637 0.857]
[0.626 -1.000 -0.144 0.392 -0.808 -0.441 0.177]
[0.478 0.308 1.000 0.833 -0.745 1.000 0.699]
[-1.000 0.211 -1.000 1.000 -0.031 0.333 1.000]
[0.055 1.000 -1.000 0.994 -1.000 -0.335 -0.837]
[1.000 0.331 -0.012 -0.545 1.000 -0.996 -0.388]
[-0.740 0.654 0.107 -1.000 -1.000 -0.969 0.183]
[0.152 -0.120 0.543 -0.582 -0.289 0.054 -0.403]
[0.842 -0.165 1.000 -0.950 1.000 -0.368 1.000]
[-0.523 0.946 -0.420 -1.000 -0.961 -0.475 -0.200]
[-0.384 1.000 0.364 -0.681 -1.000 -0.983 0.560]
[1.000 0.560 -0.172 0.580 -1.000 -1.000 0.285]
[-1.000 -1.000 -0.284 -0.226 -0.567 -0.804 0.704]
[-0.779 0.842 -1.000 -0.991 -0.749 0.439 0.590]
[-1.000 0.202 0.949 0.661 1.000 -0.673 -0.488]
[1.000 0.222 -1.000 0.317 1.000 -0.664 0.196]
[-1.000 0.490 1.000 1.000 -1.000 0.510 1.000]
[0.478 1.000 -0.903 -1.000 -1.000 -0.658 -0.408]
[0.641 -0.353 1.000 -1.000 0.672 -0.689 0.202]
[-0.535 -0.245 1.000 0.430 -1.000 0.348 -1.000]
[-1.000 0.350 -1.000 0.185 0.792 -0.898 0.796]
[-0.708 -1.000 -0.083 1.000 -1.000 -1.000 1.000]
[0.471 1.000 -0.992 0.513 0.739 0.093 -1.000]
[0.451 1.000 0.204 1.000 -0.376 -1.000 -0.569]
[0.462 0.226 1.000 0.477 0.875 -1.000 -1.000]
[0.215 -1.000 -1.000 -1.000 1.000 -1.000 -1.000]
[-0.214 1.000 0.323 1.000 1.000 -0.257 0.826]
[-0.205 -0.251 0.691 1.000 -1.000 -0.683 0.685]
[-0.847 -0.454 -0.729 0.187 -1.000 0.327 -0.906]
[0.708 -0.168 0.644 0.592 -0.168 0.222 1.000]
[0.840 -1.000 0.812 0.379 0.782 0.982 1.000]
[0.603 1.000 0.097 0.374 1.000 0.010 1.000]
[0.572 1.000 -0.138 -1.000 0.397 -0.662 0.556]
[0.015 1.000 -0.406 0.830 0.157 0.238 -0.897]
[0.132 0.726 -1.000 -0.491 -0.681 -0.943 0.261]
[-0.428 -0.755 -1.000 1.000 0.433 -0.092 1.000]
[1.000 0.856 -0.315 -0.773 -0.660 -0.956 1.000]
[0.712 -0.848 0.790 -1.000 0.583 -1.000 1.000]
[0.560 1.000 -0.194 1.000 1.000 1.000 -1.000]
[-1.000 0.415 -0.872 0.643 -1.000 -1.000 -0.691]
[0.556 -1.000 0.397 -1.000 0.686 -0.468 0.485]
[1.000 -0.434 -0.895 1.000 -0.168 -1.000 -0.211]
[-1.000 0.223 -0.176 -0.327 -1.000 -1.000 -0.827]
[1.000 -1.000 -0.076 0.201 -0.185 1.000 0.657]
[-0.097 -0.765 -0.196 -0.982 -0.134 1.000 -0.888]
[-1.000 1.000 -0.765 -0.672 -0.678 0.731 0.405]
[-0.946 1.000 -1.000 -0.494 0.569 1.000 -0.449]
[1.000 -1.000 1.000 -0.959 0.367 -0.977 0.247]
[-0.723 0.412 -0.606 -1.000 -0.650 0.674 1.000]
[-0.633 -0.608 0.760 0.687 0.007 1.000 0.299]
[0.703 1.000 -1.000 1.000 0.426 0.941 1.000]
[1.000 0.765 0.089 -0.346 -0.647 -1.000 0.363]
[0.224 1.000 1.000 1.000 1.000 -1.000 0.021]
[0.295 -0.832 1.000 -0.412 -0.997 0.935 -0.025]
[1.000 -0.490 0.840 -0.546 0.753 0.297 1.000]
[-1.000 -1.000 -0.321 -0.355 0.025 0.166 -1.000]
[0.450 0.197 -1.000 -0.058 1.000 1.000 -0.259]
[-0.423 -0.212 -0.555 -1.000 -1.000 1.000 0.514]
[1.000 -0.705 -1.000 -1.000 1.000 0.737 0.250]
[0.222 0.471 0.630 -1.000 -0.682 -0.616 0.619]
[0.457 0.506 0.467 -0.737 0.936 -0.206 -0.627]
[0.545 -0.579 0.187 1.000 0.585 0.176 0.388]
[0.253 -0.344 -1.000 -0.726 1.000 -0.671 -0.551]
[-0.625 0.100 1.000 0.093 -1.000 1.000 0.708]
[-0.859 -1.000 -0.103 -0.028 0.234 -0.217 -0.038]
[-0.806 0.883 -1.000 -0.459 0.559 1.000 0.945]
[-0.264 0.711 1.000 0.783 -0.993 0.380 0.644]
[-0.276 -0.269 1.000 -0.122 0.589 -0.137 -0.113]
[0.616 -0.028 0.593 -0.699 -0.758 -1.000 0.921]
[0.466 0.276 0.267 -0.838 -0.682 1.000 -0.001]
[0.625 1.000 1.000 -0.498 -0.586 -1.000 1.000]
[-0.158 -1.000 -1.000 -0.023 -0.146 1.000 0.326]
[-0.471 1.000 -0.812 -0.439 -0.494 -0.417 1.000]
[0.732 1.000 -0.864 -0.435 0.198 -0.008 1.000]
[-1.000 0.236 0.193 0.515 -0.401 1.000 -0.309]
[-0.605 -1.000 -0.811 -1.000 -0.842 1.000 0.195]
[-0.722 0.102 -0.315 -0.894 -1.000 -1.000 -0.567]
[1.000 -0.299 0.301 -1.000 -0.330 1.000 0.432]
[0.641 -1.000 0.812 0.960 -1.000 -0.031 1.000]
[-0.711 0.851 -1.000 -1.000 -1.000 -0.326 1.000]
[0.564 0.637 1.000 -0.509 -0.131 0.361 0.739]
[-1.000 1.000 0.041 -1.000 1.000 -1.000 -0.232]
[1.000 1.000 -0.973 0.088 1.000 0.507 0.662]
[-0.488 0.487 0.675 0.784 -0.483 0.482 0.499]
[0.234 -0.062 1.000 1.000 1.000 0.475 -0.138]
[0.028 -0.824 -0.804 0.353 1.000 0.385 -1.000]
[0.431 1.000 0.738 0.144 1.000 0.594 1.000]
[0.732 0.030 -0.895 0.770 -0.252 -1.000 -1.000]
[0.398 -1.000 -0.546 -0.139 -0.550 -0.092 1.000]
[0.815 -0.977 1.000 0.635 -0.366 1.000 -1.000]
[-0.234 0.499 1.000 -0.121 -0.321 0.502 -0.085]
[-1.000 -0.564 -0.149 -0.225 1.000 -0.084 0.021]
[0.074 1.000 1.000 0.794 -0.284 0.734 -0.533]
[-1.000 -1.000 1.000 -0.109 0.275 -0.601 -0.936]
[-0.233 1.000 0.571 1.000 -0.583 -0.903 -1.000]
[-1.000 0.847 -0.935 -1.000 0.199 1.000 -0.002]
[0.419 -0.310 0.133 -1.000 0.446 0.134 -0.364]
[-1.000 0.368 -0.502 -0.855 -0.371 -0.929 0.441]
[-1.000 0.537 0.912 -1.000 -0.421 0.382 0.732]
[0.175 1.000 -0.627 -0.219 -0.040 -0.548 -1.000]
[-0.818 -0.038 -1.000 -0.092 -0.756 0.174 1.000]
[-0.211 -0.030 0.727 0.592 -0.422 1.000 -1.000]
[1.000 1.000 -1.000 1.000 -0.885 0.792 1.000]
[0.253 1.000 -0.556 -1.000 -0.835 -1.000 -1.000]
[0.582 0.173 -0.837 0.081 -0.208 0.016 0.318]
[0.284 0.013 1.000 -0.691 0.130 0.650 0.056]
[-1.000 0.552 -1.000 1.000 -0.512 -0.843 0.947]
[0.005 0.116 -0.906 -0.371 -0.611 1.000 0.288]
[0.181 -0.367 1.000 -0.812 -0.164 0.160 -0.446]
[-0.378 -1.000 0.588 -0.267 0.061 0.483 -0.156]
[1.000 1.000 -0.048 -0.041 -0.729 0.489 -0.652]
[-0.032 0.971 -0.156 -0.160 0.107 -0.002 -1.000]
[1.000 -0.103 -0.073 1.000 1.000 -0.535 -0.017]
[0.098 0.101 -1.000 -0.337 -1.000 0.156 -0.348]
[0.422 1.000 1.000 0.391 0.713 -1.000 0.145]
[-0.417 1.000 -0.986 -0.238 1.000 -0.567 -1.000]
[-1.000 -0.375 0.741 -1.000 1.000 1.000 0.156]
[-0.027 -0.301 1.000 -0.780 0.150 -1.000 0.162]
[-0.629 1.000 -0.095 -1.000 1.000 -0.878 -0.044]
[0.238 -1.000 0.415 -1.000 0.881 -0.113 0.528]
[1.000 0.322 -0.602 -0.120 -0.354 0.782 1.000]
[0.296 -0.477 0.714 0.861 -0.003 0.820 0.246]
[1.000 0.697 -0.449 -0.543 -1.000 -0.037 -0.736]
[1.000 -0.469 0.047 -0.952 0.538 0.727 -0.312]
[0.146 0.997 -1.000 -1.000 0.243 -0.280 0.250]
[0.672 0.698 -0.796 1.000 -0.505 0.307 0.516]
[-0.353 0.912 -0.266 -0.317 -0.764 -0.142 1.000]
[0.369 0.506 -1.000 -0.165 -0.454 -0.807 -1.000]
[1.000 -0.418 0.684 -1.000 1.000 -1.000 -0.393]
[-0.994 0.622 1.000 1.000 0.636 1.000 -1.000]
[-0.514 0.404 0.085 1.000 0.773 -0.846 -0.533]
[0.318 1.000 -0.982 -1.000 -0.428 0.315 -0.125]
[-0.306 0.642 -1.000 -0.509 1.000 0.762 0.512]
[1.000 -0.910 -0.862 -0.006 1.000 -0.635 1.000]
[0.075 0.290 0.608 1.000 1.000 -0.512 0.123]
[1.000 -0.126 -0.003 1.000 -1.000 1.000 1.000]
[-1.000 0.272 0.242 -0.637 0.923 -0.333 0.164]
[-0.953 1.000 -0.723 -1.000 -0.651 1.000 -0.698]
[-0.766 -0.649 0.996 -0.474 1.000 -0.821 -0.506]
[1.000 0.237 -1.000 1.000 -1.000 -0.322 1.000]
[-0.079 1.000 -1.000 -1.000 0.354 -1.000 0.247]
[0.240 0.507 -1.000 -0.937 -0.285 0.298 1.000]
[0.298 1.000 0.630 1.000 0.575 0.517 0.899]
[0.053 1.000 -1.000 -0.840 -0.377 0.573 -0.255]
[1.000 1.000 -0.472 -0.784 -0.908 1.000 -0.735]
[1.000 0.969 0.038 -0.498 1.000 -0.083 -0.543]
[0.368 0.610 -0.477 0.713 0.126 -1.000 -0.829]
[-0.116 1.000 -0.929 0.314 0.787 1.000 -0.019]
[1.000 -0.619 1.000 0.405 -0.651 0.036 -0.712]
