#{"t_start": 1642424122.7391503, "env_id": null}
r,l,t
-1.501675,5,1.105015
8.156715,84,4.057843
-0.420581,10,5.231261
-8.339541,23,6.875822
0.152716,29,8.51255
0.792919,18,9.88561
6.7866,65,12.403828
33.874847,33,14.15113
42.717194,39,16.041362
0.824113,122,19.947934
0.429174,22,21.428921
0.896928,22,22.939601
0.265972,13,24.201865
0.112466,23,25.693771
-1.048696,7,26.919749
2.877791,35,28.710284
-0.93715,8,29.855961
-0.344238,14,31.147564
-0.454005,15,32.454178
13.97913,59,34.788683
13.402931,87,37.895469
-10.208497,19,39.315526
0.979049,41,41.247766
-0.541706,23,42.754366
-1.496136,9,43.919978
0.411517,18,45.286041
-1.457111,46,47.513817
0.424608,52,49.763887
-0.544107,15,51.070785
-8.230579,45,53.140865
-1.260498,6,54.238566
-18.658417,47,56.474155
-6.845506,26,58.061381
1.565042,23,59.560517
-7.374536,30,61.270786
130.618132,57,63.62678
1.460399,41,65.563887
-1.575826,109,69.223055
-0.834713,18,70.614705
-0.707635,48,72.716725
0.413844,14,74.014341
-1.163948,12,75.454907
6.533598,31,77.483973
10.721686,40,79.39014
15.706317,68,81.996249
-0.323567,11,83.220246
20.630661,93,86.445118
-1.036828,12,87.682112
0.263612,58,90.008729
-1.235743,7,91.112259
-0.868525,24,92.778241
-15.191487,42,95.166872
-10.168141,36,96.992258
3.839127,29,98.612326
-1.147996,18,99.994194
0.441819,12,101.358768
1.454326,13,102.91589
7.612142,36,104.750899
-11.302551,30,106.44207
-0.628177,15,107.772485
-0.191938,23,109.275365
-40.935761,42,112.426487
8.77362,56,114.718439
6.995918,50,117.142554
-0.382407,25,118.699795
-1.386762,13,119.974497
1.419895,41,121.90405
0.996576,17,123.271649
0.138083,13,124.663927
-2.380795,31,126.380791
0.528577,59,128.733465
3.160626,21,130.179394
1.422203,24,131.710845
1.610665,22,133.191367
-13.881132,44,135.369706
-13.479511,27,137.892751
40.707971,68,140.663136
-5.745647,28,142.312737
1.138207,29,143.955985
0.845223,21,145.529475
-1.52856,6,146.656561
-1.202716,9,147.870022
0.040807,9,149.063932
0.544314,95,152.305051
-7.07835,44,154.327404
-1.42405,18,155.712388
-0.170251,23,157.219666
-2.418596,25,158.860797
1.805596,17,160.339867
1.066437,15,161.661397
