#{"t_start": 1642673259.0894773, "env_id": null}
r,l,t
33.340019,45,2.262781
26.428748,170,7.879362
17.126042,34,9.773999
383.767893,295,18.955418
262.262566,168,24.560102
48.9813,297,33.8292
54.219455,165,39.350101
14.881164,96,42.920256
74.525494,98,46.614121
8.480571,65,49.516314
56.922594,135,54.266026
78.218635,126,58.709649
59.242001,164,64.304486
-0.741301,25,65.951594
100.747832,143,72.104938
44.698878,377,84.454085
165.943625,249,92.472031
26.599423,94,96.020915
27.121445,47,98.27151
90.166753,108,102.206331
24.295353,56,105.516872
65.583587,93,109.251893
8.136955,47,111.539382
36.027293,383,123.217661
47.683748,119,127.522264
82.828758,296,136.892623
20.430798,177,142.821497
109.120693,237,151.309034
112.801859,175,157.140007
9.171104,82,160.399187
85.258537,374,172.005054
-0.156453,48,174.308665
12.854539,259,182.724775
161.550513,905,210.137248
34.261916,495,224.913544
39.832347,60,227.562489
55.586076,114,231.7608
49.766441,77,234.875647
110.006923,89,238.367457
7.585058,47,240.6447
26.352794,94,244.322652
44.248115,70,247.246134
24.424622,88,250.677362
16.113507,42,252.812624
32.710313,53,255.254506
32.761067,285,264.292051
4.729435,33,266.174726
144.999798,242,273.968905
24.621683,183,280.021775
36.7566,71,283.943563
92.193415,112,288.009496
31.531192,32,289.867133
91.078571,154,295.121273
14.87771,36,297.073908
5.61535,31,299.024349
12.419548,58,301.629994
474.680277,260,309.933707
64.790956,211,316.656719
1.542499,64,319.400432
14.469362,47,321.655332
22.707219,58,324.370342
15.119919,134,328.994355
51.055886,59,331.614697
6.371455,31,333.444875
32.62559,62,336.122699
8.236211,29,338.006708
736.318962,484,353.843454
48.308391,109,357.844563
93.746185,87,362.15131
35.573642,44,364.325863
124.786995,276,372.928385
826.411369,420,385.66771
341.028194,157,391.00014
24.314677,75,394.159497
102.448915,88,397.581408
78.417675,70,400.48426
136.39999,136,405.22259
349.892265,210,412.016773
396.16708,236,419.562488
114.69284,60,422.217089
94.819286,131,426.848966
53.618764,49,429.149672
48.662091,88,434.320964
141.444149,151,439.490667
6.170421,88,442.889652
141.85244,185,448.985231
64.870594,93,452.516542
18.525539,108,456.580457
122.344432,253,464.606433
323.351734,198,471.090801
139.170183,175,476.977603
84.87253,60,479.615832
52.202559,92,483.130957
49.38097,123,487.596473
7.582009,76,490.676094
25.414286,94,494.265368
22.708171,104,498.105999
82.040094,176,503.92739
428.083176,620,523.392947
167.138231,594,541.110903
429.953552,337,551.574294
337.145788,239,559.365483
409.107775,204,566.091678
10.038564,68,568.924065
49.774731,276,578.522513
439.707058,204,585.238392
96.802907,379,597.178015
141.361832,95,600.809191
975.094081,479,615.517627
1271.186528,897,642.635082
766.952063,586,660.257107
197.23523,393,672.563772
59.434961,253,680.682315
376.622224,245,688.514058
216.622679,97,692.207499
228.232263,325,703.2923
662.492164,324,713.443941
155.075397,79,716.708727
404.552965,313,726.564704
124.270914,130,731.148844
1095.720842,582,749.005453
453.100037,131,753.721825
240.453306,318,763.779571
692.315099,613,782.957787
22.64,54,785.442989
245.108088,244,793.423303
799.988076,606,811.930418
240.617123,166,817.630259
115.93424,49,819.971223
462.445825,387,831.882104
266.363118,390,844.895494
288.649278,293,854.286836
187.966121,596,872.178513
307.098256,567,889.201178
192.641213,180,895.238029
514.163915,210,903.088671
139.22614,359,914.93385
1397.967622,794,938.514991
270.560302,207,945.53162
16.510543,42,947.674449
217.45369,812,973.104425
71.270865,476,987.815263
246.189209,435,1001.441576
225.866961,195,1007.999577
108.509568,147,1013.202211
670.107222,336,1023.649115
863.33068,255,1032.798777
516.410283,642,1052.071293
1429.682097,699,1073.111327
922.648932,1000,1103.264363
663.07405,371,1114.925697
256.134604,272,1123.475456
1628.887599,1000,1154.323653
633.120855,1000,1183.645844
2220.014865,1000,1213.550128
92.395246,85,1217.795072
85.986904,132,1222.471649
127.303229,97,1226.116679
112.641588,180,1232.239347
402.063468,210,1239.100856
348.763624,265,1247.554559
29.632921,63,1250.265729
1153.804044,945,1278.412506
532.797219,574,1297.484874
1196.460356,1000,1327.181296
2666.261432,1000,1358.361913
1616.223622,709,1379.771119
154.780925,111,1383.854828
699.253814,1000,1414.255831
2224.993926,1000,1443.950076
1212.441606,1000,1474.314333
338.531912,183,1480.643764
1680.170524,1000,1510.259149
69.084159,73,1513.289979
1656.830753,1000,1543.808524
2098.448496,720,1565.260204
497.907593,420,1578.201362
2030.22943,1000,1608.977944
1035.350206,592,1626.925058
1586.81247,1000,1657.032201
2324.514509,1000,1687.90383
704.797858,230,1695.456468
338.51155,173,1701.300377
1629.467897,1000,1731.912004
1096.663288,1000,1761.888085
622.701189,178,1767.941788
1336.621583,1000,1798.636465
67.149263,75,1801.706895
2359.597896,1000,1831.747948
77.644969,54,1834.200277
114.544986,109,1838.19532
1493.526063,1000,1868.935477
59.901659,75,1871.970052
2586.882623,1000,1901.525712
1909.337056,1000,1932.304904
549.476286,227,1939.802805
