#{"t_start": 1642156622.147574, "env_id": null}
r,l,t
45.954168,10000,328.923087
85.373974,10000,668.778114
20.992173,1364,716.936663
67.672396,10000,1060.639166
42.080867,1302,1103.074882
70.664627,6196,1314.504132
67.438755,2789,1413.449224
9.859893,3119,1521.720216
26.35247,4759,1692.258141
25.272109,2737,1782.722207
47.484075,3538,1902.270629
35.396554,9829,2221.991058
88.998617,8395,2513.585061
41.035549,2928,2617.180921
27.214567,3582,2744.672225
15.641438,1462,2794.407097
310.79234,6790,3035.771472
151.247342,10000,3367.677329
207.881664,10000,3713.541666
44.501419,3657,3836.027398
738.725558,10000,4181.553018
633.028842,10000,4524.697649
959.40394,10000,4880.469489
867.189262,10000,5231.354714
763.570022,10000,5594.043186
909.605423,10000,5949.144372
783.579605,10000,6305.344141
780.381746,10000,6663.326722
1242.769772,10000,7021.020519
1111.426329,9729,7366.258593
717.599905,10000,7725.37002
1129.773008,10000,8088.087363
724.782991,10000,8445.747367
1119.474031,10000,8803.446078
1081.610525,10000,9162.064363
1410.077651,10000,9514.181622
1524.04277,10000,9874.73139
516.555124,10000,10227.690149
1350.483011,10000,10587.578141
756.486137,10000,10940.796992
1266.35452,10000,11297.42454
1437.945473,10000,11657.006856
908.22828,10000,12010.95728
739.788904,10000,12359.099064
1240.221009,10000,12716.949202
1159.161185,10000,13073.785829
924.343154,10000,13442.415635
896.476436,10000,13799.112623
802.541222,10000,14148.687974
924.86005,10000,14509.440463
1027.901342,10000,14868.281833
1256.827461,10000,15238.041437
1415.547817,10000,15597.24866
1394.181501,10000,15954.23981
1515.167775,10000,16312.776418
1254.235135,10000,16676.143573
1387.108194,10000,17042.391503
1251.339883,10000,17401.926338
1334.936189,10000,17769.826112
1176.972892,10000,18128.683725
953.593409,10000,18489.446378
934.445165,10000,18851.852618
1561.473083,10000,19203.481758
269.005601,2755,19305.599738
1251.716209,10000,19668.502975
1394.897505,10000,20026.883154
1160.590724,10000,20393.827261
1407.819109,10000,20760.810074
1376.825888,10000,21129.587969
1157.702287,10000,21502.032715
1166.460746,10000,21868.972782
931.512068,10000,22231.397923
1365.88089,10000,22601.076472
1407.221457,10000,22968.660221
1542.135531,10000,23344.331512
1438.599686,10000,23715.473829
731.499944,10000,24083.864025
1368.140791,10000,24452.483646
1134.202423,9822,24809.18046
1007.822348,9973,25164.4214
1106.404138,8847,25474.018969
962.223904,8408,25767.483003
783.702218,10000,26118.618434
843.653606,10000,26472.740322
1361.722065,10000,26830.322544
915.985497,10000,27188.949129
1157.933848,10000,27547.772278
1318.404549,10000,27914.965844
1201.485168,10000,28283.411619
1277.995686,10000,28651.072871
870.553609,10000,29024.397625
1292.159867,10000,29386.355873
1338.447904,10000,29759.156783
1164.979745,10000,30127.97471
1102.428201,10000,30488.256916
1242.015944,10000,30847.285905
1332.881369,10000,31220.235885
1455.455195,10000,31586.824256
928.352135,10000,31970.093807
1411.43087,10000,32339.061996
1279.515108,10000,32707.686696
777.476509,10000,33073.879527
1432.336275,10000,33438.8284
710.703676,10000,33809.603158
1531.03625,10000,34181.340218
1495.068428,10000,34551.245832
1217.635232,10000,34917.136898
1265.250905,10000,35276.718846
1464.303352,10000,35627.764679
