#{"t_start": 1642673262.5298135, "env_id": null}
r,l,t
34.786557,55,2.53388
29.394288,168,8.081441
177.586607,138,12.872258
68.481664,168,18.518765
55.631502,170,24.146368
90.831401,231,31.342641
84.830781,126,35.793078
232.377323,763,57.461432
91.846259,277,68.369518
27.818567,62,71.135295
32.571928,105,75.025275
81.664274,1000,103.358274
50.887977,54,105.81096
68.510289,307,115.114761
0.036232,33,117.107579
22.884226,171,122.791632
25.003783,326,133.415383
16.816986,89,136.80793
7.874553,100,140.530143
89.787876,216,147.338627
76.410372,246,155.11491
24.718224,77,158.146179
12.644165,38,160.151814
70.688807,270,168.523079
22.17931,99,172.234287
11.006017,64,175.053483
21.522421,54,177.514209
105.871321,162,182.893162
7.203551,31,184.690456
12.033542,65,187.433463
152.350455,213,194.259838
33.809207,92,197.811968
169.260843,131,202.410886
122.853864,161,209.254031
31.138162,78,212.323891
294.310722,651,231.690454
15.8866,694,251.657781
100.712917,207,258.557162
25.92344,46,260.804682
18.494982,36,262.763403
13.02844,70,265.69744
30.648006,32,267.510339
678.449992,482,283.411517
29.923427,51,285.778049
17.641665,69,288.69986
64.973865,154,293.939255
48.311217,130,298.526443
266.249676,282,307.303555
3.823134,44,309.615506
68.632575,538,325.315536
33.442635,47,327.593898
59.935072,138,332.342107
154.239959,175,338.205889
11.159349,61,343.08703
44.554472,37,345.285611
1.287297,32,347.219134
35.582988,53,349.688603
41.739983,78,352.820013
307.346375,1000,381.937123
32.133171,49,384.249354
79.958666,93,387.80786
34.924571,165,393.452164
568.204249,421,406.368835
239.043376,130,411.905405
18.246328,78,415.034796
119.46665,167,420.606319
9.458869,103,424.424727
215.80988,133,429.218979
88.008809,96,432.996944
62.012218,100,436.699838
123.185563,147,441.765357
683.335481,882,467.306979
53.235189,131,472.086555
92.367219,330,483.161491
33.764424,46,485.399498
126.089145,117,489.572737
176.849451,150,494.738897
133.03106,206,501.531374
35.482665,137,506.315066
598.776078,246,514.111505
2.260839,27,515.827285
267.968866,131,520.386597
18.171337,50,522.719833
380.341578,764,545.035924
85.477544,361,556.875144
209.137309,694,577.110772
78.311678,174,583.063214
301.529834,198,589.91314
816.420154,458,603.736823
222.778753,372,616.220806
420.331538,165,621.85028
91.298176,164,627.460437
541.15751,281,636.415471
24.021642,49,638.707158
54.720085,55,641.22632
231.295211,309,650.753841
221.353348,339,661.35307
23.233338,168,666.992778
813.867605,627,686.740393
315.976494,604,704.96824
216.856307,266,713.398804
551.678713,388,725.143481
36.115752,56,727.645769
197.514529,204,734.287513
157.598501,138,739.077598
478.021249,273,749.426684
42.882624,37,751.402683
876.483376,543,767.779085
293.002476,700,788.199909
901.403748,500,803.084646
517.693773,533,820.030425
60.941014,80,823.316301
584.035557,341,833.814339
780.915118,395,845.797271
668.711926,308,855.600901
28.028222,64,858.315102
540.803534,359,869.619735
465.966181,265,878.932364
341.792753,438,892.341756
403.533854,797,915.894017
370.790388,236,923.438821
775.215896,459,938.188769
33.947856,58,940.857457
826.069603,338,951.277291
822.551885,700,971.928306
1417.565175,292,981.120481
247.912014,229,988.563911
1124.553838,1000,1018.27796
254.869296,819,1042.468753
906.158654,901,1069.493992
1002.39642,470,1083.943871
505.68776,134,1088.626471
932.665634,364,1100.023576
828.905381,421,1112.844591
12.119024,19,1114.344307
1372.558088,987,1144.328586
1433.338576,1000,1173.490129
582.290952,330,1183.731164
2052.410502,1000,1214.175158
1191.259576,619,1232.446158
650.698656,526,1249.576785
649.688035,285,1258.642383
1917.338173,1000,1288.615253
856.009825,453,1302.158107
853.970136,643,1322.642959
12.857165,145,1327.740131
20.201344,34,1329.655153
652.965668,525,1346.190404
1379.669277,368,1357.842619
329.895618,192,1364.352347
244.674466,254,1372.598976
1167.64338,580,1391.459833
1061.619004,218,1398.687957
854.451978,614,1416.839205
1368.462619,1000,1446.965632
689.577411,873,1472.312947
556.297088,270,1481.038105
1155.602072,517,1496.665865
1374.898869,1000,1527.283188
2567.069487,1000,1556.458698
3379.026238,1000,1586.893945
1190.421779,687,1607.41215
299.951279,298,1616.974452
2446.219096,1000,1647.629725
2372.994916,1000,1677.285464
599.731918,320,1687.37677
76.639773,66,1691.101636
1143.96907,1000,1720.445785
1063.732024,902,1746.939169
2740.755139,1000,1777.205706
1851.86544,1000,1806.541685
1930.160738,1000,1837.292912
1791.119345,1000,1867.436972
2225.799374,1000,1898.029783
2572.220977,1000,1927.515858
968.095447,354,1939.48101
1772.866333,686,1960.195202
2853.307633,1000,1989.534287
36.922611,48,1991.83434
1299.61879,520,2008.374118
1096.067581,1000,2038.09774
2279.924526,993,2068.196354
464.020243,290,2077.447282
136.894079,156,2082.832946
2041.854261,1000,2112.513378
2302.857463,460,2127.340649
1605.717476,1000,2157.482621
357.658636,176,2163.533604
1766.711001,1000,2194.415078
470.13697,149,2199.606405
1107.297525,448,2213.486785
23.473687,37,2215.428634
2707.422224,1000,2245.533893
463.193145,207,2253.271304
2332.306117,1000,2283.050223
2878.874751,1000,2312.991782
3096.795912,1000,2343.816128
2756.753762,1000,2373.525322
443.737441,165,2380.115657
3274.23609,1000,2409.824707
969.470217,196,2416.418921
151.335428,64,2419.149456
3646.860496,1000,2449.99159
2837.74947,1000,2480.28145
2161.641879,681,2500.843414
495.449112,196,2508.277771
2187.602979,670,2528.63452
2711.814157,1000,2558.45428
2738.465583,1000,2589.196576
393.308074,164,2595.214301
1148.740703,410,2608.027563
3025.425277,1000,2638.576284
720.974534,299,2647.998296
2155.835979,138,2652.876815
285.619117,115,2658.326595
1010.238692,236,2666.109395
1221.249483,155,2671.565782
1205.239958,380,2683.38357
2934.31743,1000,2714.347527
1725.311853,1000,2744.228718
2180.592,1000,2775.101992
2661.479091,1000,2805.275051
3139.067602,1000,2836.571798
3473.883901,1000,2866.411801
3238.081702,1000,2897.427442
2298.817975,1000,2927.041404
3386.881504,1000,2958.180096
2678.179009,1000,2988.274005
162.458787,133,2993.177419
2121.22823,1000,3024.268491
3259.033034,1000,3054.782777
1685.423804,521,3070.812479
1253.240514,481,3087.501718
3523.12916,1000,3116.96679
1235.511353,489,3132.173571
3855.572399,1000,3163.963976
376.858252,179,3170.1858
3271.944461,1000,3200.010962
2470.379432,871,3228.286978
63.525638,52,3230.707317
477.840544,223,3238.197228
3294.793242,920,3266.822367
1913.980677,514,3282.622191
394.942139,156,3288.073599
485.41469,154,3293.482111
3140.183225,1000,3323.345244
4425.545681,1000,3355.448462
2671.643181,1000,3385.729984
3158.477529,1000,3417.780233
2724.544583,980,3446.884909
2683.110379,1000,3478.093282
3104.953638,1000,3507.910301
3290.12711,1000,3539.013882
4060.11012,1000,3568.930755
3562.688704,1000,3600.254915
2243.889799,1000,3629.860947
658.226622,131,3634.586602
2465.297455,1000,3665.370807
4782.413985,1000,3695.5384
1231.475394,171,3701.428387
6452.313192,1000,3734.226077
1902.962886,1000,3764.370465
3233.798723,1000,3796.423661
2350.485153,1000,3826.536312
2476.228364,732,3852.024498
1636.539176,1000,3882.266432
548.472075,128,3886.938094
3253.653338,1000,3919.086001
4036.293648,1000,3949.589538
3070.428384,1000,3981.076617
3545.647535,1000,4011.644011
1402.373886,664,4033.293373
3403.651051,1000,4063.443206
4449.472161,1000,4094.496618
