[1.000 -0.106 0.912 0.461 -0.669 0.788]
[1.000 0.759 0.612 -0.508 -0.140 -0.263]
[0.204 0.031 1.000 0.824 0.243 -1.000]
[-1.000 0.341 -1.000 0.293 0.886 1.000]
[1.000 1.000 -0.505 0.874 0.421 0.089]
[-0.624 0.246 0.507 1.000 -0.106 -1.000]
[1.000 1.000 -0.533 0.403 0.398 -0.910]
[1.000 1.000 -0.117 -0.981 1.000 -0.404]
[-0.546 0.251 0.411 1.000 -0.706 -1.000]
[0.150 0.766 -0.674 -0.889 -0.672 0.561]
[-1.000 -0.237 1.000 -1.000 1.000 -1.000]
[1.000 0.574 1.000 0.398 0.020 0.984]
[-0.471 0.705 -0.774 -0.337 1.000 -1.000]
[0.190 1.000 -0.667 1.000 -0.626 1.000]
[0.119 0.011 -0.382 -1.000 0.181 0.666]
[-1.000 0.059 0.260 -0.982 -1.000 -0.594]
[1.000 1.000 -1.000 1.000 0.700 -0.386]
[1.000 1.000 1.000 0.108 0.758 0.606]
[-1.000 -1.000 0.601 -0.378 0.983 -0.213]
[-0.645 -0.182 0.053 0.047 -0.598 1.000]
[-0.944 1.000 -1.000 -1.000 -1.000 -0.578]
[-0.864 -0.012 -0.795 -1.000 -0.823 1.000]
[0.756 0.927 -1.000 1.000 1.000 1.000]
[0.084 -1.000 -0.986 -0.259 1.000 0.087]
[0.687 -0.185 1.000 1.000 1.000 0.361]
[-1.000 -0.326 1.000 -0.050 -0.608 0.786]
[1.000 0.681 0.676 -0.762 -0.036 -0.508]
[0.831 0.291 -1.000 -0.233 0.212 -0.402]
[-1.000 0.831 0.300 -0.043 1.000 1.000]
[-1.000 0.800 -1.000 1.000 1.000 -0.170]
[0.177 0.214 -0.623 -0.142 -0.338 0.187]
[-0.822 -0.141 0.889 0.278 -0.325 -0.368]
[0.688 -0.800 0.379 0.073 -1.000 -1.000]
[-0.600 0.204 1.000 -0.161 1.000 -1.000]
[-0.021 0.203 -0.497 -1.000 0.529 0.186]
[-1.000 -1.000 0.131 1.000 1.000 -1.000]
[0.317 0.457 0.269 -1.000 0.358 -0.909]
[-0.285 -1.000 0.505 1.000 1.000 1.000]
[-0.098 0.574 0.675 1.000 -0.436 -0.342]
[0.254 0.132 -1.000 0.380 1.000 0.760]
[1.000 -1.000 0.700 1.000 -1.000 -1.000]
[0.159 0.240 -0.124 -0.149 1.000 1.000]
[0.880 1.000 -0.204 -0.317 -1.000 -0.484]
[0.646 -1.000 0.587 1.000 0.310 0.233]
[-0.204 0.261 -1.000 -0.697 0.836 0.652]
[-0.771 0.143 -0.398 -0.182 -0.562 -0.867]
[-0.799 0.296 0.163 -1.000 0.143 -0.818]
[-0.067 0.680 1.000 1.000 0.964 0.838]
[1.000 -0.048 0.815 0.102 -1.000 -0.146]
[-0.359 0.650 0.148 0.728 -1.000 -1.000]
[-0.077 -0.679 -0.005 1.000 0.725 -1.000]
[0.022 1.000 -1.000 -0.328 1.000 1.000]
[-0.188 0.193 -1.000 0.383 0.482 0.580]
[0.560 0.103 0.002 0.958 1.000 1.000]
[0.717 1.000 -0.757 -1.000 0.017 0.042]
[-1.000 -0.956 -1.000 -1.000 -0.811 1.000]
[0.726 -0.767 -0.570 -0.417 1.000 -0.530]
[1.000 0.815 0.178 0.631 -0.555 -0.080]
[-0.113 1.000 -1.000 -0.785 -1.000 0.644]
[0.383 0.303 -1.000 0.629 1.000 1.000]
[-1.000 0.215 -0.380 1.000 0.094 -1.000]
[-1.000 -0.448 -0.472 0.782 -0.683 -0.256]
[-0.774 0.604 1.000 -0.970 0.650 1.000]
[-0.572 0.516 0.550 -0.758 1.000 0.380]
[-1.000 -1.000 -0.158 1.000 -0.864 -0.367]
[-1.000 -0.221 -0.106 -0.130 -1.000 1.000]
[0.329 0.620 0.770 -0.152 -0.707 0.548]
[-0.487 1.000 -0.928 0.334 -0.674 -0.131]
[-0.749 -0.737 -1.000 -0.816 1.000 0.280]
[1.000 -0.327 -1.000 -0.972 0.388 -0.968]
[0.145 0.396 -1.000 0.014 1.000 1.000]
[-0.624 -0.643 0.518 0.035 -1.000 0.581]
[-1.000 -1.000 -1.000 -1.000 1.000 0.648]
[-0.759 1.000 0.927 0.153 0.241 -0.311]
[-1.000 -1.000 1.000 1.000 1.000 0.369]
[-1.000 -0.532 -0.428 0.126 -0.472 0.294]
[0.309 0.137 1.000 -0.371 -0.046 -0.001]
[-0.895 -0.860 1.000 0.229 -0.205 -0.778]
[0.672 0.755 0.204 -1.000 -0.062 1.000]
