#{"t_start": 1642673239.8857534, "env_id": null}
r,l,t
108.298388,191,6.139934
311.388446,435,18.836775
58.752571,63,21.489783
646.534017,817,44.38238
78.209634,118,48.530411
117.72689,263,56.542146
288.661819,293,66.35477
935.600303,1000,95.20783
93.695369,193,101.536252
382.642704,638,119.76248
112.948857,151,126.869283
195.397351,659,145.366224
669.981326,1000,173.729075
1230.5675,666,193.414421
509.133355,1000,221.47711
732.953224,939,248.657533
25.534866,98,252.940686
1110.618311,782,275.248227
51.186826,146,280.163122
2533.942214,1000,310.092987
991.562575,1000,338.510226
299.763892,672,358.05549
1721.357192,928,386.892861
379.543763,859,411.1756
149.338775,948,439.263839
175.154938,1000,467.92953
103.071486,216,474.919794
878.433665,1000,503.902481
346.592184,1000,531.765272
158.91848,350,542.19294
29.563346,50,545.398473
2146.430936,1000,573.554607
593.615575,1000,601.570767
424.997836,1000,631.06295
755.883969,296,640.165708
1689.908161,1000,668.726922
1338.073411,1000,697.150203
1127.96695,1000,726.325513
1992.130794,1000,754.787363
1241.751853,1000,784.145167
1411.346539,1000,812.652509
1591.837631,1000,841.585907
1052.194005,1000,870.088368
2658.425311,1000,899.122302
1649.598377,1000,928.032983
1888.900945,1000,956.816926
1897.266572,892,982.539792
2079.971631,873,1007.21106
2313.423102,900,1034.048382
1324.863249,1000,1062.366526
2110.442294,1000,1092.056502
1048.226495,1000,1120.298226
570.841496,1000,1150.246
1406.896579,822,1174.020298
973.147361,687,1193.880043
411.567442,552,1211.564916
1357.816944,1000,1240.042164
393.93504,894,1266.776913
700.912584,811,1290.123683
1121.495359,747,1312.063182
885.125868,1000,1341.525094
254.361186,929,1368.649587
1220.90276,1000,1398.308799
51.942479,83,1401.972096
1549.459721,1000,1430.812043
3083.825135,1000,1460.036733
2156.155133,1000,1488.645619
1232.264607,1000,1518.136139
437.324952,1000,1546.85861
3955.451331,1000,1576.056902
1839.036826,1000,1604.397766
2967.414786,1000,1634.502005
995.791004,1000,1663.540743
2752.069756,1000,1693.18922
2971.066732,1000,1722.300786
2372.074395,1000,1751.942371
4439.935763,1000,1781.180977
480.234825,1000,1810.892334
2726.87452,1000,1839.771827
3248.810285,1000,1869.740904
2548.532194,1000,1899.245577
2696.445353,1000,1928.926472
3341.317538,1000,1958.373353
4049.08521,1000,1987.916048
324.16265,484,2002.446091
4354.257478,1000,2031.386122
2514.233133,1000,2061.63367
1667.439753,526,2077.400551
195.932443,656,2097.073971
500.217131,1000,2127.061131
2492.140636,1000,2156.418781
314.468412,465,2172.682209
698.011756,823,2196.926501
44.788777,58,2199.443233
3332.113946,1000,2229.407449
1334.033261,1000,2258.646612
603.582752,1000,2289.236017
2185.613417,1000,2319.114375
2501.120477,1000,2349.232698
2095.846918,1000,2378.205651
3147.744755,1000,2408.531275
20.338284,93,2412.247345
2709.364389,1000,2441.724024
3777.696537,1000,2471.772402
3961.526934,1000,2501.503358
3017.591497,1000,2531.667225
3423.953178,1000,2560.70815
2125.83781,1000,2590.703515
3196.661241,1000,2619.682022
3093.010303,1000,2648.579927
3630.776505,1000,2679.212922
1361.219903,1000,2708.230091
2109.823693,1000,2738.350533
1627.115842,1000,2767.765817
1891.925769,1000,2797.757078
2151.63879,1000,2826.53948
3646.923444,1000,2856.440142
823.837341,1000,2885.323441
2261.198182,1000,2915.601034
1499.103561,1000,2944.436724
3278.902086,1000,2974.316684
3270.179977,1000,3003.039024
3032.4254,1000,3032.753367
2115.083126,1000,3061.658594
4291.695046,1000,3091.503612
3061.209391,1000,3120.524062
2138.269144,1000,3150.383018
2848.56375,1000,3179.415314
1652.76376,1000,3209.276175
1866.72997,1000,3237.949937
4358.451822,1000,3267.791967
3234.997146,1000,3296.488694
144.464273,191,3302.781732
5251.295714,1000,3332.951763
4556.857615,1000,3362.197626
2684.104968,1000,3391.93506
2741.854483,1000,3421.171996
1110.596659,1000,3451.227131
2459.55431,1000,3480.33331
3930.117939,1000,3511.198832
3798.320049,1000,3540.307899
26.262673,61,3542.974363
1906.959901,1000,3572.855732
3846.756563,1000,3601.614925
3146.727736,1000,3631.398146
2181.716827,1000,3660.316577
3498.997571,1000,3689.958877
4286.440326,1000,3718.91889
2657.10555,1000,3750.053302
4594.661624,1000,3779.207853
3139.7799,1000,3810.104974
4058.375187,1000,3839.077959
4579.266518,1000,3871.408085
3410.02861,1000,3900.548248
4049.888223,1000,3932.979394
4447.197538,1000,3962.004515
2686.187664,1000,3991.870991
4441.010976,1000,4021.261708
2041.617712,1000,4052.130955
3112.302052,1000,4081.150432
4571.849753,1000,4111.810896
4425.738693,1000,4140.84069
4184.706802,1000,4171.075954
3619.897466,1000,4200.191988
3409.084306,1000,4230.051756
2051.63832,1000,4260.517858
2830.919408,1000,4290.035329
3528.373234,1000,4320.561262
2746.590955,1000,4350.25495
4168.354895,1000,4381.316341
3934.621339,1000,4410.754957
2925.931964,1000,4440.964288
4462.943236,1000,4470.19396
3161.48779,1000,4500.102361
2929.546073,1000,4529.48258
4354.891274,1000,4559.608673
4708.358185,1000,4588.806246
4178.655935,1000,4619.56875
3920.081286,1000,4649.002267
2635.866799,1000,4679.38697
3221.01505,1000,4708.598655
4477.048464,1000,4738.757249
4987.962298,1000,4767.980097
3465.770667,1000,4798.07997
4257.213286,1000,4827.574722
5012.532091,1000,4857.610859
3717.509441,1000,4887.510413
3438.698349,1000,4917.558471
3769.427918,1000,4947.21453
2549.9205,1000,4977.770134
1925.597709,1000,5007.385716
4050.879336,1000,5037.714129
4989.350678,1000,5067.294419
6437.581471,1000,5097.410674
144.957646,100,5101.035949
4577.74384,1000,5130.58941
5360.194673,1000,5161.24389
2927.952188,1000,5190.912702
515.059177,185,5197.266414
5169.628656,1000,5227.733282
4503.099734,1000,5257.41029
3894.254164,1000,5288.279775
5338.817834,1000,5317.884676
4406.852385,1000,5348.544283
104.692027,79,5351.628039
224.94536,89,5354.975193
281.17311,198,5361.405607
2828.505387,1000,5390.800537
3505.920045,1000,5420.988145
4429.487856,1000,5450.299978
5032.539463,1000,5481.22197
4214.770415,1000,5510.827964
4784.978931,1000,5541.313018
3275.696824,1000,5571.209341
110.462489,87,5574.67258
5503.428063,1000,5604.549623
3381.032712,1000,5633.890155
5711.632168,1000,5663.830536
4329.893602,614,5682.168329
5172.404431,1000,5712.551425
3752.014398,1000,5741.807442
4671.111914,1000,5772.296732
5673.333924,1000,5801.483792
3327.444956,1000,5831.598424
3657.562402,1000,5860.724238
4130.505432,1000,5891.713459
5998.265733,1000,5921.627096
4591.096145,1000,5951.379342
2239.367832,1000,5982.392909
4629.433087,1000,6012.204048
5009.476945,1000,6042.948187
5859.677211,1000,6072.444115
6297.345884,1000,6103.489815
