#{"t_start": 1642156650.895355, "env_id": null}
r,l,t
50.191923,10000,319.358732
94.473224,10000,647.723096
33.864682,3421,760.693176
17.259182,1528,814.518775
178.892054,3744,939.830396
132.745661,10000,1267.172672
41.171682,7590,1516.094723
56.373658,5360,1695.23809
29.087621,5252,1869.408734
23.289381,1731,1926.130116
60.876529,4699,2080.014971
200.828812,10000,2405.031661
133.043472,10000,2745.335001
631.549079,10000,3085.122032
972.998756,10000,3430.790768
135.14358,6183,3641.308327
640.052935,9362,3963.085345
596.810461,10000,4304.426763
548.593107,10000,4652.481088
536.95163,10000,4998.193067
648.267468,10000,5337.250583
671.61178,10000,5676.402035
924.512925,10000,6015.86125
919.926607,10000,6350.996623
908.789013,10000,6695.04649
1061.197934,10000,7029.767899
1099.173183,10000,7371.030553
840.631748,10000,7703.878335
1157.376258,10000,8047.979385
1091.903244,10000,8394.0305
1207.193893,10000,8741.43967
1179.638348,10000,9093.386172
1422.321152,10000,9447.339583
868.797302,10000,9800.1124
1144.074525,10000,10153.121066
1161.224147,10000,10504.995967
1106.480748,10000,10863.409904
562.98016,10000,11218.125957
853.272438,10000,11585.015792
1098.274379,9507,11927.89624
1231.535318,10000,12285.398459
818.078473,9861,12628.607496
1267.869218,10000,12984.253647
684.929856,7768,13258.985444
766.926365,8558,13561.741602
958.90472,10000,13918.323887
975.122878,10000,14275.511117
1475.56447,10000,14633.513891
1163.197744,10000,14990.925885
1248.295322,9785,15344.41802
1168.662833,10000,15705.855955
1381.527703,10000,16051.831141
1326.19145,10000,16406.903326
620.479664,8573,16711.287507
1146.467988,8031,16997.159211
1008.651599,8429,17295.893958
717.132136,6083,17514.160717
689.261475,5580,17716.693625
1016.254222,8006,18005.168972
1342.542878,10000,18365.951586
822.794417,7213,18625.478842
1499.075744,10000,18983.503024
1395.74976,10000,19339.725256
1469.905254,10000,19696.415602
1369.95518,10000,20053.423982
984.877543,10000,20406.608661
1360.555537,10000,20763.278148
814.147024,10000,21109.336236
963.5641,10000,21465.066634
1368.756296,10000,21811.98749
1282.146235,10000,22161.628998
1421.513894,10000,22515.747236
1179.237107,10000,22866.219765
1043.194112,10000,23219.892612
1063.115095,10000,23576.007358
1343.2541,10000,23929.77324
1481.756549,10000,24289.577388
1134.218127,10000,24643.520456
892.855966,10000,25001.713522
1538.510703,10000,25359.686257
1452.522045,10000,25719.6987
1529.406866,10000,26070.687562
1456.085432,10000,26429.906309
1477.427484,10000,26784.59131
1046.380947,10000,27140.218318
1242.908306,10000,27491.911091
1114.241032,10000,27851.226816
1229.424247,10000,28207.273989
954.7914,10000,28574.246629
1182.033745,10000,28933.734057
626.817078,9327,29269.03728
669.976717,7960,29556.681597
516.003938,6672,29792.928625
697.239362,6327,30018.646001
880.198936,10000,30380.219285
753.212967,10000,30736.466456
782.391073,8868,31063.692889
693.422043,8809,31379.015082
648.073791,8862,31695.137051
856.582121,10000,32063.652947
1031.975636,10000,32428.697695
1171.533138,10000,32782.546624
1027.020842,10000,33143.30338
689.649676,10000,33505.056758
825.853277,10000,33869.67845
1261.678619,10000,34227.817724
1105.655132,10000,34589.196991
1201.692708,10000,34937.015247
