#{"t_start": 1642253743.8582294, "env_id": null}
r,l,t
8.815773,1000,31.462495
22.640514,1000,62.496109
12.319737,1000,94.966147
36.184532,1000,126.323326
12.375873,1000,159.107134
18.460951,1000,190.370949
18.508568,1000,222.936412
16.156525,1000,254.293879
20.596663,1000,286.705109
2.095901,513,304.055421
8.015651,1000,336.835703
18.49373,707,359.227223
30.642313,1000,391.240651
5.469717,771,416.348598
15.233625,1000,448.292043
12.28599,1000,480.596848
14.100827,540,498.39618
9.143449,1000,530.55078
22.856315,1000,562.003849
19.568435,1000,593.969825
14.855945,1000,625.652134
9.407189,612,645.091651
34.352736,1000,677.892435
20.328465,1000,708.90209
11.399345,755,734.041445
21.400056,1000,765.388669
19.88631,1000,798.01115
38.607817,1000,829.144368
12.9058,1000,861.835395
26.42665,1000,892.698386
19.200565,907,922.655542
14.324046,1000,953.604534
29.64465,1000,986.331937
47.043677,1000,1017.580207
21.793779,1000,1049.995531
32.541858,1000,1081.010312
28.230089,1000,1112.488315
29.432298,1000,1144.342396
19.574068,1000,1176.057382
25.996095,1000,1208.030369
19.145594,1000,1239.707839
28.987474,1000,1271.546353
15.451267,1000,1303.084895
18.438784,1000,1334.967938
19.686676,1000,1366.716646
19.088268,1000,1398.568028
33.877608,1000,1430.046198
34.222662,1000,1461.790118
20.35129,1000,1493.510736
32.362547,1000,1525.713213
20.704199,1000,1557.474663
15.66774,1000,1589.489006
25.409607,1000,1621.35123
38.122187,1000,1653.231141
14.691573,1000,1684.749055
16.686281,1000,1716.874938
34.159806,1000,1748.698666
13.50552,1000,1780.794199
39.786644,1000,1812.745657
16.868748,1000,1844.695394
34.252439,1000,1876.326883
33.083293,1000,1908.398702
31.224143,1000,1940.053641
23.890925,1000,1971.998235
11.723782,1000,2003.481799
25.242292,1000,2035.562908
29.777439,1000,2067.068641
31.071416,1000,2099.300205
34.034666,1000,2130.79371
27.191082,1000,2162.713719
47.158809,1000,2194.718334
36.366458,1000,2226.616475
20.957622,1000,2258.05822
25.99936,1000,2289.879866
33.687241,1000,2321.528789
44.295533,1000,2353.493778
36.713396,1000,2385.299595
29.700539,1000,2417.640225
72.983945,1000,2449.584527
44.219916,1000,2480.607975
37.464576,1000,2513.543551
18.682665,1000,2545.570598
24.285931,1000,2578.522968
54.928074,1000,2610.237209
21.532795,1000,2642.924438
18.516392,1000,2674.493659
28.177202,1000,2707.361461
49.897378,1000,2739.136294
41.855707,1000,2772.060919
14.13184,1000,2804.157039
31.472788,1000,2837.642448
30.363877,1000,2869.025729
50.00796,1000,2902.144133
32.783213,1000,2933.87137
28.678432,1000,2967.325727
29.072448,1000,2998.903406
36.277731,1000,3031.812377
31.63513,1000,3063.784267
24.24832,1000,3096.614233
42.729158,1000,3128.091014
17.119772,1000,3161.167818
21.287801,1000,3192.677399
28.487696,1000,3226.047904
28.468224,1000,3257.477197
23.590317,1000,3290.262612
41.084131,1000,3321.648336
35.769058,1000,3354.49799
81.202169,1000,3385.988387
31.614501,1000,3418.826981
42.427152,1000,3449.855429
53.879019,1000,3482.467777
28.633209,1000,3514.039453
28.129651,1000,3546.91518
58.683662,1000,3578.241251
43.241492,1000,3610.559514
48.825943,1000,3642.015712
29.704616,1000,3674.427647
33.389432,1000,3705.69081
57.884426,1000,3738.136665
62.495231,1000,3769.292823
74.244691,1000,3802.163367
44.13207,1000,3833.58826
37.201812,1000,3865.906455
66.352284,1000,3897.898921
55.554044,1000,3929.419355
62.946256,1000,3961.496089
31.707028,1000,3993.723533
