#{"t_start": 1642673220.4143198, "env_id": null}
r,l,t
17.553077,33,1.910271
13.202448,42,3.978705
59.125071,63,6.641243
23.714904,39,8.749748
9.089462,18,10.198153
38.053855,35,12.088165
107.839399,106,15.960052
4.500031,36,17.885052
3.984742,26,19.527245
12.791008,119,23.829009
14.71353,41,25.906114
-3.702931,12,27.182223
9.129848,40,29.229628
11.316315,48,31.478006
19.702716,20,33.091454
-6.853786,8,34.257798
2.820834,14,35.599962
32.196711,74,38.528008
2.067441,52,40.915144
-2.629049,28,42.622076
28.089333,55,45.200364
1.328767,12,46.485691
-1.540365,10,47.718172
117.857423,193,53.96959
-3.505931,7,55.105381
-20.241643,45,57.315019
-6.069617,13,58.727238
-4.218404,26,60.379464
-1.116224,20,61.880887
3.157954,17,63.279301
14.845303,29,65.028104
-1.605167,23,66.711232
4.50529,16,68.097615
-0.237045,23,69.680913
78.486881,134,74.313448
7.18603,32,76.128012
2.392553,18,77.560381
-2.923678,13,78.977785
3.338924,13,80.278266
27.255754,36,82.192569
9.530053,33,84.041812
6.148136,28,85.946164
46.066471,27,87.755459
63.091293,83,90.966267
804.331323,87,94.324233
-2.684607,15,95.688093
-3.839971,24,97.30138
27.872103,68,100.114455
-5.942391,10,101.347621
4.374007,35,103.247158
25.479859,37,105.322868
-4.175379,14,108.941136
17.671368,27,110.775172
-59.435946,84,114.090214
128.478969,76,117.131267
37.343721,43,119.37918
2.102188,49,121.704961
124.373421,83,124.907232
31.970965,40,126.960189
1.906982,16,128.351949
-3.388893,18,129.803406
14.08139,27,131.620738
112.270116,109,135.619987
40.811402,40,137.664577
26.160545,29,139.419464
-1.867276,19,140.890746
118.290099,83,144.470858
90.94282,84,147.785688
6.228487,24,149.415209
-3.115525,14,150.778688
52.220674,109,154.755046
20.245664,36,156.693351
1.479431,11,157.957201
55.845852,64,160.711009
-1.196734,17,162.254967
-13.407416,25,163.918573
-0.576848,71,166.855955
5.335382,16,168.259344
20.450649,43,170.403497
20.257758,33,172.254946
6.692165,30,174.036952
-0.408433,29,175.764175
-22.48295,39,177.817719
62.606943,97,181.519131
3.150159,28,183.263324
-58.335596,52,185.682425
-4.276554,7,186.83196
21.282388,59,189.391687
130.831789,230,196.747607
38.541908,38,198.746637
273.978955,115,202.864147
7.801693,28,204.579384
3.734402,16,206.85185
11.069521,29,208.574654
10.977424,38,210.679563
4.82187,29,212.436814
61.357611,76,215.527925
10.736951,19,217.005364
-3.623643,8,218.177677
-2.844146,19,219.767632
108.439596,73,222.737473
507.191508,117,226.915961
-7.70416,6,228.050701
-6.519482,15,229.422697
13.625309,25,231.068017
10.25905,73,234.08768
-5.189546,11,235.347139
163.163834,144,240.282936
6.447567,27,242.090072
68.774184,186,248.279558
7.396112,18,249.733262
-2.138375,12,251.000603
68.314594,77,254.085371
61.514764,80,257.298004
6.321886,19,258.762565
9.471719,30,260.533938
9.595051,36,262.46128
15.063251,27,264.14516
24.008278,59,266.679637
17.065316,53,269.161843
79.014085,62,271.820603
-5.238906,11,273.081366
90.810011,165,278.570306
130.008585,246,286.197851
-2.611496,13,287.639601
-1.248188,23,289.236952
51.837498,37,291.208885
9.242827,22,292.775235
-43.554227,60,295.424985
127.994753,106,300.168211
42.745884,170,305.753216
-3.291521,19,307.215481
2.015797,44,309.363681
63.959515,64,312.158193
27.891003,84,315.418066
42.639506,103,319.148695
8.724472,45,321.338852
24.103688,121,325.646183
-2.149634,9,326.972897
-0.830042,13,328.281935
12.864519,20,329.790874
7.07419,22,331.347164
-3.65779,12,332.632709
54.619946,49,334.911315
-0.078067,21,336.551212
-1.936032,16,337.952939
36.479299,172,343.650364
-1.079755,10,344.87895
30.83018,75,347.843759
145.417253,299,356.956513
5.464325,52,359.322849
-1.158501,22,360.881271
29.032583,56,363.34123
3.800771,18,364.777679
5.309639,14,366.111475
48.512938,108,369.930366
-4.640093,24,371.538243
37.432723,83,374.861602
26.796585,37,376.835031
285.232804,127,381.224852
111.063005,174,389.472363
40.776344,50,391.769373
-4.263859,13,393.20829
58.89748,37,395.173228
126.265613,85,398.438468
-1.279295,26,400.09033
48.49542,54,402.519595
37.698404,83,405.68417
318.706379,140,410.47936
3.907133,30,412.236538
0.615072,21,413.870073
67.024394,126,418.222554
18.532701,30,419.972564
235.233238,113,423.983151
77.087423,272,432.326142
9.700053,18,433.873729
48.268114,68,436.690059
152.070136,215,443.468861
61.668908,153,448.542861
66.338762,62,451.141417
1.530005,28,452.834681
-27.635086,51,455.311417
-3.294511,12,456.596849
25.04209,87,459.873505
37.442016,79,462.966836
25.597267,56,465.40736
24.05653,22,466.962435
1.400178,24,468.681437
55.074126,60,472.637989
-1.987014,11,473.896342
4.591765,23,475.485047
30.129855,94,478.989755
5.526588,16,480.498898
3.95771,27,482.203011
-2.268262,25,483.850247
58.689554,92,487.284303
18.939711,26,488.938012
18.081689,33,490.790062
7.340105,14,492.249218
-0.353494,16,493.630957
2.165197,28,495.354265
65.620452,181,501.227003
88.825647,74,504.211066
25.476213,32,506.375926
6.62515,16,507.793715
69.022153,39,509.823197
3.334994,12,511.127109
3.199843,20,512.773947
8.607444,63,515.559721
-9.825507,104,519.391991
67.74987,232,526.940552
62.139041,69,529.884231
9.631347,15,531.264271
-2.00241,22,532.822649
225.859626,217,539.658977
-1.704755,52,542.040646
31.315379,78,545.298399
3.142348,13,546.626289
132.284292,79,549.752862
-2.796511,19,551.230327
70.6241,110,555.210603
15.729151,37,557.15884
1.418029,13,558.468528
6.609644,32,560.282253
356.314987,172,567.033224
183.816773,135,571.653355
44.075767,103,575.44169
67.909953,329,585.258697
22.492403,50,587.555696
23.531808,28,589.396786
-29.453062,37,591.594722
8.651836,17,593.017134
15.072728,22,594.588573
7.639122,25,596.219634
156.64018,230,603.388216
103.366302,133,608.084646
1.665568,25,609.799265
11.561513,21,611.327133
0.424839,43,613.486481
3.294928,26,615.13879
73.575058,234,622.402547
154.713726,186,628.568023
22.840688,23,630.365927
-36.903128,54,632.810738
14.265184,46,635.030537
3.610402,12,636.308387
74.907084,124,640.821536
62.717308,40,642.863209
21.675097,27,644.572173
105.201689,167,650.993292
272.324363,164,656.441234
23.415383,241,663.897118
-13.485677,74,667.034629
48.589278,52,669.403719
49.775877,287,678.18974
139.421783,240,685.563951
248.178017,265,693.733011
81.341234,236,701.130993
11.055786,16,702.518957
30.997174,45,704.707221
73.530962,201,711.159424
195.553527,236,719.388839
107.643445,74,722.346746
116.500004,193,728.542443
59.176914,31,730.331953
62.918277,203,736.827314
84.422508,328,746.920086
166.429175,489,761.083207
4.178963,36,763.010601
17.79278,54,765.395569
63.952957,265,773.713399
1.97248,16,775.104604
72.427489,38,777.107904
29.227441,81,780.240466
5.596162,23,781.823776
19.157625,31,783.592
711.237327,124,789.677917
277.566485,344,799.960411
158.736643,489,814.111831
22.687981,27,815.788873
101.828263,263,823.784757
57.452866,175,829.400378
10.003148,28,831.219069
136.470231,118,835.38002
41.070755,28,837.100207
20.851666,106,840.910541
155.495606,366,852.579926
82.533991,62,855.317415
3.386986,25,856.960952
85.844116,55,859.42469
66.54556,64,862.136413
37.351466,159,867.479495
19.257436,21,869.002556
48.272279,233,876.380601
-4.773174,13,877.696265
210.113867,190,883.791352
66.063909,169,889.348148
283.43964,102,893.051003
460.412625,234,900.460464
942.966866,169,906.026242
125.069661,85,909.304167
433.277072,195,915.527191
-4.581688,9,916.731709
8.695638,33,918.542525
56.651465,33,920.52035
-107.549698,101,924.30686
-0.457478,17,925.732994
-0.208632,37,927.662119
57.798064,101,932.247417
16.532446,19,933.845542
248.735627,183,939.777
33.880192,32,941.608398
184.619159,223,949.207426
11.660445,48,951.430017
972.221471,203,957.997242
21.56473,40,960.032062
30.852916,27,961.719863
1.004921,62,964.515314
0.868473,13,965.835366
193.460846,127,970.255444
140.723784,162,975.561489
26.719173,30,977.318265
80.374669,51,979.82133
67.209728,67,982.619861
22.262609,34,984.522811
187.406643,449,997.544758
46.765682,44,999.707455
16.195589,22,1001.251139
23.728369,71,1004.165195
16.597925,120,1009.427511
12.690738,19,1010.90351
1403.789192,434,1024.056254
10.671136,28,1025.771307
1987.068992,264,1033.941258
201.983163,130,1038.464985
171.845079,461,1052.073509
8.849272,38,1054.060938
685.387925,263,1062.227864
239.91211,360,1072.998677
116.767263,63,1076.573121
315.048122,74,1079.575659
-10.904723,24,1081.246574
26.354628,51,1083.601855
33.202488,64,1086.371644
82.066225,171,1091.969268
302.850565,461,1105.39547
332.414955,203,1111.81252
-1.084415,19,1113.282626
-4.608603,77,1116.452396
329.560917,133,1120.984339
91.388286,159,1126.2708
6.433106,16,1127.649437
327.58038,422,1139.950808
137.126953,73,1142.855177
396.650358,299,1152.942949
26.183834,44,1155.083811
437.047849,375,1166.170689
63.657754,116,1170.590617
278.626912,168,1176.224595
14.040841,31,1178.138715
-4.110499,9,1179.350925
210.726832,295,1188.269536
6.370258,39,1190.276772
113.335488,88,1193.939323
318.23447,223,1200.967662
933.223989,385,1212.451865
1003.300393,745,1234.648312
352.358894,159,1239.967144
158.186766,403,1251.821788
98.578412,158,1257.029153
52.601376,213,1263.958287
184.910451,615,1282.51779
75.43729,132,1287.056188
880.435868,57,1289.575697
113.288742,68,1292.400109
99.387756,121,1296.696482
458.586592,234,1304.147358
231.502423,457,1317.315705
131.863168,136,1322.081491
573.039522,413,1334.338429
701.143175,201,1340.804861
-70.375603,27,1343.542354
481.806569,150,1348.638979
1112.999407,246,1356.396862
316.734799,225,1363.501809
0.46675,68,1366.335933
2414.383756,1000,1395.292141
44.192858,210,1402.077956
1135.434824,603,1420.461246
316.250864,180,1426.39121
3135.027186,585,1443.672889
308.279748,474,1457.668559
674.885603,356,1469.356354
-6.606077,70,1472.28695
479.303737,170,1478.016004
-7.093184,48,1480.297796
457.625944,109,1484.556742
-23.864864,182,1490.58888
-56.76469,69,1493.614368
517.769255,86,1496.979081
633.664044,245,1504.689118
274.855333,288,1513.460533
33.577978,72,1516.385521
142.390268,105,1520.477956
-77.398832,265,1528.935232
222.997184,87,1532.311555
151.966952,183,1538.39032
148.549631,118,1543.53279
64.913892,209,1550.644579
35.264961,74,1553.676711
818.07505,204,1560.28406
1136.098464,340,1570.725783
135.285622,190,1576.945824
12.29467,361,1587.94009
60.162734,112,1591.991014
161.520512,179,1597.793568
-7.97667,53,1600.380156
23.017011,26,1602.036545
49.129913,93,1605.641579
1927.321805,290,1615.445284
314.060049,389,1627.075709
616.578858,509,1642.431788
299.429233,193,1648.764146
-18.422772,169,1654.35313
163.718924,149,1659.407121
571.51842,209,1666.138892
1996.927548,463,1680.826032
44.669206,170,1686.600329
702.256599,226,1693.861721
1553.360216,330,1703.921273
428.235437,233,1711.280792
41.412519,58,1713.822766
60.756487,61,1716.445017
810.771463,320,1726.063701
1160.232059,321,1735.948405
1202.694916,567,1753.313229
-87.666565,64,1756.112562
1073.641952,121,1760.384547
102.784466,269,1768.830846
-25.920325,143,1773.778882
2518.532226,330,1783.987785
455.020506,433,1796.711163
984.248869,267,1806.096559
25.15793,122,1810.437152
2939.506227,435,1823.585634
54.987493,26,1825.232523
144.566285,139,1830.232619
608.751029,64,1832.994816
204.314141,440,1846.122002
466.362329,246,1853.804474
129.702001,300,1863.143772
1020.38802,249,1870.975093
145.841228,131,1876.590896
1028.831346,225,1883.681893
0.980479,66,1886.47281
942.947256,126,1890.917727
1154.489812,494,1906.149637
175.811195,146,1911.469239
222.52605,141,1916.489478
766.659647,255,1924.812114
6.674618,98,1928.500326
86.008562,87,1931.830235
48.230497,183,1938.019524
835.601876,215,1945.824428
929.656993,315,1955.663237
-57.514956,139,1960.588661
406.506608,248,1968.519706
1360.924467,323,1978.422139
999.632944,476,1992.760058
-33.686481,115,1996.917891
289.079069,106,2000.925293
1062.479941,192,2007.254463
4396.631977,555,2024.603848
231.990849,126,2029.038151
1983.443449,814,2053.120531
354.392393,390,2065.033327
111.06035,49,2067.334506
698.701095,427,2081.133838
1551.308669,507,2096.448575
1700.646732,477,2110.688679
924.16109,97,2114.325372
1096.272256,197,2120.726693
2350.438527,392,2132.726921
15.776585,84,2136.154458
-33.760469,68,2140.042622
407.492531,167,2145.659721
793.001657,97,2149.412277
402.976111,168,2155.015531
14.744991,41,2157.234601
2011.12026,340,2167.641161
281.372914,56,2170.158794
15.813164,78,2173.271631
-89.793136,93,2176.877595
-69.206201,50,2179.204979
752.285994,115,2183.546605
720.832546,339,2193.84167
-17.946036,60,2196.607533
2561.34897,377,2208.197615
1895.049696,502,2224.252828
1690.278593,416,2236.927592
-52.761257,52,2239.316357
380.844231,113,2243.448813
324.603012,90,2247.000167
138.654596,194,2253.447092
291.755923,266,2261.91725
401.485149,167,2267.444142
637.19653,343,2278.994831
1062.737719,127,2283.623824
6.573456,35,2285.552662
1307.886643,168,2291.169475
1116.094352,416,2304.146991
-138.466614,76,2307.252252
2508.254676,496,2322.400728
277.562662,63,2325.139527
2402.292584,506,2340.991344
-25.59675,21,2342.531404
362.173707,93,2346.950741
2.971393,154,2352.155263
-0.922404,24,2353.75711
3232.813045,356,2364.624591
444.147809,701,2385.392036
694.571088,767,2408.325077
2325.786227,893,2435.376478
751.731632,198,2441.843819
2261.562519,758,2464.274544
160.903628,84,2467.671727
1737.572435,967,2496.707724
-167.552423,88,2500.155336
576.841954,51,2502.558224
18.408163,135,2507.276443
-7.393268,68,2510.288711
2561.223507,400,2523.404518
3202.368571,693,2544.805812
-175.149357,155,2550.085674
1224.380127,135,2554.908303
4114.375088,1000,2584.071034
2667.333916,536,2600.921798
4971.203013,1000,2630.788361
776.532049,1000,2660.32334
-0.196232,45,2662.544526
1323.402337,224,2670.817265
1366.108361,208,2678.060024
2967.948394,814,2702.91053
137.274349,181,2709.106995
524.340772,43,2711.278537
589.127354,198,2717.839337
405.535603,776,2741.800003
-98.44724,44,2744.027235
2077.093914,377,2755.548601
15.211826,68,2758.583824
924.60873,113,2762.810879
84.484231,397,2774.998363
5592.316412,1000,2805.411358
47.837603,324,2815.637465
1289.820865,566,2832.815864
4502.114452,508,2848.117059
3354.848188,540,2865.591663
2389.397212,376,2877.001349
-172.905021,62,2879.752152
2129.243756,314,2889.48439
1805.341612,225,2896.994789
3232.497614,679,2917.206079
1057.838581,340,2928.700786
87.928603,230,2936.119642
-21.334572,73,2939.173324
4042.19953,544,2955.567725
-25.130855,54,2958.198019
211.943507,231,2965.66675
2429.880083,354,2976.984655
-54.130965,35,2978.938691
2425.897811,375,2991.610114
3999.239024,636,3010.455313
3980.316359,1000,3040.059463
1377.312944,209,3046.821255
1749.40939,497,3062.897331
-8.078217,73,3065.905418
-46.670659,34,3068.151241
2778.770042,957,3096.012801
