"[0.300 0.300 2.566 0.300 0.300 0.300 1.119 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.928 -1.000 -1.000 0.653 0.545 1.000 1.000]"
"[0.300 0.300 1.034 0.300 0.670 0.305 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.308 -0.307 -1.000 0.088 -1.000 1.000 -0.025]"
"[0.300 0.490 0.719 0.300 0.300 1.547 0.610 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.670 -0.370 -1.000 -1.000 1.000 0.850 -1.000]"
"[1.854 1.297 0.300 0.300 1.005 0.572 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.579 0.379 -0.416 0.370 -0.135 -0.337 -0.900]"
"[0.300 0.300 1.220 0.300 0.836 0.809 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.999 -1.000 -1.000 -0.927 1.000 -1.000 1.000]"
"[0.300 0.300 1.515 0.402 0.942 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.597 -0.157 0.407 -0.273 0.093 1.000 1.000]"
"[0.300 0.300 0.333 0.444 2.437 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -1.000 -0.129 -0.010 -0.477 0.960 1.000 -0.920]"
"[0.300 1.178 0.300 2.319 0.300 1.678 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.327 -1.000 -0.436 1.000 -0.581 0.732 0.228]"
"[0.325 0.300 0.300 0.300 0.761 0.300 2.156 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -1.000 -0.411 1.000 -0.747 -0.759 0.955 0.863]"
"[0.300 0.300 0.761 0.878 0.300 2.523 0.709 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 1.000 -1.000 -1.000 1.000 0.256 -1.000 1.000]"
"[0.300 0.748 0.300 0.300 0.300 1.122 0.729 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -1.000 1.000 0.382 0.016 -1.000 1.000 0.456]"
"[0.300 0.300 0.300 0.300 1.124 0.300 0.496 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -1.000 0.151 0.200 -0.931 -1.000 0.864 -0.843]"
"[2.221 0.300 0.300 0.300 0.300 0.816 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 1.000 1.000 0.151 -0.212 0.364 -0.599 -1.000]"
"[0.300 0.300 0.300 0.958 0.300 0.412 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.321 -0.182 0.113 0.013 -1.000 0.088 -0.210]"
"[0.300 0.300 0.300 0.300 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.429 1.000 0.338 -0.494 -1.000 -1.000 0.586]"
"[1.615 0.300 0.300 0.659 0.300 0.300 1.047 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.898 -0.283 -1.000 -1.000 0.208 -0.770 0.424]"
"[0.300 0.300 0.300 1.328 1.516 1.787 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.655 0.725 -0.291 0.422 -0.740 0.505 0.700]"
"[0.643 0.300 0.300 0.300 0.382 0.826 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.206 0.524 -1.000 0.295 -0.764 0.918 0.208]"
"[0.451 0.300 0.581 0.300 0.869 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.902 -0.737 0.813 -0.992 0.108 -1.000 1.000]"
"[0.300 1.141 1.556 0.861 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.096 0.398 -0.488 0.092 -0.786 -1.000 1.000]"
"[0.300 0.300 0.300 0.608 0.300 0.620 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -1.000 0.685 1.000 -1.000 -0.082 -0.008 0.313]"
"[0.310 0.605 0.300 0.300 0.300 0.300 2.971 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -1.000 -0.902 0.122 0.160 -0.066 -0.039 0.212]"
"[0.300 0.300 0.300 0.300 0.300 0.946 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -1.000 0.290 -0.027 -0.411 0.543 -1.000 -1.000]"
"[0.300 0.300 0.311 0.599 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.634 -0.374 0.675 -1.000 -1.000 0.110 -1.000]"
"[0.300 0.300 0.300 0.839 0.300 0.709 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.402 -0.295 -0.103 -0.228 1.000 -0.007 -0.749]"
"[0.300 0.300 1.232 0.300 1.947 0.300 1.205 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.669 -1.000 -0.912 0.229 1.000 0.479 0.305]"
"[0.300 0.300 0.300 0.300 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 1.000 0.469 -0.414 0.560 -0.264 1.000 -0.420]"
"[0.300 0.735 0.300 1.114 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.796 -0.058 0.285 -1.000 1.000 -0.047 1.000]"
"[0.300 0.565 1.057 0.300 1.482 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.342 0.119 0.923 0.557 -1.000 0.663 1.000]"
"[0.707 0.300 0.474 0.300 0.300 0.300 0.558 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.121 0.299 -0.515 -1.000 0.342 -1.000 0.391]"
"[0.300 0.877 2.872 0.300 1.664 0.813 0.984 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.185 0.589 -0.409 -1.000 1.000 1.000 1.000]"
"[0.300 0.300 0.300 0.539 1.584 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.515 -0.242 0.472 -1.000 -0.011 1.000 0.413]"
"[0.300 0.300 1.529 0.383 0.602 0.609 1.847 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.320 -0.264 -0.029 0.215 -0.033 -0.583 -0.830]"
"[0.300 0.300 0.300 0.300 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 1.000 1.000 -0.025 -0.461 0.355 0.962 1.000]"
"[0.300 2.864 0.300 0.491 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.991 0.038 0.599 -1.000 0.692 0.604 -0.616]"
"[0.300 1.385 0.300 0.517 1.992 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.735 -1.000 -0.215 -0.290 -0.327 -0.641 -0.420]"
"[0.660 0.458 0.300 0.300 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.893 -0.493 -0.438 0.658 -0.619 -0.526 -0.761]"
"[0.300 0.300 0.300 0.425 0.738 0.300 0.766 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.436 0.472 0.896 -0.383 0.066 -0.129 -1.000]"
"[0.300 0.300 0.300 0.300 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.760 0.980 0.808 0.285 0.489 1.000 1.000]"
"[0.456 0.300 0.300 0.560 1.341 0.929 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.021 -1.000 -0.667 -0.434 -0.912 -0.639 0.543]"
"[0.300 0.546 0.300 0.300 1.338 0.544 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.628 0.301 -0.386 0.609 1.000 0.154 0.175]"
"[1.461 0.671 0.300 0.300 0.553 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -1.000 -1.000 0.654 0.299 -0.318 1.000 1.000]"
"[0.300 0.393 0.333 0.525 0.762 1.504 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -0.780 0.192 -0.552 -1.000 -0.449 -0.844 1.000]"
"[1.056 0.300 0.300 0.300 0.300 0.300 1.440 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 1.000 -1.000 1.000 1.000 0.344 0.666 -1.000]"
"[0.388 0.331 0.300 0.300 0.947 0.300 1.870 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 0.098 -0.011 -0.262 0.716 -0.199 0.798 -0.014]"
"[1.754 0.300 0.956 0.300 0.300 0.300 0.300 10.000 10.000 10.000 10.000
 10.000 10.000 10.000 -1.000 1.000 -0.511 -0.077 -0.247 0.135 1.000]"
"[0.300 0.300 1.118 0.566 1.832 1.479 0.300 10.000 10.000 10.000 10.000
