#{"t_start": 1642761099.6042624, "env_id": null}
r,l,t
756.141241,1000,18.523434
515.01496,1000,37.062042
493.377094,1000,57.129406
1192.20666,1000,75.735285
918.179901,1000,95.093163
468.146243,1000,113.490555
1235.982666,1000,133.001659
288.367466,1000,151.71531
1042.660919,1000,171.375561
613.469849,1000,189.834608
926.050051,1000,209.369635
425.170669,1000,228.238532
265.650156,741,243.237472
506.207764,1000,261.532917
1265.813099,1000,281.614768
933.131077,1000,300.026755
886.677386,1000,319.911411
426.518453,931,337.559005
774.631044,1000,357.725973
426.946995,1000,376.965647
581.592102,1000,397.696966
685.797663,1000,416.799407
496.685866,1000,436.340198
527.610554,772,451.121972
165.600151,1000,469.914952
180.793891,457,481.615874
538.191861,1000,500.418554
313.213965,569,511.493514
1068.86255,1000,531.640539
369.247586,1000,550.179208
253.775701,1000,571.696787
563.652664,1000,590.250251
939.677336,1000,610.295666
1006.937575,1000,628.745206
398.861943,1000,648.278663
474.522831,1000,666.779047
704.484415,1000,687.068603
579.400814,1000,705.401316
437.521785,1000,725.878244
714.622148,1000,744.469226
802.802612,1000,764.655656
1260.680282,1000,783.259177
956.664217,1000,802.935952
652.273123,1000,821.577203
1040.243526,1000,841.072687
693.37127,1000,860.169394
1221.04501,1000,879.528646
1154.764642,1000,899.414411
1059.738682,1000,918.86765
1219.068639,1000,937.371148
1832.851524,1000,956.813565
944.707908,1000,976.390821
1089.905635,1000,996.273056
1278.355924,1000,1015.031838
1369.232848,1000,1034.389169
1574.619504,1000,1053.060006
1870.930008,1000,1073.269464
1257.035903,1000,1091.967348
1356.291185,1000,1111.816384
2221.547562,1000,1130.712016
1733.330304,1000,1150.817491
1479.607779,1000,1169.526816
1785.857452,1000,1189.159238
1705.879676,1000,1208.012266
1351.367289,1000,1226.732173
1163.343148,1000,1246.678963
868.988394,1000,1265.515283
2054.265064,1000,1285.444468
814.674705,1000,1305.645045
769.347504,1000,1326.472563
2180.773736,1000,1345.518449
2877.431529,1000,1365.477622
2317.791866,1000,1384.325176
2755.027008,1000,1404.807951
1628.510851,1000,1423.976531
1195.006141,1000,1444.048873
