#{"t_start": 1642724349.9462156, "env_id": null}
r,l,t
18.029785,37,1.973155
35.206802,738,22.026183
11.371167,38,23.973285
57.714089,163,29.351331
35.938389,43,31.489299
26.027823,124,35.731876
189.780919,156,40.865834
36.426095,47,43.032491
56.070038,101,46.784707
27.230698,56,49.251038
51.196962,211,55.91477
205.244478,182,61.777665
40.887044,62,64.418098
24.924529,97,68.839126
262.034583,447,81.841103
17.314223,55,84.248011
100.805028,91,87.754143
17.229099,39,89.754117
10.931682,45,91.915998
10.232608,47,94.316869
37.542542,64,96.983039
38.748668,178,102.90954
23.298326,39,104.936771
16.870735,28,106.907673
37.345635,32,108.987423
18.139424,48,111.22082
35.679116,66,113.910038
22.766779,194,120.122942
89.366606,139,124.786313
59.596323,106,128.580057
69.287576,231,135.965475
174.153274,164,141.35255
35.927589,164,148.172637
37.541555,60,150.809008
52.992928,64,153.727572
27.088188,181,159.458329
67.867914,120,163.950979
50.222936,75,167.190132
304.563306,1000,195.158672
29.125768,38,197.126715
31.582293,38,199.111997
2.416086,56,201.550598
122.308125,98,205.101825
25.542277,45,207.258502
103.355767,59,209.893051
6.151215,30,211.661937
2.372729,52,215.349271
106.49326,88,218.631311
36.646986,35,220.512046
207.565649,511,235.324032
17.269726,57,238.181889
61.941612,123,242.477148
26.656683,56,244.932794
56.934513,87,248.22992
118.596438,296,257.877033
119.212026,210,264.679026
65.789099,98,268.248863
17.741395,37,270.192504
103.127204,160,276.163538
550.848505,158,281.406462
67.60303,150,289.655071
133.571969,108,293.657799
33.047673,66,296.367905
10.470039,59,298.87875
38.135865,91,302.292652
88.945172,165,307.817464
51.018575,182,313.889884
10.577685,137,318.549334
9.545116,48,320.812358
274.873274,245,328.559365
59.395642,59,331.093851
258.643119,448,344.288484
0.904496,57,346.887637
45.150946,467,361.986058
46.883932,199,368.358883
81.736374,104,372.104913
62.425013,84,375.474607
79.181101,165,380.952539
159.21739,177,386.963285
51.690437,125,391.310991
31.42194,90,395.049277
64.984297,120,399.612748
12.560345,63,402.25326
79.019545,90,405.635473
122.664991,161,411.085143
517.602242,523,426.481222
224.72888,153,432.798647
164.389714,123,437.454899
33.7331,77,440.465807
167.586028,153,446.596856
0.982327,57,449.199702
49.851427,180,455.602561
74.103293,107,459.99283
11.473059,44,462.106966
73.517809,118,466.28825
274.765568,334,476.20261
296.659608,166,481.79177
261.095438,227,488.823457
79.518733,196,495.244555
1278.943513,424,509.027594
136.067964,168,514.547202
394.428135,209,522.459384
272.35607,827,546.86509
46.142316,101,550.527076
16.255415,57,552.997027
99.871226,176,558.712425
371.695215,702,580.912253
139.977274,198,587.500712
51.884422,199,594.849466
289.134727,558,611.004445
79.349071,138,615.860554
743.531766,214,622.677187
450.77652,419,636.870301
399.280419,201,643.433418
137.619151,354,654.464889
61.911769,93,657.988265
23.316222,74,660.957215
23.319403,47,663.522902
1138.787218,744,685.317604
109.472738,126,689.68399
36.339091,29,691.536969
133.031965,298,701.966263
145.7492,155,707.589358
43.239682,150,712.75298
195.62875,206,719.24516
95.874874,102,723.174706
306.117862,403,735.396437
152.227353,195,741.754697
1118.129056,834,767.12023
21.96485,23,768.68134
456.68179,738,790.161833
346.993591,251,798.071161
19.196334,40,800.396743
302.672584,534,816.590295
503.726101,1000,847.67928
344.134669,336,857.808632
91.403815,67,860.57797
813.423728,635,879.009633
1712.360608,1000,908.907964
7.919709,72,911.942028
7.379284,43,914.054509
305.773904,376,925.702311
604.541307,935,952.552012
2719.338864,1000,983.43865
1151.677818,1000,1011.36606
438.617973,603,1033.047565
1363.152504,1000,1061.411581
621.759948,141,1066.232193
31.378909,32,1068.16654
279.408853,74,1071.131119
518.890293,150,1076.324511
391.408047,334,1088.004958
50.515819,56,1090.522135
794.953441,1000,1118.674957
281.482057,193,1124.930374
536.080395,231,1132.120478
505.060099,214,1139.075716
1670.919695,1000,1168.989029
133.161501,137,1173.830643
1392.67886,631,1192.446125
2009.984197,1000,1223.718979
589.257706,309,1233.279784
1419.716956,1000,1262.224547
873.789987,247,1271.215045
1429.588708,882,1297.4869
811.957569,1000,1327.051617
1412.653342,999,1357.704241
592.541587,132,1362.755673
288.325066,207,1369.589277
929.875688,808,1394.506651
2835.025104,1000,1423.707888
415.370364,242,1431.633038
2939.716571,1000,1461.922491
2323.306087,1000,1491.723315
1419.706199,839,1516.292448
1204.428933,849,1541.974199
1544.36371,1000,1573.714088
2022.092412,1000,1604.986104
1978.221769,1000,1634.553812
882.749974,1000,1665.465696
1091.130921,1000,1695.275999
2568.843222,1000,1727.718881
2985.667128,1000,1757.507783
642.229214,505,1776.159769
2164.713569,1000,1805.307494
1309.03107,470,1819.383589
1246.12573,1000,1850.698553
493.737439,271,1859.216895
1957.694679,828,1883.879731
1690.845669,1000,1914.074985
1735.637088,706,1936.498927
3109.593248,1000,1967.120821
158.087396,183,1973.159796
636.615729,292,1983.163543
1288.650835,675,2003.659269
724.421455,254,2011.691945
2318.340393,876,2039.982041
2261.545951,1000,2069.473373
2057.62949,1000,2100.249496
314.116622,284,2109.892388
2640.296339,1000,2139.230844
2661.974761,1000,2172.441488
1437.380023,1000,2202.698961
2921.516987,1000,2233.972553
2520.803482,1000,2263.899414
997.959829,466,2279.193026
923.757133,497,2294.283621
466.4092,295,2303.623059
862.338584,530,2319.386826
3268.430385,1000,2350.83949
2513.387587,1000,2380.639062
294.362244,192,2386.98902
2900.852683,1000,2418.399629
3276.271418,1000,2448.047776
1729.702196,1000,2480.14098
3569.142169,1000,2509.460968
703.085614,130,2514.064651
1923.701119,1000,2545.978403
3207.298849,1000,2576.548052
437.35559,159,2581.891166
3366.274797,1000,2613.262609
2960.01205,1000,2643.301863
1490.654135,1000,2674.118943
3454.802868,1000,2704.604977
739.907001,235,2712.14357
924.553795,353,2724.967436
2260.656092,1000,2754.182414
2475.399551,1000,2786.770619
3891.706025,1000,2816.161181
2437.797001,1000,2848.844126
706.875353,566,2866.365209
460.193598,148,2871.422853
595.200012,196,2877.892905
1239.292695,241,2885.574381
3521.005687,1000,2917.671622
243.21938,138,2922.482392
1067.413866,313,2932.371215
3383.485903,1000,2961.21356
701.775272,175,2967.247058
2749.148934,1000,2998.626225
1897.310482,668,3019.005893
2241.728558,1000,3049.205659
497.893446,182,3055.274174
3786.415554,1000,3084.307624
624.93677,148,3089.443661
598.765727,184,3095.901204
3141.118667,1000,3126.782539
3022.175013,1000,3156.490431
322.6006,119,3160.821832
770.451706,111,3165.251113
1854.119544,1000,3196.208703
3516.987673,1000,3226.067437
294.548181,125,3232.058436
860.013701,175,3238.047592
1876.058404,926,3265.800754
3886.327122,1000,3296.94223
3545.556089,1000,3327.353866
626.191125,118,3331.950366
3734.614094,1000,3363.360336
1599.228805,591,3382.555301
766.520079,93,3386.218042
997.309616,478,3402.390662
755.866898,127,3406.994115
618.569598,225,3414.355844
1958.720622,601,3434.199296
1071.263087,310,3443.936638
370.210719,183,3450.181457
305.935257,113,3454.505207
3418.537912,1000,3484.615402
1931.780956,714,3507.147377
609.140071,276,3515.897308
598.779054,189,3522.983517
3115.920087,1000,3553.265566
1228.540397,533,3570.695038
1497.609037,607,3590.512686
3122.874796,899,3616.988578
2402.120644,180,3624.423449
814.483792,290,3633.696699
2912.729972,1000,3663.794337
2802.544814,869,3690.766544
760.621231,122,3695.192379
3965.402744,1000,3725.280519
4273.123263,1000,3756.524393
3196.865875,1000,3786.664663
249.323939,113,3790.932973
3461.7172,1000,3823.552595
975.413759,219,3830.689036
437.24418,177,3836.662615
693.3564,373,3849.456797
2762.627131,921,3876.915058
