#{"t_start": 1642156588.7647278, "env_id": null}
r,l,t
0.047823,15,1.46683
0.252914,22,3.103484
1.212719,97,7.038448
1.719328,34,9.134148
1.608689,138,14.357317
2.851292,126,19.084389
3.375738,219,26.826607
1.956342,72,30.088157
-0.000623,12,31.438465
-2.912989,43,33.762669
0.303208,20,35.33985
0.364081,19,36.870495
0.292223,30,38.869303
3.643011,203,46.270946
-0.143142,8,47.485049
12.72709,46,49.859536
1.947465,82,53.513279
-0.132503,12,54.851233
-0.27056,6,56.00735
0.060257,28,57.821774
8.874362,525,75.279742
-1.401202,50,78.328315
0.066338,13,79.701061
0.091067,19,81.26048
3.174068,96,85.503566
0.117055,52,88.545537
0.724441,52,91.274007
0.15028,21,94.567417
0.400054,22,97.324385
1.363188,49,100.604049
0.911427,30,102.74399
15.30607,231,111.10758
0.644025,16,112.580772
-0.004891,16,114.035905
1.096195,34,116.191124
5.36361,38,118.364797
0.977943,41,120.612336
1.354331,42,122.880657
-0.109388,13,124.238024
0.303594,15,125.782688
-0.034226,9,127.054734
0.742963,65,130.007774
-0.179102,23,131.694025
0.075697,17,133.306395
-0.114628,10,134.604365
0.010599,18,136.129995
-0.284753,5,137.265998
0.17843,18,138.794147
0.062291,13,140.290744
1.233529,31,142.220971
0.247976,45,144.591647
0.394494,24,146.302044
1.576629,43,148.726321
-0.011288,26,150.50511
0.048296,20,152.10688
0.322529,22,153.765203
1.03785,23,155.461887
0.435448,71,158.739456
0.391601,29,160.751091
0.200678,23,162.443524
0.729955,45,166.192529
0.226052,21,169.250468
0.284799,19,171.005271
0.119975,14,172.431662
6.458134,171,178.730033
0.002321,17,180.206065
0.366115,44,182.663905
0.258008,75,185.995426
0.30591,25,187.74241
-0.237664,12,189.077645
4.777598,129,196.510942
0.260762,50,199.604481
3.693789,91,203.502679
0.026092,66,206.541747
0.433248,46,208.942845
-0.23658,10,210.347201
-0.205358,12,211.700249
-0.277041,42,214.012507
0.142248,13,215.390385
0.34051,21,217.182041
0.619802,28,219.042788
2.188698,53,222.322838
-0.528472,88,226.344019
0.410083,38,228.473597
0.399374,61,231.447935
0.528918,21,233.064276
0.861762,50,235.774698
0.01717,15,237.200015
1.132146,50,241.214295
0.446892,24,242.947162
0.037747,44,245.279815
2.325976,33,247.247269
0.490733,32,249.33209
-0.059867,27,251.141172
0.437869,19,252.716678
6.8665,213,260.426172
1.779276,134,265.801354
-0.051246,18,267.356196
0.146565,16,268.836471
3.179154,109,273.266269
-0.519157,32,275.270196
4.758955,307,288.447704
2.672495,154,294.361039
0.774527,27,296.288571
0.077495,13,297.666896
-1.105295,51,300.545047
-1.868066,36,302.860183
4.327068,93,306.806804
-0.208279,6,308.181544
-0.520147,49,312.169037
3.274216,125,317.495124
0.091706,40,319.710968
-0.16797,10,321.119345
0.002873,38,323.367179
0.183959,31,326.157488
0.719979,28,328.066386
-0.124094,37,330.205206
0.633607,42,332.570536
3.007627,111,337.027456
1.298564,229,345.025499
0.003694,19,346.593836
2.694924,64,349.646823
7.109616,171,356.839478
0.576548,31,358.776824
0.773703,48,361.259397
3.921654,217,368.942552
0.631367,21,370.675564
-0.07257,17,372.265453
0.11841,16,373.733066
-0.054658,25,375.797479
-0.229098,8,377.140695
5.331269,103,381.857173
0.312033,18,384.325018
-0.072293,23,386.881319
2.952827,57,390.181065
0.041401,31,392.229848
0.776853,28,394.081093
0.117542,14,395.476437
0.568914,23,397.160666
0.364599,34,399.306096
5.266359,202,406.595188
0.02082,32,408.542361
5.166283,94,412.454498
1.062458,37,414.647546
2.434152,85,418.89752
1.054275,34,420.958923
1.148705,96,424.909156
-0.404779,33,426.903447
-0.174427,11,428.337673
-0.150822,12,430.048939
-0.174018,35,432.148897
-1.824295,44,434.650341
-0.169836,10,436.049433
4.944304,80,439.509521
0.09885,12,440.858716
0.780408,23,442.542225
-0.124322,19,444.137425
1.044447,89,447.859951
0.785003,26,449.656791
1.860799,88,453.892529
-0.630982,65,456.970656
0.126814,13,458.355466
0.008299,14,459.756719
0.184432,15,461.316608
-0.000327,26,463.106192
-0.269053,9,464.35737
-0.131919,13,465.739325
1.378682,86,469.398723
0.048401,26,471.314171
0.127072,23,472.995833
-0.041834,18,474.539681
3.609782,77,477.894137
0.157603,13,479.590887
9.438163,285,490.279233
0.260327,21,492.095212
1.659593,83,495.601391
0.011096,15,497.044057
0.148417,16,498.637811
-0.624562,92,502.526534
0.072698,16,503.998136
-0.767086,95,508.244899
-0.017399,17,510.661168
1.513206,111,515.108021
-0.018771,14,516.506527
-0.04467,18,518.067253
-2.065505,67,521.357195
1.008251,32,523.449562
1.400852,56,526.17441
0.17946,29,528.607249
3.534385,175,534.938775
0.562325,30,536.960826
0.538311,31,538.916524
-0.233797,8,540.146848
22.96382,112,547.111883
-0.115873,20,548.707972
3.418956,281,558.40094
-0.208884,13,559.782137
1.072529,43,562.076194
0.747286,20,563.66389
-0.00413,12,565.138127
3.041208,116,569.731159
3.101573,68,572.795812
0.122988,21,574.427796
0.83086,33,576.714069
2.189605,120,583.234106
8.479041,221,592.942533
2.281671,123,597.74376
3.351706,145,603.218859
27.784893,117,609.070164
0.152121,16,610.533916
31.47854,220,618.577146
-1.72332,58,621.418898
-0.014104,22,623.09023
0.368363,34,625.099173
1.065024,73,628.468005
0.441524,15,629.918698
0.151527,17,631.417907
5.351733,123,636.207182
14.424528,122,641.760129
12.677771,81,645.393129
-0.169579,14,647.076013
0.524706,32,649.500078
0.810389,26,651.301773
-0.045903,13,652.804967
3.711939,107,657.237248
1.424942,118,662.237971
0.764719,49,664.729703
4.459223,74,667.989065
4.068245,73,671.840501
-0.042567,18,674.194784
0.172858,29,677.525425
3.768993,135,683.122451
20.733645,351,695.092368
-0.016598,18,696.615725
2.880448,44,698.955137
1.531964,95,702.886489
3.10565,109,707.217941
1.914091,57,710.081698
6.325841,349,722.385474
7.555219,106,726.702223
3.498253,118,732.935215
0.055712,83,736.771273
1.835365,153,743.362774
-1.411917,23,745.056565
0.751623,32,747.039793
-0.696395,36,749.295426
0.308004,16,750.784579
0.555272,22,752.442624
-0.019236,13,753.890908
7.046117,53,756.477953
0.068215,19,758.162272
0.328805,17,759.790008
0.765299,38,762.792041
2.210233,64,766.024318
7.910297,122,771.133335
2.28939,90,774.89977
7.974758,43,777.239987
-0.049711,10,778.522111
