#{"t_start": 1642724359.1918035, "env_id": null}
r,l,t
23.752156,46,2.226057
8.226533,32,4.009197
86.957828,85,7.226564
52.128386,60,9.863278
91.936966,194,15.985047
23.964695,182,21.759783
65.745783,51,24.056243
52.72093,164,29.406418
7.812483,34,31.246184
11.735491,98,34.93076
48.050711,390,46.286558
236.717917,660,64.711456
20.711688,97,69.175669
104.578478,106,72.992278
16.451474,46,75.277776
5.892085,62,77.897613
4.553969,37,79.8385
17.860417,31,81.622289
33.486613,77,84.630736
18.292173,174,90.290065
21.115899,41,92.453358
19.91341,101,96.195088
31.226025,66,98.973485
7.448643,49,101.264222
32.570754,77,104.343031
11.547078,40,106.498122
57.801827,83,109.757001
16.308909,34,111.649926
4.812124,36,113.584622
180.752362,220,120.474978
44.998669,61,123.28449
22.919222,66,126.012442
4.724774,34,127.874405
6.133116,104,131.792453
9.454362,40,133.840218
9.704531,41,136.051891
13.277438,131,140.550322
103.618308,162,145.8854
5.157068,39,148.026388
98.305167,81,152.571574
-2.346725,24,154.194587
13.669237,66,157.158303
102.491876,166,162.592474
43.064353,50,165.120729
247.786785,276,173.908806
183.224923,211,180.591094
187.330222,147,185.644085
105.876081,234,193.043269
48.009804,113,197.049295
155.239202,152,202.310277
24.333583,33,204.2785
21.309065,84,207.478032
93.663575,85,210.731159
14.580496,44,212.881044
10.178718,56,215.348666
3.960436,35,217.342181
17.279539,29,219.108906
158.191678,614,238.444154
69.14709,237,246.561809
40.210658,57,249.008614
53.868685,98,252.666218
18.040804,25,254.415013
55.306889,86,257.759624
83.297098,709,279.343316
71.388624,262,287.79905
583.214884,497,303.478707
113.371964,124,307.893399
203.675818,326,317.769479
26.196243,85,321.055929
231.630863,279,329.788938
336.344446,221,336.948331
51.603703,53,339.382221
108.317219,159,344.685983
57.929211,82,347.890679
115.874258,332,358.175572
58.186847,69,362.155989
116.10777,292,371.412084
325.863424,271,380.505622
115.999163,106,384.459861
109.487285,77,388.08861
67.01187,124,392.405246
503.757817,249,400.114704
177.914988,126,405.06561
59.062266,46,407.259594
5.212489,29,409.113545
96.163713,105,412.988802
12.14039,43,415.09549
81.683466,191,421.582034
49.951137,135,426.213493
271.266308,216,433.158587
467.727498,215,441.839188
114.645028,104,445.707644
18.318466,76,449.392276
25.566699,147,454.641698
0.210816,57,457.119297
34.0311,104,460.909381
1.115281,102,465.010613
10.867527,29,466.722462
19.462718,51,469.215317
188.785874,161,474.724036
206.116091,201,481.251112
160.760704,309,490.600746
68.389382,146,495.516226
264.846033,148,500.646806
40.451032,150,505.766581
21.5383,85,512.261918
163.844115,166,518.022539
81.134469,128,522.416887
298.038025,160,527.699474
312.947565,382,539.505465
231.552159,118,543.703906
76.362273,71,546.553015
157.375726,148,551.603176
261.768726,361,562.721884
51.112106,161,568.299893
64.877541,148,573.259413
33.145392,70,576.138289
561.792226,283,588.750347
226.928381,106,592.629355
256.437753,197,599.315292
482.629925,282,608.252313
23.856611,69,611.554104
201.84541,142,616.332502
190.609752,363,627.511284
181.825863,322,637.900401
276.526337,130,642.535907
55.20912,142,647.427503
257.057367,119,651.659207
39.973641,101,656.503144
1231.521503,579,673.611639
8.348793,52,675.994038
54.03269,97,679.656809
341.572606,362,690.627347
424.634639,285,699.814248
362.424093,284,709.328004
307.781734,397,722.92395
74.691698,59,725.518577
